classifier_index,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw
0,6,-11.632787355698927,2.398841485816307,0.99784498548736,12,1,1.0,29,0.005371744322440919,0.5093717443224409,0,0.005371744322440919,0.5093717443224409,0.10895866639038765,0.34895866639038764,0,0.8716693311231012,2.791669331123101,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-70.0,-34.592366748469686,0,-70.0,-34.592366748469686,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,6.800000000000004,93.19999999999999,0,6.800000000000004,93.19999999999999,210.0,77699974.8,0,210.0,77699974.8,0.9000000000000012,10.5,0,0.9000000000000012,10.5,0.0,200.0,1,0.0,200.0,-30.0,36.001154990350734,0,-30.0,36.001154990350734,0.19800964760634482,0.4380096476063448,0,0.19800964760634482,0.4380096476063448
1,2,-10.710801525049833,4.2086975927454615,0.95381056,6,1,1.0,29,0.005371744322440919,0.5093717443224409,0,0.005371744322440919,0.5093717443224409,0.10895866639038765,0.34895866639038764,0,0.8716693311231012,2.791669331123101,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-70.0,-34.592366748469686,0,-70.0,-34.592366748469686,39.2,60.8,0,39.2,60.8,0.0,43.8,0,0.0,43.8,6.800000000000004,93.19999999999999,0,6.800000000000004,93.19999999999999,210.0,77699974.8,0,210.0,77699974.8,0.9000000000000012,10.5,0,0.9000000000000012,10.5,-20.0,24.54,0,-20.0,24.54,-30.0,36.001154990350734,0,-30.0,36.001154990350734,0.19800964760634482,0.4380096476063448,0,0.19800964760634482,0.4380096476063448
2,4,-10.866178657939983,2.6219933234379478,0.5155937408044456,84,1,2.079062706135208,5311,0.22609849779467,0.7300984977946701,0,0.22609849779467,0.7300984977946701,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,30.916428449762563,78.91642844976256,0,30.916428449762563,78.91642844976256,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,186.8,273.2,0,186.8,273.2,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,36.01020929955793,0,-30.0,36.01020929955793,0.19884341616119244,0.43884341616119243,0,0.19884341616119244,0.43884341616119243
3,7,-1.8947264183166965,1.8703157408344289,0.6436000000000001,2,1,1.0,34,0.3989540282687105,0.9029540282687105,0,0.3989540282687105,0.9029540282687105,0.4013347044834472,0.6413347044834472,0,3.2106776358675777,5.130677635867578,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-6.784801612201829,41.21519838779817,0,-6.784801612201829,41.21519838779817,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,57.8,0,0.0,57.8,186.8,273.2,0,186.8,273.2,210.0,33099974.8,0,210.0,33099974.8,5.607142857142857,15.207142857142856,0,5.607142857142857,15.207142857142856,0.0,200.0,1,0.0,200.0,-30.0,36.014806973536295,0,-30.0,36.014806973536295,0.20001251891287103,0.440012518912871,0,0.20001251891287103,0.440012518912871
4,6,-10.876474905528793,3.4434595193681714,0.35967207911777554,76,1,3.493871493075541,4594,0.4953422901197263,0.9993422901197263,0,0.4953422901197263,0.9993422901197263,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-21.022075912304544,26.977924087695456,0,-21.022075912304544,26.977924087695456,0.0,90.0,1,0.0,90.0,0.0,64.8,0,0.0,64.8,186.8,273.2,0,186.8,273.2,0.0,210.0,1,0.0,210.0,5.792857142857142,15.392857142857142,0,5.792857142857142,15.392857142857142,-20.0,24.63,0,-20.0,24.63,-30.0,36.0135580946056,0,-30.0,36.0135580946056,0.20029239247798147,0.44029239247798146,0,0.20029239247798147,0.44029239247798146
5,6,-8.742779305209066,1.3070956002591099,0.7961183204726969,12,1,1.3539533823999998,38,0.8127093023255814,1.3167093023255814,0,0.8127093023255814,1.3167093023255814,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.08940861558171248,0.1505913844182875,0,-1341.1292337256873,2258.8707662743127,-58.51209646700399,-10.512096467003992,0,-58.51209646700399,-10.512096467003992,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,85.8,0,0.0,85.8,186.8,273.2,0,186.8,273.2,210.0,116199974.8,0,210.0,116199974.8,-10.0,30.0,1,-10.0,30.0,-20.0,25.3,0,-20.0,25.3,-30.0,36.01055037311094,0,-30.0,36.01055037311094,0.0,1.0,1,0.0,1.0
6,7,-9.102814912334136,3.8727711869667605,0.9997207101191619,16,1,1.0,81,0.2924869410578439,0.7964869410578439,0,0.2924869410578439,0.7964869410578439,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-56.8346324099671,-8.8346324099671,0,-56.8346324099671,-8.8346324099671,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,116.80000000000001,203.2,0,116.80000000000001,203.2,210.0,59899974.8,0,210.0,59899974.8,3.9642857142857144,13.564285714285713,0,3.9642857142857144,13.564285714285713,-17.189999999999998,30.810000000000002,0,-17.189999999999998,30.810000000000002,-30.0,36.00949280994855,0,-30.0,36.00949280994855,0.2095196487695044,0.4495196487695044,0,0.2095196487695044,0.4495196487695044
7,3,-7.001363656219591,1.8403445588379563,0.34337429488614246,8,1,3.56,83,0.490681071983352,0.994681071983352,0,0.490681071983352,0.994681071983352,0.4019910922941742,0.6419910922941742,0,3.2159287383533934,5.135928738353393,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,-48.22282069166239,0,-50.0,-48.22282069166239,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,64.8,0,0.0,64.8,116.80000000000001,203.2,0,116.80000000000001,203.2,210.0,91999974.8,0,210.0,91999974.8,7.1428571428571415,16.74285714285714,0,7.1428571428571415,16.74285714285714,-20.0,24.63,0,-20.0,24.63,0.0,300.0,1,0.0,300.0,0.22699835208354596,0.46699835208354595,0,0.22699835208354596,0.46699835208354595
8,8,-6.266549238440528,1.1254807334366743,0.9999999726553479,82,1,1.000000141598184,18798,0.05337260599771987,0.5573726059977199,0,0.05337260599771987,0.5573726059977199,0.0,1.0,1,0.0,8.0,0.8799999999999999,1.1,0,0.8799999999999999,1.1,-0.1,0.12,0,-1500.0,1800.0,-70.0,-24.838554179811815,0,-70.0,-24.838554179811815,39.2,60.8,0,39.2,60.8,0.0,43.8,0,0.0,43.8,16.800000000000004,103.19999999999999,0,16.800000000000004,103.19999999999999,210.0,95999974.8,0,210.0,95999974.8,3.4928571428571447,13.092857142857145,0,3.4928571428571447,13.092857142857145,-20.0,24.21,0,-20.0,24.21,0.0,300.0,1,0.0,300.0,0.19731627198419183,0.4373162719841918,0,0.19731627198419183,0.4373162719841918
9,4,-7.846776238358667,5.469874082240622,0.9833718016,8,1,1.0,130,0.39464216313008404,0.898642163130084,0,0.39464216313008404,0.898642163130084,0.38658025583454747,0.6265802558345475,0,3.0926420466763798,5.01264204667638,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,71.8,0,0.0,71.8,16.800000000000004,103.19999999999999,0,16.800000000000004,103.19999999999999,210.0,43799974.8,0,210.0,43799974.8,-10.0,30.0,1,-10.0,30.0,-20.0,24.36,0,-20.0,24.36,-30.0,36.000117367535,0,-30.0,36.000117367535,0.21473732212834673,0.4547373221283467,0,0.21473732212834673,0.4547373221283467
