year,step,date,dose_kg_ha,action_index,blocked,blocked_reasons,classifier_index
2004,30,2004-04-28,40.0,4,False,,493
2004,30,2004-04-28,40.0,4,False,,690
2004,30,2004-04-28,40.0,4,False,,721
2004,31,2004-05-05,20.0,2,False,,99
2005,28,2005-04-15,10.0,1,False,,34
2005,28,2005-04-15,10.0,1,False,,188
2005,28,2005-04-15,10.0,1,False,,205
2005,28,2005-04-15,10.0,1,False,,699
2005,28,2005-04-15,10.0,1,False,,724
2005,28,2005-04-15,10.0,1,False,,725
2005,29,2005-04-22,50.0,5,False,,618
2005,30,2005-04-29,30.0,3,False,,251
2005,31,2005-05-06,10.0,1,False,,222
2006,30,2006-04-29,20.0,2,False,,105
2006,31,2006-05-06,50.0,5,False,,618
2006,32,2006-05-13,40.0,4,False,,493
2006,32,2006-05-13,40.0,4,False,,690
2006,33,2006-05-20,50.0,5,False,,631
2007,26,2007-04-01,20.0,2,False,,105
2007,27,2007-04-08,50.0,5,False,,618
2007,28,2007-04-15,40.0,4,False,,493
2007,28,2007-04-15,40.0,4,False,,690
2007,28,2007-04-15,40.0,4,False,,721
2007,29,2007-04-22,10.0,1,False,,222
2009,28,2009-04-15,20.0,2,False,,105
2009,29,2009-04-22,50.0,5,False,,618
2009,30,2009-04-29,40.0,4,False,,493
2009,30,2009-04-29,40.0,4,False,,690
2009,30,2009-04-29,40.0,4,False,,721
2009,31,2009-05-06,50.0,5,False,,631
2010,28,2010-04-15,10.0,1,False,,34
2010,28,2010-04-15,10.0,1,False,,188
2010,28,2010-04-15,10.0,1,False,,205
2010,28,2010-04-15,10.0,1,False,,699
2010,28,2010-04-15,10.0,1,False,,724
2010,28,2010-04-15,10.0,1,False,,725
2010,29,2010-04-22,50.0,5,False,,618
2010,30,2010-04-29,20.0,2,False,,63
2010,31,2010-05-06,80.0,8,False,,604
2011,28,2011-04-15,20.0,2,False,,105
2011,29,2011-04-22,50.0,5,False,,618
2011,30,2011-04-29,40.0,4,False,,493
2011,30,2011-04-29,40.0,4,False,,690
2011,30,2011-04-29,40.0,4,False,,721
2011,31,2011-05-06,40.0,4,False,,722
2012,27,2012-04-07,20.0,2,False,,105
2012,28,2012-04-14,50.0,5,False,,618
2012,29,2012-04-21,40.0,4,False,,493
2012,29,2012-04-21,40.0,4,False,,690
2012,30,2012-04-28,20.0,2,False,,99
2013,31,2013-05-06,10.0,1,False,,34
2013,31,2013-05-06,10.0,1,False,,188
2013,31,2013-05-06,10.0,1,False,,205
2013,31,2013-05-06,10.0,1,False,,699
2013,31,2013-05-06,10.0,1,False,,725
2013,32,2013-05-13,50.0,5,False,,618
2013,33,2013-05-20,20.0,2,False,,63
2013,34,2013-05-27,50.0,5,False,,631
2014,26,2014-04-01,20.0,2,False,,105
2014,27,2014-04-08,50.0,5,False,,618
2014,28,2014-04-15,40.0,4,False,,493
2014,28,2014-04-15,40.0,4,False,,690
2014,28,2014-04-15,40.0,4,False,,721
2014,29,2014-04-22,30.0,3,False,,512
2014,29,2014-04-22,30.0,3,False,,513
2016,27,2016-04-07,20.0,2,False,,105
2016,28,2016-04-14,50.0,5,False,,618
2016,29,2016-04-21,40.0,4,False,,493
2016,29,2016-04-21,40.0,4,False,,690
2016,29,2016-04-21,40.0,4,False,,721
2016,30,2016-04-28,30.0,3,False,,512
2016,30,2016-04-28,30.0,3,False,,513
2017,27,2017-04-08,20.0,2,False,,105
2017,28,2017-04-15,50.0,5,False,,618
2017,29,2017-04-22,40.0,4,False,,493
2017,29,2017-04-22,40.0,4,False,,690
2017,29,2017-04-22,40.0,4,False,,721
2017,30,2017-04-29,40.0,4,False,,722
2018,29,2018-04-22,20.0,2,False,,105
2018,30,2018-04-29,80.0,8,False,,368
2018,32,2018-05-13,60.0,6,False,,729
2018,33,2018-05-20,60.0,6,False,,444
2019,26,2019-04-01,20.0,2,False,,105
2019,27,2019-04-08,50.0,5,False,,618
2019,28,2019-04-15,40.0,4,False,,493
2019,28,2019-04-15,40.0,4,False,,690
2019,28,2019-04-15,40.0,4,False,,721
2019,29,2019-04-22,10.0,1,False,,222
