year,classifier_index,match_count,fire_count,matched,fired
1983,4,1,0,True,False
1983,17,2,0,True,False
1983,21,1,0,True,False
1983,30,1,0,True,False
1983,32,2,0,True,False
1983,36,2,1,True,True
1983,45,1,0,True,False
1983,82,2,0,True,False
1983,121,1,0,True,False
1983,125,1,0,True,False
1983,145,2,0,True,False
1983,148,1,0,True,False
1983,186,1,0,True,False
1983,195,3,2,True,True
1983,217,1,0,True,False
1983,218,1,0,True,False
1983,224,1,0,True,False
1983,246,1,0,True,False
1983,263,1,0,True,False
1983,272,2,0,True,False
1983,283,2,1,True,True
1983,284,1,0,True,False
1983,299,2,2,True,True
1983,302,1,0,True,False
1983,307,2,0,True,False
1983,330,2,0,True,False
1983,337,3,0,True,False
1983,360,1,1,True,True
1983,361,1,1,True,True
1983,370,1,0,True,False
1983,382,3,0,True,False
1983,383,1,0,True,False
1983,399,6,0,True,False
1983,407,1,0,True,False
1983,413,2,0,True,False
1983,418,3,0,True,False
1983,428,3,0,True,False
1983,433,1,0,True,False
1983,434,1,0,True,False
1983,439,1,0,True,False
1983,442,2,2,True,True
1983,448,3,0,True,False
1983,453,1,1,True,True
1983,467,2,0,True,False
1983,468,2,0,True,False
1983,484,16,0,True,False
1983,520,2,1,True,True
1983,525,3,2,True,True
1983,526,1,0,True,False
1983,541,1,0,True,False
1983,542,3,0,True,False
1983,543,28,0,True,False
1983,548,1,0,True,False
1983,553,2,1,True,True
1983,561,4,0,True,False
1983,577,1,0,True,False
1983,582,2,0,True,False
1983,595,2,0,True,False
1983,602,1,0,True,False
1983,603,1,0,True,False
1983,604,3,0,True,False
1983,611,3,0,True,False
1983,618,4,0,True,False
1983,627,1,1,True,True
1983,628,1,0,True,False
1983,629,1,1,True,True
1983,630,4,3,True,True
1983,632,1,0,True,False
1983,633,3,0,True,False
1983,638,1,0,True,False
1983,640,3,0,True,False
1983,645,1,0,True,False
1983,667,2,1,True,True
1983,668,3,0,True,False
1983,669,6,0,True,False
1983,675,1,0,True,False
1983,676,1,0,True,False
1983,684,27,27,True,True
1983,691,2,0,True,False
1983,693,1,1,True,True
1983,696,2,0,True,False
1983,718,2,0,True,False
1983,723,4,2,True,True
1983,724,2,0,True,False
1983,725,1,0,True,False
1983,728,3,0,True,False
1983,733,3,0,True,False
1983,735,2,0,True,False
1983,740,1,0,True,False
1983,748,3,0,True,False
1983,749,3,0,True,False
1983,750,5,0,True,False
1983,752,27,27,True,True
1983,753,24,24,True,True
1983,754,5,2,True,True
1983,755,1,0,True,False
1983,766,26,26,True,True
1983,769,28,0,True,False
1983,771,2,1,True,True
1983,772,2,1,True,True
1983,775,1,0,True,False
1983,784,1,1,True,True
1983,785,1,0,True,False
1983,786,2,0,True,False
1983,790,21,21,True,True
1983,794,2,1,True,True
1983,795,2,1,True,True
1983,796,5,3,True,True
1983,797,4,3,True,True
1983,799,1,1,True,True
1984,4,1,0,True,False
1984,17,3,0,True,False
1984,19,2,0,True,False
1984,21,1,0,True,False
1984,30,1,0,True,False
1984,32,3,0,True,False
1984,36,2,1,True,True
1984,45,1,0,True,False
1984,82,2,0,True,False
1984,121,1,0,True,False
1984,125,1,0,True,False
1984,145,1,1,True,True
1984,148,1,0,True,False
1984,195,3,1,True,True
1984,217,1,0,True,False
1984,218,1,0,True,False
1984,246,1,0,True,False
1984,260,1,0,True,False
1984,263,1,0,True,False
1984,272,3,0,True,False
1984,283,2,1,True,True
1984,284,1,0,True,False
1984,299,3,1,True,True
1984,330,2,0,True,False
1984,337,3,0,True,False
1984,344,4,4,True,True
1984,349,1,1,True,True
1984,370,1,0,True,False
1984,399,6,0,True,False
1984,407,1,0,True,False
1984,413,3,0,True,False
1984,416,1,0,True,False
1984,418,4,0,True,False
1984,425,1,0,True,False
