classifier_index,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw
0,8,-3.683292103439274,2.6576432853623726,0.6436000000000001,2,1,1.0,32,0.23163060734732538,0.7356306073473253,0,0.23163060734732538,0.7356306073473253,0.3040707385384878,0.5440707385384878,0,2.4325659083079025,4.352565908307902,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,-48.72858313297853,0,-50.0,-48.72858313297853,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,57.8,0,0.0,57.8,46.800000000000004,133.2,0,46.800000000000004,133.2,0.0,210.0,1,0.0,210.0,4.778571428571428,14.378571428571426,0,4.778571428571428,14.378571428571426,0.0,200.0,1,0.0,200.0,-30.0,36.00459052393919,0,-30.0,36.00459052393919,0.18508065043848615,0.42508065043848614,0,0.18508065043848615,0.42508065043848614
1,5,-3.8326132414162677,1.9591876599775029,0.871696,4,1,1.0,88,1.080093023255814,1.584093023255814,0,1.080093023255814,1.584093023255814,0.35451504669764017,0.5945150466976401,0,2.8361203735811213,4.756120373581121,0.7222719403004968,0.9622719403004968,0,0.7222719403004968,0.9622719403004968,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,85.8,0,0.0,85.8,136.8,223.2,0,136.8,223.2,210.0,104499974.8,0,210.0,104499974.8,10.535714285714285,20.135714285714286,0,10.535714285714285,20.135714285714286,-20.0,25.59,0,-20.0,25.59,-30.0,36.00021276359008,0,-30.0,36.00021276359008,0.0,1.0,1,0.0,1.0
2,0,-5.847226684485854,2.4084540520722175,0.3086674306127547,8,1,5.0704,17129,1.080093023255814,1.584093023255814,0,1.080093023255814,1.584093023255814,0.35451504669764017,0.5945150466976401,0,2.8361203735811213,4.756120373581121,0.7222719403004968,0.9622719403004968,0,0.7222719403004968,0.9622719403004968,0.12376338739623219,0.36376338739623215,0,1856.4508109434828,5456.450810943482,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,85.8,0,0.0,85.8,136.8,223.2,0,136.8,223.2,0.0,210.0,1,0.0,210.0,10.535714285714285,20.135714285714286,0,10.535714285714285,20.135714285714286,-20.0,25.59,0,-20.0,25.59,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0
3,0,-17.446067024727796,3.6196656259715896,0.0973457161700896,18,1,7.459557979795489,7615,-0.0060759510760091395,0.4979240489239909,0,-0.0060759510760091395,0.4979240489239909,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,-23.199999999999996,63.199999999999996,0,-23.199999999999996,63.199999999999996,210.0,59999974.8,0,210.0,59999974.8,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,36.00088114341645,0,-30.0,36.00088114341645,0.2014344193050031,0.4414344193050031,0,0.2014344193050031,0.4414344193050031
4,4,-17.645041126545053,1.271307655680931,0.6778158943130217,76,1,1.98320384,5599,0.21556394930633144,0.7195639493063315,0,0.21556394930633144,0.7195639493063315,0.32769717577580765,0.5676971757758076,0,2.621577406206461,4.541577406206461,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,57.8,0,0.0,57.8,-13.199999999999996,73.19999999999999,0,-13.199999999999996,73.19999999999999,0.0,210.0,1,0.0,210.0,2.5999999999999996,12.2,0,2.5999999999999996,12.2,0.0,200.0,1,0.0,200.0,-30.0,36.00010938481116,0,-30.0,36.00010938481116,0.0,1.0,1,0.0,1.0
5,0,-8.700314464651196,0.0010298834832523091,0.49950220937347584,5014,1,2.0000000000000004,18436,-0.00505054994242482,0.4989494500575752,0,-0.00505054994242482,0.4989494500575752,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,321.2,365.0,0,321.2,365.0,-36.0,43.199999999999996,0,-36.0,43.199999999999996,210.0,68399974.8,0,210.0,68399974.8,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,36.001470610586765,0,-30.0,36.001470610586765,0.21446998432493597,0.45446998432493596,0,0.21446998432493597,0.45446998432493596
6,2,-12.091071929494085,7.923876477193029,0.2337097089267099,4,1,2.2800000000000002,562,0.4073605346046584,0.9113605346046584,0,0.4073605346046584,0.9113605346046584,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,0.0,1.0,1,0.0,15000.0,-50.0,-46.61307735375732,0,-50.0,-46.61307735375732,0.0,90.0,1,0.0,90.0,0.0,50.8,0,0.0,50.8,76.80000000000001,163.2,0,76.80000000000001,163.2,210.0,74799974.8,0,210.0,74799974.8,3.0999999999999996,12.7,0,3.0999999999999996,12.7,0.0,200.0,1,0.0,200.0,-30.0,36.00633827273501,0,-30.0,36.00633827273501,0.1964482767945111,0.4364482767945111,0,0.1964482767945111,0.4364482767945111
7,7,-6.838644010630471,1.5145911012866469,0.06052220485958004,6,1,3.233344,14097,0.49511448494325894,0.9991144849432589,0,0.49511448494325894,0.9991144849432589,0.406223451407806,0.646223451407806,0,3.249787611262448,5.169787611262448,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-39.773446992579224,8.226553007420772,0,-39.773446992579224,8.226553007420772,59.2,80.8,0,59.2,80.8,0.0,43.8,0,0.0,43.8,146.8,233.2,0,146.8,233.2,210.0,71199974.8,0,210.0,71199974.8,3.314285714285714,12.914285714285715,0,3.314285714285714,12.914285714285715,-14.329999999999998,33.67,0,-14.329999999999998,33.67,-30.0,36.00519052766104,0,-30.0,36.00519052766104,0.21426469640734075,0.45426469640734074,0,0.21426469640734075,0.45426469640734074
8,3,-10.951465600682528,2.7494303256851618,0.8038595988899861,48,1,1.64,607,0.08845513002321487,0.5924551300232148,0,0.08845513002321487,0.5924551300232148,0.12391006707082625,0.36391006707082624,0,0.99128053656661,2.91128053656661,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,-23.199999999999996,63.199999999999996,0,-23.199999999999996,63.199999999999996,0.0,210.0,1,0.0,210.0,3.564285714285714,13.164285714285715,0,3.564285714285714,13.164285714285715,-20.0,25.32,0,-20.0,25.32,-30.0,36.00353863143104,0,-30.0,36.00353863143104,0.2281950609789834,0.4681950609789834,0,0.2281950609789834,0.4681950609789834
9,0,-12.483081620982082,0.02338482527300529,0.9999999999999999,0,1,1.0,868,-0.03595856801973708,0.5688223978776675,0,-0.03595856801973708,0.5688223978776675,0.0,1.0,1,0.0,8.0,0.8492047364361931,1.0920639831655687,0,0.8492047364361931,1.0920639831655687,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,0,0.0,90.0,327.5554595294692,357.4921605822825,0,327.5554595294692,357.4921605822825,-34.659692599965,58.32194303597201,0,-34.659692599965,58.32194303597201,-21.0,231.0,0,-21.0,231.0,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,24.013003079510753,0,-30.0,24.013003079510753,0.23091763690047024,0.46058018910229515,0,0.23091763690047024,0.46058018910229515
