year,step,date,dose_kg_ha,action_index,blocked,blocked_reasons,classifier_index
1983,29,1983-04-22,50.0,5,False,,0
1983,29,1983-04-22,50.0,5,False,,470
1983,29,1983-04-22,50.0,5,False,,545
1983,29,1983-04-22,50.0,5,False,,636
1983,29,1983-04-22,50.0,5,False,,709
1983,29,1983-04-22,50.0,5,False,,710
1983,29,1983-04-22,50.0,5,False,,780
1983,30,1983-04-29,80.0,8,False,,400
1983,30,1983-04-29,80.0,8,False,,701
1983,30,1983-04-29,80.0,8,False,,791
1983,31,1983-05-06,50.0,5,False,,342
1983,32,1983-05-13,30.0,3,False,,688
1984,30,1984-04-28,50.0,5,False,,470
1984,30,1984-04-28,50.0,5,False,,545
1984,30,1984-04-28,50.0,5,False,,636
1984,30,1984-04-28,50.0,5,False,,709
1984,30,1984-04-28,50.0,5,False,,710
1984,30,1984-04-28,50.0,5,False,,780
1984,31,1984-05-05,80.0,8,False,,400
1984,31,1984-05-05,80.0,8,False,,701
1984,31,1984-05-05,80.0,8,False,,791
1984,32,1984-05-12,50.0,5,False,,342
1984,32,1984-05-12,50.0,5,False,,457
1984,32,1984-05-12,50.0,5,False,,797
1984,33,1984-05-19,30.0,3,False,,688
1985,29,1985-04-22,50.0,5,False,,0
1985,29,1985-04-22,50.0,5,False,,470
1985,29,1985-04-22,50.0,5,False,,545
1985,29,1985-04-22,50.0,5,False,,636
1985,29,1985-04-22,50.0,5,False,,709
1985,29,1985-04-22,50.0,5,False,,710
1985,29,1985-04-22,50.0,5,False,,780
1985,30,1985-04-29,60.0,6,False,,462
1985,30,1985-04-29,60.0,6,False,,463
1985,31,1985-05-06,60.0,6,False,,440
1985,32,1985-05-13,30.0,3,False,,309
1985,32,1985-05-13,30.0,3,False,,528
1985,32,1985-05-13,30.0,3,False,,688
1986,31,1986-05-06,50.0,5,False,,470
1986,31,1986-05-06,50.0,5,False,,545
1986,31,1986-05-06,50.0,5,False,,636
1986,31,1986-05-06,50.0,5,False,,709
1986,31,1986-05-06,50.0,5,False,,710
1986,31,1986-05-06,50.0,5,False,,780
1986,32,1986-05-13,80.0,8,False,,400
1986,32,1986-05-13,80.0,8,False,,701
1986,32,1986-05-13,80.0,8,False,,791
1986,33,1986-05-20,50.0,5,False,,342
1986,33,1986-05-20,50.0,5,False,,457
1986,33,1986-05-20,50.0,5,False,,797
1986,34,1986-05-27,30.0,3,False,,688
1988,28,1988-04-14,50.0,5,False,,0
1988,28,1988-04-14,50.0,5,False,,470
1988,28,1988-04-14,50.0,5,False,,545
1988,28,1988-04-14,50.0,5,False,,636
1988,28,1988-04-14,50.0,5,False,,709
1988,28,1988-04-14,50.0,5,False,,710
1988,28,1988-04-14,50.0,5,False,,780
1988,29,1988-04-21,80.0,8,False,,400
1988,29,1988-04-21,80.0,8,False,,701
1988,29,1988-04-21,80.0,8,False,,791
1988,30,1988-04-28,30.0,3,False,,464
1988,30,1988-04-28,30.0,3,False,,640
1988,31,1988-05-05,60.0,6,False,,747
1989,27,1989-04-08,50.0,5,False,,470
1989,27,1989-04-08,50.0,5,False,,545
1989,27,1989-04-08,50.0,5,False,,636
1989,27,1989-04-08,50.0,5,False,,709
1989,27,1989-04-08,50.0,5,False,,710
1989,27,1989-04-08,50.0,5,False,,780
1989,28,1989-04-15,80.0,8,False,,400
1989,28,1989-04-15,80.0,8,False,,701
1989,28,1989-04-15,80.0,8,False,,791
1989,30,1989-04-29,60.0,6,False,,185
1989,30,1989-04-29,60.0,6,False,,509
1989,31,1989-05-06,50.0,5,False,,342
1989,31,1989-05-06,50.0,5,False,,457
1989,31,1989-05-06,50.0,5,False,,797
1990,26,1990-04-01,50.0,5,False,,470
1990,26,1990-04-01,50.0,5,False,,545
1990,26,1990-04-01,50.0,5,False,,636
1990,26,1990-04-01,50.0,5,False,,709
1990,26,1990-04-01,50.0,5,False,,710
1990,26,1990-04-01,50.0,5,False,,780
1990,27,1990-04-08,80.0,8,False,,400
1990,27,1990-04-08,80.0,8,False,,701
1990,27,1990-04-08,80.0,8,False,,791
1990,29,1990-04-22,60.0,6,False,,62
1990,29,1990-04-22,60.0,6,False,,185
1990,29,1990-04-22,60.0,6,False,,508
1990,29,1990-04-22,60.0,6,False,,509
1990,30,1990-04-29,50.0,5,False,,797
1991,28,1991-04-15,50.0,5,False,,470
1991,28,1991-04-15,50.0,5,False,,545
1991,28,1991-04-15,50.0,5,False,,636
1991,28,1991-04-15,50.0,5,False,,709
1991,28,1991-04-15,50.0,5,False,,710
1991,28,1991-04-15,50.0,5,False,,780
1991,29,1991-04-22,80.0,8,False,,400
1991,29,1991-04-22,80.0,8,False,,701
1991,29,1991-04-22,80.0,8,False,,791
1991,30,1991-04-29,50.0,5,False,,342
1991,30,1991-04-29,50.0,5,False,,797
1991,31,1991-05-06,30.0,3,False,,688
1992,28,1992-04-14,50.0,5,False,,0
1992,28,1992-04-14,50.0,5,False,,470
1992,28,1992-04-14,50.0,5,False,,545
1992,28,1992-04-14,50.0,5,False,,636
1992,28,1992-04-14,50.0,5,False,,709
1992,28,1992-04-14,50.0,5,False,,710
1992,28,1992-04-14,50.0,5,False,,780
1992,29,1992-04-21,60.0,6,False,,462
1992,30,1992-04-28,60.0,6,False,,25
1992,30,1992-04-28,60.0,6,False,,440
1992,31,1992-05-05,50.0,5,False,,342
1992,31,1992-05-05,50.0,5,False,,457
1992,31,1992-05-05,50.0,5,False,,797
1993,28,1993-04-15,50.0,5,False,,0
1993,28,1993-04-15,50.0,5,False,,470
1993,28,1993-04-15,50.0,5,False,,545
1993,28,1993-04-15,50.0,5,False,,636
1993,28,1993-04-15,50.0,5,False,,709
1993,28,1993-04-15,50.0,5,False,,710
1993,28,1993-04-15,50.0,5,False,,780
1993,29,1993-04-22,60.0,6,False,,462
1993,30,1993-04-29,60.0,6,False,,440
1993,31,1993-05-06,30.0,3,False,,309
1993,31,1993-05-06,30.0,3,False,,528
1993,31,1993-05-06,30.0,3,False,,688
1995,27,1995-04-08,50.0,5,False,,470
1995,27,1995-04-08,50.0,5,False,,545
1995,27,1995-04-08,50.0,5,False,,636
1995,27,1995-04-08,50.0,5,False,,709
1995,27,1995-04-08,50.0,5,False,,710
1995,27,1995-04-08,50.0,5,False,,780
1995,28,1995-04-15,80.0,8,False,,400
1995,28,1995-04-15,80.0,8,False,,701
1995,28,1995-04-15,80.0,8,False,,791
1995,29,1995-04-22,30.0,3,False,,464
1995,29,1995-04-22,30.0,3,False,,640
1995,30,1995-04-29,60.0,6,False,,747
1996,30,1996-04-28,50.0,5,False,,470
1996,30,1996-04-28,50.0,5,False,,545
1996,30,1996-04-28,50.0,5,False,,636
1996,30,1996-04-28,50.0,5,False,,709
1996,30,1996-04-28,50.0,5,False,,710
1996,30,1996-04-28,50.0,5,False,,780
1996,31,1996-05-05,80.0,8,False,,701
1996,31,1996-05-05,80.0,8,False,,791
1996,32,1996-05-12,50.0,5,False,,342
1996,33,1996-05-19,30.0,3,False,,688
1997,27,1997-04-08,50.0,5,False,,0
1997,27,1997-04-08,50.0,5,False,,470
1997,27,1997-04-08,50.0,5,False,,545
1997,27,1997-04-08,50.0,5,False,,636
1997,27,1997-04-08,50.0,5,False,,709
1997,27,1997-04-08,50.0,5,False,,710
1997,27,1997-04-08,50.0,5,False,,780
1997,28,1997-04-15,80.0,8,False,,400
1997,28,1997-04-15,80.0,8,False,,701
1997,28,1997-04-15,80.0,8,False,,791
1997,30,1997-04-29,60.0,6,False,,509
1997,31,1997-05-06,30.0,3,False,,309
1997,31,1997-05-06,30.0,3,False,,528
1997,31,1997-05-06,30.0,3,False,,688
1998,27,1998-04-08,50.0,5,False,,0
1998,27,1998-04-08,50.0,5,False,,470
1998,27,1998-04-08,50.0,5,False,,545
1998,27,1998-04-08,50.0,5,False,,636
1998,27,1998-04-08,50.0,5,False,,709
1998,27,1998-04-08,50.0,5,False,,710
1998,27,1998-04-08,50.0,5,False,,780
1998,28,1998-04-15,60.0,6,False,,462
1998,29,1998-04-22,60.0,6,False,,25
1998,29,1998-04-22,60.0,6,False,,409
1998,29,1998-04-22,60.0,6,False,,410
1998,29,1998-04-22,60.0,6,False,,440
1998,29,1998-04-22,60.0,6,False,,462
1998,30,1998-04-29,50.0,5,False,,457
1998,30,1998-04-29,50.0,5,False,,797
1999,28,1999-04-15,50.0,5,False,,470
1999,28,1999-04-15,50.0,5,False,,545
1999,28,1999-04-15,50.0,5,False,,636
1999,28,1999-04-15,50.0,5,False,,709
1999,28,1999-04-15,50.0,5,False,,710
1999,28,1999-04-15,50.0,5,False,,780
1999,29,1999-04-22,80.0,8,False,,400
1999,29,1999-04-22,80.0,8,False,,701
1999,29,1999-04-22,80.0,8,False,,791
1999,30,1999-04-29,30.0,3,False,,464
1999,30,1999-04-29,30.0,3,False,,640
1999,31,1999-05-06,30.0,3,False,,688
2000,27,2000-04-07,50.0,5,False,,0
2000,27,2000-04-07,50.0,5,False,,470
2000,27,2000-04-07,50.0,5,False,,545
2000,27,2000-04-07,50.0,5,False,,636
2000,27,2000-04-07,50.0,5,False,,709
2000,27,2000-04-07,50.0,5,False,,710
2000,27,2000-04-07,50.0,5,False,,780
2000,28,2000-04-14,60.0,6,False,,462
2000,29,2000-04-21,60.0,6,False,,25
2000,29,2000-04-21,60.0,6,False,,440
2000,30,2000-04-28,50.0,5,False,,797
2002,27,2002-04-08,50.0,5,False,,0
2002,27,2002-04-08,50.0,5,False,,470
2002,27,2002-04-08,50.0,5,False,,545
2002,27,2002-04-08,50.0,5,False,,636
2002,27,2002-04-08,50.0,5,False,,709
2002,27,2002-04-08,50.0,5,False,,710
2002,27,2002-04-08,50.0,5,False,,780
2002,28,2002-04-15,80.0,8,False,,400
2002,28,2002-04-15,80.0,8,False,,701
2002,28,2002-04-15,80.0,8,False,,791
2002,29,2002-04-22,30.0,3,False,,464
2002,29,2002-04-22,30.0,3,False,,640
2002,30,2002-04-29,60.0,6,False,,747
2003,28,2003-04-15,50.0,5,False,,0
2003,28,2003-04-15,50.0,5,False,,470
2003,28,2003-04-15,50.0,5,False,,545
2003,28,2003-04-15,50.0,5,False,,636
2003,28,2003-04-15,50.0,5,False,,709
2003,28,2003-04-15,50.0,5,False,,710
2003,28,2003-04-15,50.0,5,False,,780
2003,29,2003-04-22,80.0,8,False,,400
2003,29,2003-04-22,80.0,8,False,,701
2003,29,2003-04-22,80.0,8,False,,791
2003,31,2003-05-06,50.0,5,False,,347
2003,31,2003-05-06,50.0,5,False,,457
2003,32,2003-05-13,30.0,3,False,,688
2004,28,2004-04-14,50.0,5,False,,470
2004,28,2004-04-14,50.0,5,False,,545
2004,28,2004-04-14,50.0,5,False,,636
2004,28,2004-04-14,50.0,5,False,,709
2004,28,2004-04-14,50.0,5,False,,710
2004,28,2004-04-14,50.0,5,False,,780
2004,29,2004-04-21,80.0,8,False,,400
2004,29,2004-04-21,80.0,8,False,,701
2004,29,2004-04-21,80.0,8,False,,791
2004,30,2004-04-28,50.0,5,False,,342
2004,30,2004-04-28,50.0,5,False,,797
2004,31,2004-05-05,30.0,3,False,,688
2005,28,2005-04-15,50.0,5,False,,470
2005,28,2005-04-15,50.0,5,False,,545
2005,28,2005-04-15,50.0,5,False,,636
2005,28,2005-04-15,50.0,5,False,,709
2005,28,2005-04-15,50.0,5,False,,710
2005,28,2005-04-15,50.0,5,False,,780
2005,29,2005-04-22,80.0,8,False,,400
2005,29,2005-04-22,80.0,8,False,,701
2005,29,2005-04-22,80.0,8,False,,791
2005,30,2005-04-29,50.0,5,False,,342
2005,30,2005-04-29,50.0,5,False,,797
2005,31,2005-05-06,30.0,3,False,,688
2006,30,2006-04-29,50.0,5,False,,0
2006,30,2006-04-29,50.0,5,False,,470
2006,30,2006-04-29,50.0,5,False,,545
2006,30,2006-04-29,50.0,5,False,,636
2006,30,2006-04-29,50.0,5,False,,709
2006,30,2006-04-29,50.0,5,False,,710
2006,30,2006-04-29,50.0,5,False,,780
2006,31,2006-05-06,60.0,6,False,,462
2006,32,2006-05-13,70.0,7,False,,386
2006,32,2006-05-13,70.0,7,False,,595
2006,33,2006-05-20,30.0,3,False,,309
2006,33,2006-05-20,30.0,3,False,,464
2006,33,2006-05-20,30.0,3,False,,528
2006,33,2006-05-20,30.0,3,False,,640
2006,33,2006-05-20,30.0,3,False,,688
2007,26,2007-04-01,50.0,5,False,,0
2007,26,2007-04-01,50.0,5,False,,470
2007,26,2007-04-01,50.0,5,False,,545
2007,26,2007-04-01,50.0,5,False,,636
2007,26,2007-04-01,50.0,5,False,,709
2007,26,2007-04-01,50.0,5,False,,710
2007,26,2007-04-01,50.0,5,False,,780
2007,27,2007-04-08,80.0,8,False,,400
2007,27,2007-04-08,80.0,8,False,,701
2007,27,2007-04-08,80.0,8,False,,791
2007,28,2007-04-15,30.0,3,False,,464
2007,28,2007-04-15,30.0,3,False,,640
2007,29,2007-04-22,30.0,3,False,,688
2009,28,2009-04-15,50.0,5,False,,470
2009,28,2009-04-15,50.0,5,False,,545
2009,28,2009-04-15,50.0,5,False,,636
2009,28,2009-04-15,50.0,5,False,,709
2009,28,2009-04-15,50.0,5,False,,710
2009,28,2009-04-15,50.0,5,False,,780
2009,29,2009-04-22,80.0,8,False,,400
2009,29,2009-04-22,80.0,8,False,,701
2009,29,2009-04-22,80.0,8,False,,791
2009,30,2009-04-29,50.0,5,False,,342
2009,30,2009-04-29,50.0,5,False,,457
2009,30,2009-04-29,50.0,5,False,,797
2009,31,2009-05-06,30.0,3,False,,688
2010,28,2010-04-15,50.0,5,False,,470
2010,28,2010-04-15,50.0,5,False,,545
2010,28,2010-04-15,50.0,5,False,,636
2010,28,2010-04-15,50.0,5,False,,709
2010,28,2010-04-15,50.0,5,False,,710
