classifier_index,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw
0,5,-4.596335614958928,0.0001697051944102743,0.1428399289800753,5660,1,7.0012454846709185,19081,-0.03686429809298361,0.46713570190701637,0,-0.03686429809298361,0.46713570190701637,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,321.2,365.0,0,321.2,365.0,-36.0,43.199999999999996,0,-36.0,43.199999999999996,210.0,83399974.8,0,210.0,83399974.8,-10.0,30.0,1,-10.0,30.0,-20.0,24.64,0,-20.0,24.64,0.0,300.0,1,0.0,300.0,0.1992445543682575,0.4392445543682575,0,0.1992445543682575,0.4392445543682575
1,1,-12.221840550669206,6.366436280612657,0.3634537910662202,8,1,3.56,30,0.08016254943275236,0.5841625494327524,0,0.08016254943275236,0.5841625494327524,0.19273853936414792,0.4327385393641479,0,1.5419083149131834,3.4619083149131833,0.8800000000000002,1.1,0,0.8800000000000002,1.1,0.0,1.0,1,0.0,15000.0,-70.0,-45.65396166267874,0,-70.0,-45.65396166267874,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,6.800000000000004,93.19999999999999,0,6.800000000000004,93.19999999999999,210.0,71099974.8,0,210.0,71099974.8,3.0000000000000018,12.600000000000001,0,3.0000000000000018,12.600000000000001,-20.0,25.38,0,-20.0,25.38,-30.0,36.00008146650409,0,-30.0,36.00008146650409,0.18875927296202388,0.4287592729620239,0,0.18875927296202388,0.4287592729620239
2,0,-8.473372790032334,2.5816471612909564,0.17429098231322393,136,1,5.87316131536475,17549,0.08016254943275236,0.5841625494327524,0,0.08016254943275236,0.5841625494327524,0.19273853936414792,0.4327385393641479,0,1.5419083149131834,3.4619083149131833,0.8800000000000002,1.1,0,0.8800000000000002,1.1,0.0,1.0,1,0.0,15000.0,-70.0,-45.65396166267874,0,-70.0,-45.65396166267874,39.2,60.8,0,39.2,60.8,0.0,43.8,0,0.0,43.8,6.800000000000004,93.19999999999999,0,6.800000000000004,93.19999999999999,0.0,210.0,1,0.0,210.0,3.0000000000000018,12.600000000000001,0,3.0000000000000018,12.600000000000001,-20.0,25.38,0,-20.0,25.38,-30.0,36.00008146650409,0,-30.0,36.00008146650409,0.0,1.0,1,0.0,1.0
3,6,-8.698727161775341,2.873775585803118,0.4671779855572349,82,1,2.2319982757890067,17694,0.1390671288042919,0.643067128804292,0,0.1390671288042919,0.643067128804292,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,6.800000000000004,93.19999999999999,0,6.800000000000004,93.19999999999999,210.0,104199974.8,0,210.0,104199974.8,4.057142857142858,13.657142857142858,0,4.057142857142858,13.657142857142858,-20.0,24.0,0,-20.0,24.0,-30.0,36.00359154529552,0,-30.0,36.00359154529552,0.20875356742029821,0.4487535674202982,0,0.20875356742029821,0.4487535674202982
4,8,-8.571363820217202,3.162282154297319,0.7515187333165987,26,1,1.5718589647661736,33,0.2950111809824567,0.7990111809824567,0,0.2950111809824567,0.7990111809824567,0.3601085112889785,0.6001085112889785,0,2.880868090311828,4.800868090311828,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-17.292296034856214,30.707703965143786,0,-17.292296034856214,30.707703965143786,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,136.8,223.2,0,136.8,223.2,210.0,66699974.8,0,210.0,66699974.8,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.22003363288254346,0.46003363288254345,0,0.22003363288254346,0.46003363288254345
5,0,-9.662786415480992,9.29734059269753,0.871696,4,1,1.0,33,0.2950111809824567,0.7990111809824567,0,0.2950111809824567,0.7990111809824567,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-17.292296034856214,30.707703965143786,0,-17.292296034856214,30.707703965143786,59.2,80.8,0,59.2,80.8,0.0,43.8,0,0.0,43.8,136.8,223.2,0,136.8,223.2,210.0,66699974.8,0,210.0,66699974.8,4.3928571428571415,13.99285714285714,0,4.3928571428571415,13.99285714285714,-20.0,24.78,0,-20.0,24.78,-30.0,36.00660298725211,0,-30.0,36.00660298725211,0.22003363288254346,0.46003363288254345,0,0.22003363288254346,0.46003363288254345
6,8,-8.247675881815065,2.81048915728005,0.9660717373682197,14,1,1.2304,37,0.6885777724045784,1.1925777724045785,0,0.6885777724045784,1.1925777724045785,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,49.2,70.8,0,49.2,70.8,0.0,43.8,0,0.0,43.8,196.8,283.2,0,196.8,283.2,0.0,210.0,1,0.0,210.0,7.785714285714284,17.385714285714283,0,7.785714285714284,17.385714285714283,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.1922875308521721,0.4322875308521721,0,0.1922875308521721,0.4322875308521721
7,2,-7.545742752587889,2.728086579102999,0.5972640680771841,18,1,4.285761982464,38,0.7835232558139535,1.2875232558139535,0,0.7835232558139535,1.2875232558139535,0.35344663037048696,0.593446630370487,0,2.8275730429638957,4.747573042963896,0.88,1.1,0,0.88,1.1,-0.1,0.13866875917463206,0,-1500.0,2080.031387619481,-29.083994520747947,18.916005479252053,0,-29.083994520747947,18.916005479252053,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,196.8,283.2,0,196.8,283.2,210.0,88399974.8,0,210.0,88399974.8,7.549999999999998,17.15,0,7.549999999999998,17.15,0.0,200.0,1,0.0,200.0,-30.0,36.0135526188039,0,-30.0,36.0135526188039,0.19438040891689873,0.4343804089168987,0,0.19438040891689873,0.4343804089168987
8,4,-10.088717475965964,5.690361027923843,0.3727119274639074,18,1,2.2800000000000002,40,1.026953488372093,1.530953488372093,0,1.026953488372093,1.530953488372093,0.34081164617228266,0.5808116461722826,0,2.7264931693782612,4.646493169378261,0.88,1.1,0,0.88,1.1,0.09226052731125087,0.3322605273112509,0,1383.907909668763,4983.907909668763,-70.0,-34.26751779872213,0,-70.0,-34.26751779872213,0.0,90.0,1,0.0,90.0,0.0,64.8,0,0.0,64.8,196.8,283.2,0,196.8,283.2,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,-20.0,25.56,0,-20.0,25.56,-30.0,36.008822002309884,0,-30.0,36.008822002309884,0.17632457657026207,0.41632457657026206,0,0.17632457657026207,0.41632457657026206
9,6,-8.686994811348944,2.859466814394608,0.5315116656711895,116,1,2.226767060600064,17694,0.12590546778588962,0.6299054677858896,0,0.12590546778588962,0.6299054677858896,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,6.800000000000004,93.19999999999999,0,6.800000000000004,93.19999999999999,210.0,125699974.8,0,210.0,125699974.8,3.7785714285714276,13.378571428571426,0,3.7785714285714276,13.378571428571426,0.0,200.0,1,0.0,200.0,-30.0,36.00298117959291,0,-30.0,36.00298117959291,0.19469227289868596,0.43469227289868595,0,0.19469227289868596,0.43469227289868595
