episode,steps,total_reward,eps,yield_kg_ha,n_applied_kg_ha,n_uptake_kg_ha,nue_re,nue_ie,nue_eunep,nue_fert,nsurp,nsurp_fert,n_apps
1,48,158.5872105807255,0.4464,8830.919281154043,90.0,250.56435775320682,2.6797438332484047,0.7172177598689915,1.9219598691128357,1.996768970772089,-86.20610657442421,-89.70920737148478,4
2,48,145.96542151817152,0.4428288,8136.1546495388075,90.0,239.16369248972308,2.5578106579156925,0.6922904785162449,1.7707479643298099,1.8396749679586115,-72.06746463431475,-75.57074711811472,4
3,48,156.16975762374017,0.4392861696,8742.965686340076,130.0,272.5504948435093,2.041526206572581,0.652794088003854,1.332696238160405,1.368610397812707,-44.41604719709494,-47.91935171702053,4
4,48,151.71667655500573,0.4357718802432,8486.567763252366,120.0,263.2718763083747,2.1317011920642037,0.6559821595955101,1.398357951587911,1.4391804498395537,-49.19847385246619,-52.70165398218563,4
5,48,148.17754102098462,0.4322857052012544,8280.477845598316,110.0,251.35066088601178,2.214499538869197,0.6704089162259018,1.4846202358419642,1.5318884014217622,-55.00548291919152,-58.507724157925736,4
6,48,152.13340170145972,0.4288274195596444,8520.78503338249,130.0,282.2703328442798,2.114330732768469,0.6142975554018918,1.2988282004553622,1.3338305802153836,-39.89457954738219,-43.397975429333684,4
7,48,149.03968671437067,0.4253968002031672,8327.934535937175,110.0,254.29864452193988,2.2404519596407213,0.6664348059119661,1.4931151668841198,1.5406678891343712,-55.970188512406764,-59.47346780632151,4
8,48,163.09548070990303,0.42199362580154187,9101.63377056768,110.0,258.8485430385938,2.2805531124212135,0.7155468022190918,1.6318424868901007,1.6838022475397134,-71.71571943353068,-75.21824723105229,4
9,48,164.31327484859122,0.4186176767951295,9191.224464611174,130.0,272.0099718144828,2.0374821845497686,0.6876270623700385,1.4010278891983965,1.4387801373338356,-53.53842387771331,-57.04141785483739,4
10,48,155.8403251755536,0.4152687353807685,8702.274738567381,110.0,260.4232563780609,2.2944269583830246,0.6800133497757963,1.560240961791923,1.6099208266203298,-63.58876454770446,-67.0912909298462,4
