rule_id,fired_count,year,episode_idx
2319509238576,25,2012,26
2319509440304,26,2012,26
2319509443296,25,2012,26
2319509228544,3,2012,26
2319509233648,3,2012,26
2319509233824,3,2012,26
2319509229776,1,2012,26
2319491432880,2,2012,26
2319508836560,1,2012,26
2319509438544,4,2012,26
2319508448976,3,2012,26
2319509438720,3,2012,26
2319509445232,3,2012,26
2319509226256,4,2012,26
2319509439952,5,2012,26
2319509439776,2,2012,26
