rule_id,fired_count,year,episode_idx
2319509238576,25,2019,32
2319509440304,25,2019,32
2319509443296,23,2019,32
2319509228544,3,2019,32
2319509233648,3,2019,32
2319509233824,3,2019,32
2319509229776,1,2019,32
2319509020304,1,2019,32
2319509231888,1,2019,32
2319509441360,1,2019,32
2319491432880,2,2019,32
2319508836560,1,2019,32
2319508448976,3,2019,32
2319509438544,3,2019,32
2319509438720,2,2019,32
2319509445232,2,2019,32
2319509439952,1,2019,32
2319509226256,1,2019,32
2319509439776,1,2019,32
