rule_id,fired_count,year,episode_idx
2319509238576,26,1989,6
2319509440304,26,1989,6
2319509443296,25,1989,6
2319509228544,3,1989,6
2319509233648,3,1989,6
2319509233824,3,1989,6
2319509229776,1,1989,6
2319509020304,2,1989,6
2319509231888,2,1989,6
2319509441360,2,1989,6
2319508836560,1,1989,6
2319509438544,4,1989,6
2319508448976,3,1989,6
2319509438720,2,1989,6
2319509445232,2,1989,6
2319509439952,4,1989,6
2319509226256,3,1989,6
2319509439776,2,1989,6
