rule_id,fired_count,year,episode_idx
2319509238576,27,1991,8
2319509440304,27,1991,8
2319509443296,26,1991,8
2319509228544,3,1991,8
2319509233648,3,1991,8
2319509233824,3,1991,8
2319509229776,1,1991,8
2319491432880,3,1991,8
2319509438544,3,1991,8
2319508448976,3,1991,8
2319509445232,2,1991,8
2319509438720,1,1991,8
2319509439952,5,1991,8
2319509226256,3,1991,8
2319509439776,2,1991,8
