rule_id,fired_count,year,episode_idx
2319509238576,28,1985,3
2319509440304,28,1985,3
2319509443296,27,1985,3
2319509228544,3,1985,3
2319509233648,3,1985,3
2319509233824,3,1985,3
2319509229776,1,1985,3
2319491432880,2,1985,3
2319509438720,4,1985,3
2319508448976,3,1985,3
2319509438544,4,1985,3
2319509445232,3,1985,3
2319509439952,4,1985,3
2319509226256,1,1985,3
