rule_id,fired_count,year,episode_idx
2319509238576,28,1983,1
2319509440304,28,1983,1
2319509443296,27,1983,1
2319509228544,3,1983,1
2319509233648,3,1983,1
2319509233824,3,1983,1
2319509229776,1,1983,1
2319491432880,3,1983,1
2319508448976,2,1983,1
2319509438544,2,1983,1
2319509438720,2,1983,1
2319509445232,2,1983,1
2319509439952,6,1983,1
2319509226256,3,1983,1
2319509439776,1,1983,1
