rule_id,fired_count,year,episode_idx
2319509238576,26,2017,30
2319509440304,26,2017,30
2319509443296,25,2017,30
2319509228544,3,2017,30
2319509233648,3,2017,30
2319509233824,3,2017,30
2319509229776,1,2017,30
2319509020304,1,2017,30
2319509231888,1,2017,30
2319509441360,1,2017,30
2319491432880,2,2017,30
2319509438544,2,2017,30
2319508448976,2,2017,30
2319509438720,2,2017,30
2319509445232,2,2017,30
2319509226256,4,2017,30
2319509439952,4,2017,30
2319509439776,2,2017,30
