year,classifier_index,match_count,fire_count,matched,fired
1983,3,3,0,True,False
1983,8,5,3,True,True
1983,9,1,0,True,False
1983,27,21,0,True,False
1983,28,21,21,True,True
1983,30,1,1,True,True
1983,39,1,1,True,True
1983,42,4,2,True,True
1983,46,1,1,True,True
1983,47,3,0,True,False
1983,48,1,0,True,False
1983,53,4,3,True,True
1983,59,2,2,True,True
1984,3,3,2,True,True
1984,4,2,1,True,True
1984,6,1,1,True,True
1984,7,1,1,True,True
1984,8,3,1,True,True
1984,9,4,3,True,True
1984,10,2,0,True,False
1984,15,1,0,True,False
1984,16,1,0,True,False
1984,18,2,2,True,True
1984,19,4,3,True,True
1984,27,25,0,True,False
1984,28,25,25,True,True
1984,39,1,0,True,False
1984,42,4,2,True,True
1984,48,3,0,True,False
1984,53,5,0,True,False
1984,59,2,2,True,True
1985,3,5,5,True,True
1985,4,1,1,True,True
1985,6,1,1,True,True
1985,7,1,1,True,True
1985,8,3,1,True,True
1985,9,2,1,True,True
1985,10,2,1,True,True
1985,18,3,3,True,True
1985,19,1,1,True,True
1985,27,15,0,True,False
1985,28,15,15,True,True
1985,35,1,0,True,False
1985,42,4,1,True,True
1985,53,5,0,True,False
1985,59,1,1,True,True
1986,3,3,2,True,True
1986,4,2,1,True,True
1986,6,1,1,True,True
1986,7,1,1,True,True
1986,8,3,1,True,True
1986,9,3,1,True,True
1986,10,2,0,True,False
1986,15,2,0,True,False
1986,16,2,0,True,False
1986,18,2,2,True,True
1986,19,2,1,True,True
1986,27,18,0,True,False
1986,28,18,18,True,True
1986,35,1,0,True,False
1986,39,1,0,True,False
1986,42,4,2,True,True
1986,47,1,0,True,False
1986,48,2,0,True,False
1986,53,4,0,True,False
1986,59,2,2,True,True
1988,3,3,0,True,False
1988,7,1,1,True,True
1988,8,2,2,True,True
1988,27,21,0,True,False
1988,28,21,21,True,True
1988,42,2,2,True,True
1989,3,7,2,True,True
1989,27,21,0,True,False
1989,28,21,21,True,True
1990,3,7,4,True,True
1990,4,1,0,True,False
1990,27,18,0,True,False
1990,28,18,18,True,True
1991,3,5,4,True,True
1991,4,2,1,True,True
1991,6,1,1,True,True
1991,7,1,1,True,True
1991,8,2,2,True,True
1991,27,18,0,True,False
1991,28,18,18,True,True
1991,39,1,0,True,False
1992,3,5,0,True,False
1992,6,1,1,True,True
1992,7,1,1,True,True
1992,8,2,2,True,True
1992,27,23,0,True,False
1992,28,23,23,True,True
1992,34,1,1,True,True
1992,40,1,0,True,False
1992,42,3,3,True,True
1993,3,3,0,True,False
1993,8,5,3,True,True
1993,9,4,0,True,False
1993,13,1,1,True,True
1993,18,2,1,True,True
1993,27,24,1,True,True
1993,28,23,23,True,True
1993,35,2,0,True,False
1993,40,1,0,True,False
1993,42,5,2,True,True
1993,46,1,1,True,True
1993,53,4,1,True,True
1993,59,2,2,True,True
1995,3,5,4,True,True
1995,6,2,2,True,True
1995,7,2,2,True,True
1995,8,2,1,True,True
1995,27,17,1,True,True
1995,28,14,14,True,True
1995,39,1,0,True,False
1995,42,3,3,True,True
1996,3,3,3,True,True
1996,27,17,0,True,False
1996,28,17,17,True,True
1997,3,4,0,True,False
1997,8,2,2,True,True
1997,27,16,0,True,False
1997,28,16,16,True,True
1997,30,1,1,True,True
1997,42,5,5,True,True
1997,46,1,1,True,True
1998,3,5,0,True,False
1998,7,1,1,True,True
1998,8,5,3,True,True
1998,9,3,0,True,False
1998,27,23,0,True,False
1998,28,23,23,True,True
1998,34,2,1,True,True
1998,35,3,3,True,True
1998,39,1,1,True,True
1998,40,1,0,True,False
1998,42,4,0,True,False
1998,46,1,0,True,False
1998,53,4,1,True,True
1998,59,2,2,True,True
1999,3,6,4,True,True
1999,4,1,0,True,False
1999,27,20,0,True,False
1999,28,20,20,True,True
2000,3,5,0,True,False
2000,7,1,1,True,True
2000,8,5,4,True,True
2000,9,2,0,True,False
2000,18,1,1,True,True
2000,27,20,0,True,False
2000,28,20,20,True,True
2000,29,1,0,True,False
2000,34,1,0,True,False
2000,42,5,4,True,True
2000,43,1,1,True,True
2000,53,1,0,True,False
2000,59,1,1,True,True
2002,3,7,1,True,True
2002,27,18,0,True,False
2002,28,17,17,True,True
2003,3,3,1,True,True
2003,8,5,3,True,True
2003,9,2,1,True,True
2003,18,2,2,True,True
2003,27,20,1,True,True
2003,28,19,19,True,True
2003,35,2,1,True,True
2003,40,1,0,True,False
2003,42,4,1,True,True
2003,46,1,1,True,True
2003,53,4,0,True,False
2003,59,2,2,True,True
2004,3,5,4,True,True
2004,4,1,1,True,True
2004,6,1,1,True,True
2004,7,1,1,True,True
2004,8,2,0,True,False
2004,16,2,2,True,True
2004,19,1,0,True,False
2004,20,1,0,True,False
2004,23,2,0,True,False
2004,24,3,3,True,True
2004,27,21,0,True,False
2004,28,21,21,True,True
2004,39,1,0,True,False
2004,56,3,2,True,True
2004,57,2,0,True,False
2005,3,4,3,True,True
2005,4,1,1,True,True
2005,6,1,1,True,True
2005,7,1,1,True,True
2005,8,3,1,True,True
2005,15,1,0,True,False
2005,16,1,1,True,True
2005,19,4,0,True,False
2005,20,1,1,True,True
2005,24,1,1,True,True
2005,27,18,0,True,False
2005,28,18,18,True,True
2005,39,1,0,True,False
2005,56,4,4,True,True
2005,59,1,0,True,False
2006,3,4,3,True,True
2006,6,2,2,True,True
2006,7,2,2,True,True
2006,8,2,1,True,True
2006,9,2,2,True,True
2006,10,1,0,True,False
2006,15,1,0,True,False
2006,16,1,1,True,True
2006,19,2,2,True,True
2006,27,20,1,True,True
2006,28,19,19,True,True
2006,39,1,0,True,False
2006,42,3,1,True,True
2006,48,1,0,True,False
2006,53,2,2,True,True
2006,59,1,0,True,False
2007,3,9,3,True,True
2007,4,2,1,True,True
2007,6,1,1,True,True
2007,7,1,1,True,True
2007,8,3,2,True,True
2007,9,1,0,True,False
2007,18,3,3,True,True
2007,27,16,0,True,False
2007,28,16,16,True,True
2007,35,1,0,True,False
2007,39,1,0,True,False
2009,3,5,2,True,True
2009,4,2,1,True,True
2009,6,1,1,True,True
2009,7,1,1,True,True
2009,8,3,1,True,True
2009,16,1,1,True,True
2009,19,2,0,True,False
2009,20,1,1,True,True
2009,24,1,1,True,True
2009,27,21,0,True,False
2009,28,21,21,True,True
2009,39,1,0,True,False
2009,56,3,3,True,True
2009,57,1,0,True,False
2010,3,4,4,True,True
2010,4,1,1,True,True
2010,6,1,1,True,True
2010,7,1,1,True,True
2010,8,3,2,True,True
2010,9,1,0,True,False
2010,18,1,1,True,True
2010,27,14,0,True,False
2010,28,14,14,True,True
2010,39,1,0,True,False
2011,3,4,2,True,True
2011,4,2,1,True,True
2011,6,1,1,True,True
2011,7,1,1,True,True
2011,8,3,2,True,True
2011,9,3,2,True,True
2011,10,2,0,True,False
2011,19,3,2,True,True
2011,27,17,0,True,False
2011,28,17,17,True,True
2011,35,2,2,True,True
2011,39,1,0,True,False
2011,48,1,0,True,False
2011,53,4,0,True,False
2011,59,1,1,True,True
2012,3,5,0,True,False
2012,4,1,0,True,False
2012,7,1,1,True,True
2012,8,5,4,True,True
2012,18,1,1,True,True
2012,27,19,1,True,True
2012,28,18,18,True,True
2012,42,4,3,True,True
2012,59,1,1,True,True
2013,3,3,3,True,True
2013,4,1,1,True,True
2013,6,1,1,True,True
2013,7,1,1,True,True
2013,8,2,0,True,False
2013,16,3,1,True,True
2013,18,2,1,True,True
2013,19,3,0,True,False
2013,20,1,1,True,True
2013,24,2,2,True,True
2013,27,19,0,True,False
2013,28,19,19,True,True
2013,35,1,0,True,False
2013,38,2,2,True,True
2013,39,1,0,True,False
2013,47,1,0,True,False
2013,56,4,3,True,True
2013,57,1,0,True,False
2014,3,5,0,True,False
2014,6,1,1,True,True
2014,7,1,1,True,True
2014,8,5,4,True,True
2014,18,2,2,True,True
2014,27,20,0,True,False
2014,28,20,20,True,True
2014,40,1,0,True,False
2014,42,4,2,True,True
2014,59,1,1,True,True
2016,3,1,0,True,False
2016,8,5,3,True,True
2016,9,1,0,True,False
2016,18,2,2,True,True
2016,27,16,0,True,False
2016,28,16,16,True,True
2016,34,1,1,True,True
2016,42,4,2,True,True
2016,46,1,1,True,True
2016,53,1,0,True,False
2016,59,2,2,True,True
2017,3,4,0,True,False
2017,6,1,1,True,True
2017,7,1,1,True,True
2017,8,5,4,True,True
2017,27,21,0,True,False
2017,28,21,21,True,True
2017,42,3,3,True,True
2017,59,1,1,True,True
2018,3,2,1,True,True
2018,4,1,1,True,True
2018,6,1,1,True,True
2018,7,1,1,True,True
2018,8,3,1,True,True
2018,9,4,2,True,True
2018,10,1,0,True,False
2018,19,3,2,True,True
2018,27,21,0,True,False
2018,28,21,21,True,True
2018,35,2,2,True,True
2018,39,1,0,True,False
2018,42,4,2,True,True
2018,48,1,0,True,False
2018,53,4,0,True,False
2018,59,2,2,True,True
2019,3,5,1,True,True
2019,6,1,1,True,True
2019,7,1,1,True,True
2019,8,2,2,True,True
2019,27,20,0,True,False
2019,28,20,20,True,True
2019,40,1,0,True,False
