year,classifier_index,matched,fired,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw,match_count,fire_count
1983,3,True,False,0,-5.082066666223957,1.108954286586009,0.9999999999999999,102,1,1.0,653,0.04570893964566647,0.5497089396456665,0,0.04570893964566647,0.5497089396456665,0.13030811784794216,0.37030811784794215,0,1.0424649427835373,2.9624649427835372,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,321.2,365.0,0,321.2,365.0,-36.0,43.199999999999996,0,-36.0,43.199999999999996,0.0,210.0,1,0.0,210.0,4.699999999999998,14.299999999999997,0,4.699999999999998,14.299999999999997,-20.0,24.54,0,-20.0,24.54,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0,3,0
1983,8,True,True,2,-9.013535482990298,3.703444296171188,0.9999999999996266,56,1,1.0,34,0.39548255007608946,0.8994825500760895,0,0.39548255007608946,0.8994825500760895,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,56.800000000000004,143.2,0,56.800000000000004,143.2,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.16290517182758357,0.40290517182758356,0,0.16290517182758357,0.40290517182758356,5,3
1983,9,True,False,4,-11.879863523072784,2.4257400852535396,0.3885437281465028,26,1,2.1530769624009976,37,0.7264644913853445,1.2304644913853444,0,0.7264644913853445,1.2304644913853444,0.36351097801085164,0.6035109780108516,0,2.908087824086813,4.828087824086813,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,96.80000000000001,183.2,0,96.80000000000001,183.2,210.0,158499974.8,0,210.0,158499974.8,11.764285714285712,21.364285714285714,0,11.764285714285712,21.364285714285714,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0,1,0
1983,27,True,False,1,-5.134928626961468,1.784913017476467,0.9999999999999999,272,1,1.0,821,-0.0446005865980994,0.4593994134019006,0,-0.0446005865980994,0.4593994134019006,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,321.2,365.0,0,321.2,365.0,-36.0,43.199999999999996,0,-36.0,43.199999999999996,210.0,80399974.8,0,210.0,80399974.8,-1.2214285714285706,8.37857142857143,0,-1.2214285714285706,8.37857142857143,-20.0,25.54,0,-20.0,25.54,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0,21,0
1983,28,True,True,5,-4.588589778761802,0.013448206393752136,0.9999999999999999,246,1,1.0,826,-0.0446005865980994,0.4593994134019006,0,-0.0446005865980994,0.4593994134019006,0.051548235778679646,0.2915482357786796,0,0.41238588622943717,2.332385886229437,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,321.2,365.0,0,321.2,365.0,-36.0,43.199999999999996,0,-36.0,43.199999999999996,210.0,80399974.8,0,210.0,80399974.8,-1.2214285714285706,8.37857142857143,0,-1.2214285714285706,8.37857142857143,-20.0,25.54,0,-20.0,25.54,0.0,300.0,1,0.0,300.0,0.20674873475448996,0.44674873475448995,0,0.20674873475448996,0.44674873475448995,21,21
1983,30,True,True,0,-10.557263564364675,3.1144596923557772,0.8921682439527817,8,1,1.722944,317,0.003440453222569251,0.5074404532225693,0,0.003440453222569251,0.5074404532225693,0.09665610127604898,0.33665610127604895,0,0.7732488102083919,2.6932488102083916,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-70.0,-31.033710208117995,0,-70.0,-31.033710208117995,39.2,60.8,0,39.2,60.8,0.0,43.8,0,0.0,43.8,6.800000000000004,93.19999999999999,0,6.800000000000004,93.19999999999999,0.0,210.0,1,0.0,210.0,-0.42857142857142794,9.17142857142857,0,-0.42857142857142794,9.17142857142857,-20.0,25.23,0,-20.0,25.23,-30.0,36.00143054827198,0,-30.0,36.00143054827198,0.0,1.0,1,0.0,1.0,1,1
1983,39,True,True,0,-14.100969206395531,3.748757914250942,0.9529154666169944,8,1,1.082944,417,0.29427481821138635,0.7982748182113863,0,0.29427481821138635,0.7982748182113863,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,49.2,70.8,0,49.2,70.8,0.0,43.8,0,0.0,43.8,16.800000000000004,103.19999999999999,0,16.800000000000004,103.19999999999999,0.0,210.0,1,0.0,210.0,4.371428571428573,13.971428571428572,0,4.371428571428573,13.971428571428572,0.0,200.0,1,0.0,200.0,-30.0,36.00010269638832,0,-30.0,36.00010269638832,0.0,1.0,1,0.0,1.0,1,1
1983,42,True,True,4,-12.917510596374928,2.5685832066016085,0.7680937062455604,24,1,1.5209035189037736,471,0.96096511627907,1.46496511627907,0,0.96096511627907,1.46496511627907,0.3843004063816249,0.6243004063816249,0,3.074403251052999,4.994403251052999,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,64.8,0,0.0,64.8,66.80000000000001,153.2,0,66.80000000000001,153.2,0.0,210.0,1,0.0,210.0,9.721428571428572,19.321428571428573,0,9.721428571428572,19.321428571428573,0.0,200.0,1,0.0,200.0,-30.0,36.000573230445774,0,-30.0,36.000573230445774,0.0,1.0,1,0.0,1.0,4,2
1983,46,True,True,6,-8.268637375377688,4.481297461140019,0.36854366214424145,8,1,2.2800000000000002,558,0.05143412499120109,0.5554341249912012,0,0.05143412499120109,0.5554341249912012,0.1339131336193165,0.3739131336193165,0,1.071305068954532,2.991305068954532,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,20.799999999999997,0,0.0,20.799999999999997,0.0,43.8,0,0.0,43.8,-33.199999999999996,53.199999999999996,0,-33.199999999999996,53.199999999999996,0.0,210.0,1,0.0,210.0,3.307142857142856,12.907142857142855,0,3.307142857142856,12.907142857142855,-20.0,26.25,0,-20.0,26.25,-30.0,36.00062724243702,0,-30.0,36.00062724243702,0.20448375350347775,0.44448375350347774,0,0.20448375350347775,0.44448375350347774,1,1
1983,47,True,False,0,-11.964401498980674,8.659921297134282,0.7053179692425711,4,1,1.7680000000000002,610,0.41521045356450437,0.9192104535645044,0,0.41521045356450437,0.9192104535645044,0.35649285438971845,0.5964928543897184,0,2.8519428351177476,4.7719428351177475,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-70.0,-37.1551228983133,0,-70.0,-37.1551228983133,0.0,90.0,1,0.0,90.0,0.0,50.8,0,0.0,50.8,106.80000000000001,193.2,0,106.80000000000001,193.2,210.0,97999974.8,0,210.0,97999974.8,8.492857142857144,18.092857142857145,0,8.492857142857144,18.092857142857145,-20.0,25.2,0,-20.0,25.2,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0,3,0
