episode,steps,total_reward,eps,yield_kg_ha,n_applied_kg_ha,n_uptake_kg_ha,nue_re,nue_ie,nue_eunep,nue_fert,nsurp,nsurp_fert,n_apps
1,48,159.15753247409796,0.4464,8907.427339356964,130.0,267.56840326293553,2.004200803583856,0.6774572189568631,1.3577603026321035,1.3943549719578452,-47.76235632525808,-51.2661463559142,3
2,48,-16.123569643540378,0.4428288,8313.153675926547,260.0,366.608747386234,1.3912883916020509,0.46145292088847784,0.6420140921047499,0.6506641434786714,94.3303818720776,90.82732269489478,4
3,48,0.03155696639424921,0.4392861696,8653.25148879572,300.0,396.8228913968298,1.307471952653797,0.44375884459864096,0.5802022430562401,0.5869788926546865,127.41027398170792,123.90633220300708,4
4,48,12.957570979081794,0.4357718802432,9716.138645678077,310.0,403.6828248995756,1.2876549305605034,0.48979894422866965,0.6306920255209378,0.6378174885126162,115.77891161373961,112.27657856045116,4
5,48,-31.618958072573054,0.4322857052012544,8156.136549978562,160.0,285.25189382818587,1.744632147730901,0.5818624955088083,1.0151360152271527,1.0373586174439149,-2.474777858425739,-5.977378792063718,4
6,48,13.512235802190462,0.4288274195596444,9181.883002457807,250.0,401.27827768815587,1.5829367146474576,0.4656402538807693,0.7370790536874698,0.747405276397076,66.65109446674666,63.14868089998362,4
7,48,-7.214069102555261,0.4253968002031672,9021.638102223576,210.0,350.99653685052954,1.6439880790849006,0.5230545492758178,0.8598954437230202,0.8742396922827407,29.91275586130115,26.40966461975023,4
8,48,-11.200707539441918,0.42199362580154187,8709.621393937015,270.0,390.0704774203004,1.4262013274126117,0.45438146598104934,0.6480394499355224,0.6564473902443031,96.26229982859718,92.75920463338173,4
9,48,1.0643898633719195,0.4186176767951295,8948.669660759932,160.0,293.85298271400586,1.7972336797485997,0.6197161108045655,1.1137746662245702,1.1381589224707904,-18.602491932965734,-22.105427596464608,4
10,48,-16.253905211089382,0.4152687353807685,8347.221694057152,260.0,356.7159741340216,1.3537461074941486,0.4761938735319058,0.6446456027081855,0.6533306210515759,93.63690081151492,90.13403852593694,4
11,48,8.816101818631902,0.41194658549772234,9148.306177936267,280.0,398.6921986728201,1.4063085686847068,0.4669467607850328,0.6566712308132067,0.6648858240012077,97.33461411056683,93.83196927899698,4
12,48,0.956007798679591,0.40865101281374056,9449.060721816908,220.0,359.694578115911,1.609349480704661,0.5345879459614064,0.8603388332263527,0.8740381167640912,31.214702003829416,27.711614311025926,4
