action,pred,fit,eps,exp,num,as_size,lower[DVS],upper[DVS],mask[DVS],lower_raw[DVS],upper_raw[DVS],lower[LAI],upper[LAI],mask[LAI],lower_raw[LAI],upper_raw[LAI],lower[RFTRA],upper[RFTRA],mask[RFTRA],lower_raw[RFTRA],upper_raw[RFTRA],lower[WSO],upper[WSO],mask[WSO],lower_raw[WSO],upper_raw[WSO],lower[Nsurp_sofar],upper[Nsurp_sofar],mask[Nsurp_sofar],lower_raw[Nsurp_sofar],upper_raw[Nsurp_sofar],lower[last_dose_kg_ha],upper[last_dose_kg_ha],mask[last_dose_kg_ha],lower_raw[last_dose_kg_ha],upper_raw[last_dose_kg_ha],lower[last_app_gap_days],upper[last_app_gap_days],mask[last_app_gap_days],lower_raw[last_app_gap_days],upper_raw[last_app_gap_days],lower[cum_N_applied_kg_ha],upper[cum_N_applied_kg_ha],mask[cum_N_applied_kg_ha],lower_raw[cum_N_applied_kg_ha],upper_raw[cum_N_applied_kg_ha],lower[IRRAD_7],upper[IRRAD_7],mask[IRRAD_7],lower_raw[IRRAD_7],upper_raw[IRRAD_7],lower[TMEAN_7],upper[TMEAN_7],mask[TMEAN_7],lower_raw[TMEAN_7],upper_raw[TMEAN_7],lower[RAIN_7],upper[RAIN_7],mask[RAIN_7],lower_raw[RAIN_7],upper_raw[RAIN_7],lower[Ndep_sum],upper[Ndep_sum],mask[Ndep_sum],lower_raw[Ndep_sum],upper_raw[Ndep_sum],lower[SM_mean],upper[SM_mean],mask[SM_mean],lower_raw[SM_mean],upper_raw[SM_mean],score
6,0.0,0.01,0.0,0,1,1.0,-0.09936670451169942,0.23663329548830064,1,-0.09936670451169942,0.23663329548830064,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-53.72142752827237,-21.72142752827236,1,-53.72142752827237,-21.72142752827236,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,0.0,210.0,0,0.0,210.0,-0.6928571428571435,5.707142857142857,1,-0.6928571428571435,5.707142857142857,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.24340801776680238,0.4034080177668024,1,0.24340801776680238,0.4034080177668024,0.01
1,0.0,0.01,0.0,0,1,1.0,-0.09936670451169942,0.23663329548830064,1,-0.09936670451169942,0.23663329548830064,0.0,1.0,0,0.0,1.0,0.9199999999999999,1.08,1,0.9199999999999999,1.08,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-50.0,150.0,0,-50.0,150.0,0.0,90.0,0,0.0,90.0,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,0.0,210.0,0,0.0,210.0,-10.0,30.0,0,-10.0,30.0,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.01
0,0.0,0.01,0.0,0,1,1.0,-0.08814979029332487,0.2478502097066752,1,-0.08814979029332487,0.2478502097066752,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-55.48404528520881,-23.484045285208804,1,-55.48404528520881,-23.484045285208804,0.0,90.0,0,0.0,90.0,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,55799983.2,231.0,1,55799983.2,231.0,-1.5357142857142865,4.864285714285715,1,-1.5357142857142865,4.864285714285715,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.2523003958983362,0.4123003958983362,1,0.2523003958983362,0.4123003958983362,0.01
0,0.0,0.01,0.0,0,1,1.0,-0.06263249569149124,0.27336750430850887,1,-0.06263249569149124,0.27336750430850887,0.01994292653191268,0.1799429265319127,1,0.01994292653191268,0.1799429265319127,0.9199999999999999,1.08,1,0.9199999999999999,1.08,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-61.11617550613781,-29.116175506137804,1,-61.11617550613781,-29.116175506137804,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,72099983.2,231.0,1,72099983.2,231.0,-0.0857142857142863,6.314285714285715,1,-0.0857142857142863,6.314285714285715,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.01
1,0.0,0.01,0.0,0,1,1.0,-0.06263249569149124,0.27336750430850887,1,-0.06263249569149124,0.27336750430850887,0.01994292653191268,0.1799429265319127,1,0.01994292653191268,0.1799429265319127,0.0,1.0,0,0.0,1.0,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-50.0,150.0,0,-50.0,150.0,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,72099983.2,231.0,1,72099983.2,231.0,-10.0,30.0,0,-10.0,30.0,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.01
6,0.0,0.01,0.0,0,1,1.0,-0.037887460659074224,0.29811253934092585,1,-0.037887460659074224,0.29811253934092585,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,-50.0,150.0,0,-50.0,150.0,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,69299983.2,231.0,1,69299983.2,231.0,2.357142857142857,8.757142857142858,1,2.357142857142857,8.757142857142858,-15.160000000000004,16.840000000000003,1,-15.160000000000004,16.840000000000003,-23.994260461953292,24.005739538046715,1,-23.994260461953292,24.005739538046715,0.0,1.0,0,0.0,1.0,0.01
0,0.0,0.01,0.0,0,1,1.0,-0.037887460659074224,0.29811253934092585,1,-0.037887460659074224,0.29811253934092585,0.036057766051961884,0.1960577660519619,1,0.036057766051961884,0.1960577660519619,0.9199999999999999,1.08,1,0.9199999999999999,1.08,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-50.0,150.0,0,-50.0,150.0,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,69299983.2,231.0,1,69299983.2,231.0,-10.0,30.0,0,-10.0,30.0,-15.160000000000004,16.840000000000003,1,-15.160000000000004,16.840000000000003,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.01
8,0.0,0.01,0.0,0,1,1.0,-8.035884494608792e-05,0.335919641155054,1,-8.035884494608792e-05,0.335919641155054,0.06505965998840568,0.2250596599884057,1,0.06505965998840568,0.2250596599884057,0.9199999999999999,1.08,1,0.9199999999999999,1.08,0.0,1.0,0,0.0,1.0,-70.0,-49.070024494543176,1,-70.0,-49.070024494543176,0.0,90.0,0,0.0,90.0,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,0.0,210.0,0,0.0,210.0,3.1071428571428563,9.507142857142858,1,3.1071428571428563,9.507142857142858,0.0,200.0,0,0.0,200.0,-23.99534374870365,24.004656251296357,1,-23.99534374870365,24.004656251296357,0.0,1.0,0,0.0,1.0,0.01
0,0.0,0.01,0.0,0,1,1.0,-8.035884494608792e-05,0.335919641155054,1,-8.035884494608792e-05,0.335919641155054,0.06505965998840568,0.2250596599884057,1,0.06505965998840568,0.2250596599884057,0.0,1.0,0,0.0,1.0,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-70.0,-49.070024494543176,1,-70.0,-49.070024494543176,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,0.0,210.0,0,0.0,210.0,3.1071428571428563,9.507142857142858,1,3.1071428571428563,9.507142857142858,-15.160000000000004,16.840000000000003,1,-15.160000000000004,16.840000000000003,-23.99534374870365,24.004656251296357,1,-23.99534374870365,24.004656251296357,0.24216082271643358,0.4021608227164336,1,0.24216082271643358,0.4021608227164336,0.01
0,0.0,0.01,0.0,0,1,1.0,0.044288846474846155,0.38028884647484623,1,0.044288846474846155,0.38028884647484623,0.0,1.0,0,0.0,1.0,0.9199999999999999,1.08,1,0.9199999999999999,1.08,0.0,1.0,0,0.0,1.0,-70.0,-65.59193230634835,1,-70.0,-65.59193230634835,0.0,90.0,0,0.0,90.0,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,0.0,210.0,0,0.0,210.0,3.7357142857142844,10.135714285714286,1,3.7357142857142844,10.135714285714286,-16.000000000000004,16.000000000000004,1,-16.000000000000004,16.000000000000004,-23.996803459521516,24.00319654047849,1,-23.996803459521516,24.00319654047849,0.23955454123796482,0.39955454123796486,1,0.23955454123796482,0.39955454123796486,0.01
0,0.0,0.01,0.0,0,1,1.0,0.08741406089043341,0.4234140608904335,1,0.08741406089043341,0.4234140608904335,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-70.0,-79.87692958162003,1,-70.0,-79.87692958162003,0.0,90.0,0,0.0,90.0,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,112399983.2,231.0,1,112399983.2,231.0,-10.0,30.0,0,-10.0,30.0,-16.000000000000004,16.000000000000004,1,-16.000000000000004,16.000000000000004,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.01
0,0.0,0.01,0.0,0,1,1.0,0.14541488881087333,0.4814148888108734,1,0.14541488881087333,0.4814148888108734,0.2179224778860766,0.37792247788607664,1,0.2179224778860766,0.37792247788607664,0.9199999999999999,1.08,1,0.9199999999999999,1.08,0.0,1.0,0,0.0,1.0,-50.0,150.0,0,-50.0,150.0,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,111399983.2,231.0,1,111399983.2,231.0,-10.0,30.0,0,-10.0,30.0,-15.530000000000003,16.470000000000002,1,-15.530000000000003,16.470000000000002,-23.999917842272822,24.000082157727185,1,-23.999917842272822,24.000082157727185,0.0,1.0,0,0.0,1.0,0.01
0,0.0,0.01,0.0,0,1,1.0,0.2179943994848948,0.5539943994848948,1,0.2179943994848948,0.5539943994848948,0.29349430930460785,0.4534943093046079,1,0.29349430930460785,0.4534943093046079,0.9199999999999999,1.08,1,0.9199999999999999,1.08,0.0,1.0,0,0.0,1.0,-50.0,150.0,0,-50.0,150.0,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,0.0,210.0,0,0.0,210.0,4.2785714285714285,10.67857142857143,1,4.2785714285714285,10.67857142857143,0.0,200.0,0,0.0,200.0,-23.99984064136643,24.000159358633578,1,-23.99984064136643,24.000159358633578,0.25346506880968417,0.4134650688096842,1,0.25346506880968417,0.4134650688096842,0.01
0,0.0,0.01,0.0,0,1,1.0,0.2179943994848948,0.5539943994848948,1,0.2179943994848948,0.5539943994848948,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-50.0,150.0,0,-50.0,150.0,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,90599983.2,231.0,1,90599983.2,231.0,-10.0,30.0,0,-10.0,30.0,-14.390000000000004,17.610000000000003,1,-14.390000000000004,17.610000000000003,0.0,300.0,0,0.0,300.0,0.25346506880968417,0.4134650688096842,1,0.25346506880968417,0.4134650688096842,0.01
4,0.0,0.01,0.0,0,1,1.0,0.3005730121289812,0.6365730121289812,1,0.3005730121289812,0.6365730121289812,0.0,1.0,0,0.0,1.0,0.9199999999999999,1.08,1,0.9199999999999999,1.08,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-70.0,-107.20896489467212,1,-70.0,-107.20896489467212,0.0,90.0,0,0.0,90.0,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,0.0,210.0,0,0.0,210.0,6.200000000000001,12.600000000000003,1,6.200000000000001,12.600000000000003,-13.880000000000003,18.120000000000005,1,-13.880000000000003,18.120000000000005,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.01
7,0.0,0.01,0.0,0,1,1.0,0.3005730121289812,0.6365730121289812,1,0.3005730121289812,0.6365730121289812,0.350031741208251,0.510031741208251,1,0.350031741208251,0.510031741208251,0.9199999999999999,1.08,1,0.9199999999999999,1.08,0.0,1.0,0,0.0,1.0,-70.0,-107.20896489467212,1,-70.0,-107.20896489467212,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,69899983.2,231.0,1,69899983.2,231.0,-10.0,30.0,0,-10.0,30.0,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.24916404699119044,0.40916404699119047,1,0.24916404699119044,0.40916404699119047,0.01
0,-3.03770945746024,0.871696,1.4473229312660512,4,1,1.0,0.4893427638219836,0.8253427638219837,1,0.4893427638219836,0.8253427638219837,0.440073328292591,0.600073328292591,1,0.440073328292591,0.600073328292591,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,-50.0,150.0,0,-50.0,150.0,12.799999999999999,27.200000000000003,1,12.799999999999999,27.200000000000003,-6.7200000000000015,6.7200000000000015,1,-6.7200000000000015,6.7200000000000015,71.19999999999999,128.8,1,71.19999999999999,128.8,0.0,210.0,0,0.0,210.0,7.62857142857143,14.028571428571432,1,7.62857142857143,14.028571428571432,0.0,200.0,0,0.0,200.0,-23.9939641997224,24.00603580027761,1,-23.9939641997224,24.00603580027761,0.2505879910046095,0.4105879910046095,1,0.2505879910046095,0.4105879910046095,0.871696
0,-2.2494763121990546,0.6436000000000001,2.0105857038576063,2,1,1.0,0.6768145471176946,1.0128145471176948,1,0.6768145471176946,1.0128145471176948,0.39830910534792163,0.5583091053479217,1,0.39830910534792163,0.5583091053479217,0.9199999999999999,1.08,1,0.9199999999999999,1.08,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-50.0,150.0,0,-50.0,150.0,0.0,90.0,0,0.0,90.0,7.2799999999999985,20.720000000000002,1,7.2799999999999985,20.720000000000002,71.19999999999999,128.8,1,71.19999999999999,128.8,0.0,210.0,0,0.0,210.0,-10.0,30.0,0,-10.0,30.0,-13.750000000000004,18.250000000000004,1,-13.750000000000004,18.250000000000004,-23.99411191460136,24.00588808539865,1,-23.99411191460136,24.00588808539865,0.0,1.0,0,0.0,1.0,0.6436000000000001
2,0.0,0.01,0.0,0,1,1.0,0.8783372093023255,1.2143372093023257,1,0.8783372093023255,1.2143372093023257,0.38133730502376023,0.5413373050237602,1,0.38133730502376023,0.5413373050237602,0.0,1.0,0,0.0,1.0,-0.053593376171291666,0.10640662382870836,1,-0.053593376171291666,0.10640662382870836,-70.0,-40.44105042658744,1,-70.0,-40.44105042658744,0.0,90.0,0,0.0,90.0,-6.7200000000000015,6.7200000000000015,1,-6.7200000000000015,6.7200000000000015,121.19999999999999,178.8,1,121.19999999999999,178.8,121599983.2,231.0,1,121599983.2,231.0,8.728571428571428,15.12857142857143,1,8.728571428571428,15.12857142857143,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.22433718525026491,0.38433718525026495,1,0.22433718525026491,0.38433718525026495,0.01
0,0.0,0.01,0.0,0,1,1.0,0.8783372093023255,1.2143372093023257,1,0.8783372093023255,1.2143372093023257,0.0,1.0,0,0.0,1.0,0.9199999999999999,1.08,1,0.9199999999999999,1.08,0.0,1.0,0,0.0,1.0,-70.0,-40.44105042658744,1,-70.0,-40.44105042658744,0.0,90.0,0,0.0,90.0,-6.7200000000000015,6.7200000000000015,1,-6.7200000000000015,6.7200000000000015,121.19999999999999,178.8,1,121.19999999999999,178.8,121599983.2,231.0,1,121599983.2,231.0,8.728571428571428,15.12857142857143,1,8.728571428571428,15.12857142857143,-15.730000000000004,16.270000000000003,1,-15.730000000000004,16.270000000000003,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.01
0,0.0,0.01,0.0,0,1,1.0,0.9919999999999994,1.3279999999999994,1,0.9919999999999994,1.3279999999999994,0.0,1.0,0,0.0,1.0,0.9199999999999999,1.0799999999999998,1,0.9199999999999999,1.0799999999999998,0.03033083552787577,0.1903308355278758,1,0.03033083552787577,0.1903308355278758,-70.0,-63.66306086896586,1,-70.0,-63.66306086896586,0.0,90.0,0,0.0,90.0,0.2799999999999985,13.720000000000002,1,0.2799999999999985,13.720000000000002,121.19999999999999,178.8,1,121.19999999999999,178.8,129699983.2,231.0,1,129699983.2,231.0,-10.0,30.0,0,-10.0,30.0,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.2369217244299291,0.3969217244299291,1,0.2369217244299291,0.3969217244299291,0.01
1,0.0,0.01,0.0,0,1,1.0,1.1315930232558133,1.4675930232558132,1,1.1315930232558133,1.4675930232558132,0.3683045219520524,0.5283045219520524,1,0.3683045219520524,0.5283045219520524,0.9200000000000002,1.0800000000000003,1,0.9200000000000002,1.0800000000000003,0.10586497602674907,0.2658649760267491,1,0.10586497602674907,0.2658649760267491,-70.0,-84.28325158846066,1,-70.0,-84.28325158846066,0.0,90.0,0,0.0,90.0,7.2799999999999985,20.720000000000002,1,7.2799999999999985,20.720000000000002,121.19999999999999,178.8,1,121.19999999999999,178.8,111799983.2,231.0,1,111799983.2,231.0,-10.0,30.0,0,-10.0,30.0,-15.840000000000003,16.160000000000004,1,-15.840000000000003,16.160000000000004,-23.995148253964985,24.004851746035023,1,-23.995148253964985,24.004851746035023,0.0,1.0,0,0.0,1.0,0.01
5,-2.0664872531752536,0.6436000000000001,1.949589350849672,2,1,1.0,1.1315930232558133,1.4675930232558132,1,1.1315930232558133,1.4675930232558132,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,-50.0,150.0,0,-50.0,150.0,0.0,90.0,0,0.0,90.0,7.2799999999999985,20.720000000000002,1,7.2799999999999985,20.720000000000002,121.19999999999999,178.8,1,121.19999999999999,178.8,0.0,210.0,0,0.0,210.0,-10.0,30.0,0,-10.0,30.0,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.22257444815980615,0.3825744481598062,1,0.22257444815980615,0.3825744481598062,0.6436000000000001
8,-1.893469578831797,0.6436000000000001,1.8919167927351868,2,1,1.0,1.2539186046511621,1.589918604651162,1,1.2539186046511621,1.589918604651162,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.17512396890055787,0.3351239689005579,1,0.17512396890055787,0.3351239689005579,-50.0,150.0,0,-50.0,150.0,52.8,67.2,1,52.8,67.2,-6.7200000000000015,6.7200000000000015,1,-6.7200000000000015,6.7200000000000015,181.2,238.8,1,181.2,238.8,0.0,210.0,0,0.0,210.0,-10.0,30.0,0,-10.0,30.0,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.6436000000000001
0,0.0,0.01,0.0,0,1,1.0,1.3998488372093014,1.7358488372093017,1,1.3998488372093014,1.7358488372093017,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,-70.0,-74.36385009412088,1,-70.0,-74.36385009412088,0.0,90.0,0,0.0,90.0,0.2799999999999985,13.720000000000002,1,0.2799999999999985,13.720000000000002,181.2,238.8,1,181.2,238.8,0.0,210.0,0,0.0,210.0,-10.0,30.0,0,-10.0,30.0,0.0,200.0,0,0.0,200.0,-23.99344568811992,24.006554311880087,1,-23.99344568811992,24.006554311880087,0.20310603077596961,0.36310603077596965,1,0.20310603077596961,0.36310603077596965,0.01
7,-1.8911029549946867,0.6436000000000001,1.891202807507207,2,1,1.0,1.5386279069767435,1.8746279069767433,1,1.5386279069767435,1.8746279069767433,0.17927205321788386,0.3392720532178839,1,0.17927205321788386,0.3392720532178839,0.9199999999999999,1.08,1,0.9199999999999999,1.08,0.0,1.0,0,0.0,1.0,-50.0,150.0,0,-50.0,150.0,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,7.2799999999999985,20.720000000000002,1,7.2799999999999985,20.720000000000002,181.2,238.8,1,181.2,238.8,0.0,210.0,0,0.0,210.0,-10.0,30.0,0,-10.0,30.0,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.6436000000000001
0,0.0,0.01,0.0,0,1,1.0,1.6845581395348828,2.020558139534883,1,1.6845581395348828,2.020558139534883,0.04143799130220582,0.20143799130220585,1,0.04143799130220582,0.20143799130220585,0.9199999999999999,1.08,1,0.9199999999999999,1.08,0.0,1.0,0,0.0,1.0,-70.0,-116.1761000807432,1,-70.0,-116.1761000807432,0.0,90.0,0,0.0,90.0,14.279999999999998,27.720000000000002,1,14.279999999999998,27.720000000000002,181.2,238.8,1,181.2,238.8,0.0,210.0,0,0.0,210.0,-10.0,30.0,0,-10.0,30.0,-15.070000000000004,16.930000000000003,1,-15.070000000000004,16.930000000000003,0.0,300.0,0,0.0,300.0,0.20540580333277192,0.36540580333277195,1,0.20540580333277192,0.36540580333277195,0.01
8,-3.0002168648703704,0.6436000000000001,2.2608325547480446,2,1,1.0,1.8162441860465108,2.152244186046511,1,1.8162441860465108,2.152244186046511,-0.03748210866076853,0.1225178913392315,1,-0.03748210866076853,0.1225178913392315,0.9200000000000002,1.0800000000000003,1,0.9200000000000002,1.0800000000000003,0.47113400608837624,0.6311340060883763,1,0.47113400608837624,0.6311340060883763,-50.0,150.0,0,-50.0,150.0,0.0,90.0,0,0.0,90.0,21.279999999999998,34.72,1,21.279999999999998,34.72,181.2,238.8,1,181.2,238.8,0.0,210.0,0,0.0,210.0,-10.0,30.0,0,-10.0,30.0,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.6436000000000001
6,0.0,0.01,0.0,0,1,1.0,-0.268,0.06800000000000003,1,-0.268,0.06800000000000003,-0.04242231938728854,0.11757768061271148,1,-0.04242231938728854,0.11757768061271148,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,0.0,1.0,0,0.0,1.0,-16.000000000000004,16.000000000000004,1,-16.000000000000004,16.000000000000004,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,992.28,92.4,1,992.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,1299983.2,231.0,1,1299983.2,231.0,8.499999999999998,14.9,1,8.499999999999998,14.9,-15.910000000000004,16.090000000000003,1,-15.910000000000004,16.090000000000003,-23.992741031263154,24.007258968736853,1,-23.992741031263154,24.007258968736853,0.0,1.0,0,0.0,1.0,0.01
2,0.0,0.01,0.0,0,1,1.0,-0.268,0.06800000000000003,1,-0.268,0.06800000000000003,0.0,1.0,0,0.0,1.0,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,0.0,1.0,0,0.0,1.0,-50.0,150.0,0,-50.0,150.0,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,992.28,92.4,1,992.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,0.0,210.0,0,0.0,210.0,-10.0,30.0,0,-10.0,30.0,-15.910000000000004,16.090000000000003,1,-15.910000000000004,16.090000000000003,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.01
0,0.0,0.01,0.0,0,1,1.0,-0.20075000000000004,0.13525000000000004,1,-0.20075000000000004,0.13525000000000004,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,-50.0,150.0,0,-50.0,150.0,0.0,90.0,0,0.0,90.0,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,9099983.2,231.0,1,9099983.2,231.0,-10.0,30.0,0,-10.0,30.0,-15.700000000000003,16.300000000000004,1,-15.700000000000003,16.300000000000004,0.0,300.0,0,0.0,300.0,0.23795691269495567,0.3979569126949557,1,0.23795691269495567,0.3979569126949557,0.01
2,0.0,0.01,0.0,0,1,1.0,-0.16800000000000004,0.16800000000000004,1,-0.16800000000000004,0.16800000000000004,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-50.0,150.0,0,-50.0,150.0,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,26099983.2,231.0,1,26099983.2,231.0,-10.0,30.0,0,-10.0,30.0,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.0,1.0,0,0.0,1.0,0.01
0,0.0,0.01,0.0,0,1,1.0,-0.16800000000000004,0.16800000000000004,1,-0.16800000000000004,0.16800000000000004,-0.038809245858477705,0.12119075414152233,1,-0.038809245858477705,0.12119075414152233,0.0,1.0,0,0.0,1.0,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-17.891077022780053,14.108922977219953,1,-17.891077022780053,14.108922977219953,0.0,90.0,0,0.0,90.0,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,0.0,210.0,0,0.0,210.0,8.808333333333332,15.208333333333334,1,8.808333333333332,15.208333333333334,0.0,200.0,0,0.0,200.0,-23.992448604363258,24.00755139563675,1,-23.992448604363258,24.00755139563675,0.0,1.0,0,0.0,1.0,0.01
1,0.0,0.01,0.0,0,1,1.0,-0.16800000000000004,0.16800000000000004,1,-0.16800000000000004,0.16800000000000004,0.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,1.0,-0.08000000000000002,0.08000000000000002,1,-0.08000000000000002,0.08000000000000002,-20.22974679284494,11.770253207155069,1,-20.22974679284494,11.770253207155069,-7.200000000000001,7.200000000000001,1,-7.200000000000001,7.200000000000001,358.28,92.4,1,358.28,92.4,-28.800000000000004,28.800000000000004,1,-28.800000000000004,28.800000000000004,35799983.2,231.0,1,35799983.2,231.0,-10.0,30.0,0,-10.0,30.0,0.0,200.0,0,0.0,200.0,0.0,300.0,0,0.0,300.0,0.25500576401387626,0.4150057640138763,1,0.25500576401387626,0.4150057640138763,0.01
