action,pred,fit,eps,exp,num,as_size,lower[0],upper[0],mask[0],lower[1],upper[1],mask[1],lower[2],upper[2],mask[2],lower[3],upper[3],mask[3],lower[4],upper[4],mask[4],lower[5],upper[5],mask[5],lower[6],upper[6],mask[6],lower[7],upper[7],mask[7],lower[8],upper[8],mask[8],lower[9],upper[9],mask[9],lower[10],upper[10],mask[10],lower[11],upper[11],mask[11],lower[12],upper[12],mask[12]
4,-10.993219173428384,0.9992241947754495,1.506784268693418,14,1,1.0,0.4644747721786796,0.9684747721786796,0,0.3742892474445834,0.6142892474445834,0,0.0,1.0,1,-0.1,0.12,0,-50.0,150.0,1,0.0,90.0,1,0.0,57.8,0,-33.2,53.2,0,0.0,210.0,1,-10.0,30.0,1,-20.0,24.9,0,-30.0,36.00014579954082,0,0.2277894295715785,0.4677894295715785,0
4,-7.999116090727477,0.18097629225064,2.051755293478092,84,1,3.6975178603130767,0.2945871864599995,0.7985871864599995,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,69.2,90.0,0,0.0,43.8,0,46.8,133.2,0,0.0,210.0,1,-10.0,30.0,1,0.0,200.0,1,-30.0,36.000155611753726,0,0.0,1.0,1
4,-11.621362308450596,0.2166355419355917,4.760190528977493,36,1,3.3269170608189613,0.0018817626836503,0.5058817626836503,0,0.0820012860236474,0.3220012860236474,0,0.88,1.1,0,0.0,1.0,1,-43.91601387225835,4.08398612774165,0,0.0,90.0,1,0.0,43.8,0,36.8,123.2,0,210.0,107299974.8,0,2.707142857142858,12.307142857142855,0,-20.0,24.03,0,-30.0,36.001889920476884,0,0.0,1.0,1
4,-11.552788936531542,0.2515777008196502,4.752902107309863,36,1,3.2634139538259204,0.0018817626836503,0.5058817626836503,0,0.0,1.0,1,0.88,1.1,0,-0.1,0.12,0,-43.91601387225835,4.08398612774165,0,69.2,90.0,0,0.0,43.8,0,36.8,123.2,0,210.0,107299974.8,0,-10.0,30.0,1,-20.0,24.03,0,0.0,300.0,1,0.0,1.0,1
4,-7.78795257920796,0.5804476642687693,2.573193748019818,0,1,1.9073688581636647,0.3268411801232918,0.7060176427718177,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,71.65686540471343,88.93448997517169,0,5.939378772833825,49.50396689182425,0,48.415471124718565,120.63191264794902,0,0.0,210.0,1,-10.0,30.0,1,0.0,200.0,1,-18.20279454757282,49.05130581953635,0,0.0,1.0,1
4,-13.11152825132639,0.2810786820084362,3.65908868997661,46,1,3.2414681822239206,0.2918708067207703,0.7749755595249981,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,69.2,90.0,1,0.0,41.9285488469453,0,36.52976943838558,134.07183682825303,0,0.0,210.0,1,-10.0,30.0,1,0.0,200.0,1,-26.38345770165582,31.014981715323188,0,0.0,1.0,1
