classifier_index,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw
0,5,-10.351630505086485,2.248004979843867,0.6822938765768188,134,1,1.3722878019174471,16833,0.2960655196796451,0.8000655196796451,0,0.2960655196796451,0.8000655196796451,0.31818337321787776,0.5581833732178778,0,2.545466985743022,4.4654669857430225,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,6.800000000000004,93.19999999999999,0,6.800000000000004,93.19999999999999,210.0,89799974.8,0,210.0,89799974.8,8.164285714285715,17.764285714285712,0,8.164285714285715,17.764285714285712,-20.0,24.51,0,-20.0,24.51,-30.0,36.000105700142996,0,-30.0,36.000105700142996,0.0,1.0,1,0.0,1.0
1,8,-10.11468883595048,5.329238524481017,0.9364744089492503,8,1,1.082944,39,0.9274767441860465,1.4314767441860465,0,0.9274767441860465,1.4314767441860465,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,0.03256078249616501,0.272560782496165,0,488.4117374424751,4088.411737442475,-44.61069545126879,3.389304548731211,0,-44.61069545126879,3.389304548731211,0.0,90.0,1,0.0,90.0,0.0,57.8,0,0.0,57.8,166.8,253.2,0,166.8,253.2,0.0,210.0,1,0.0,210.0,8.978571428571428,18.578571428571426,0,8.978571428571428,18.578571428571426,-20.0,24.0,0,-20.0,24.0,-30.0,36.012214268493885,0,-30.0,36.012214268493885,0.0,1.0,1,0.0,1.0
2,2,-16.695181153265004,4.46882218981519,0.9992241947754497,14,1,1.0,79,0.12612944496617018,0.6301294449661702,0,0.12612944496617018,0.6301294449661702,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,19.200000000000003,40.8,0,19.200000000000003,40.8,0.0,43.8,0,0.0,43.8,-13.199999999999996,73.19999999999999,0,-13.199999999999996,73.19999999999999,210.0,98299974.8,0,210.0,98299974.8,3.4642857142857144,13.064285714285713,0,3.4642857142857144,13.064285714285713,0.0,200.0,1,0.0,200.0,-30.0,36.00009534394913,0,-30.0,36.00009534394913,0.0,1.0,1,0.0,1.0
3,0,-11.302068251957024,3.8949692098874737,0.16369930918525738,54,1,2.762961779634994,11022,0.12612944496617018,0.6301294449661702,0,0.12612944496617018,0.6301294449661702,0.20636832430166607,0.44636832430166606,0,1.6509465944133286,3.5709465944133285,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,19.200000000000003,40.8,0,19.200000000000003,40.8,0.0,43.8,0,0.0,43.8,-13.199999999999996,73.19999999999999,0,-13.199999999999996,73.19999999999999,210.0,98299974.8,0,210.0,98299974.8,3.4642857142857144,13.064285714285713,0,3.4642857142857144,13.064285714285713,-20.0,24.75,0,-20.0,24.75,-30.0,36.00009534394913,0,-30.0,36.00009534394913,0.212129232446004,0.452129232446004,0,0.212129232446004,0.452129232446004
4,2,-18.52643228301135,4.871456990164179,0.23953573350340623,16,1,1.9939533824,80,0.21397921959760657,0.7179792195976066,0,0.21397921959760657,0.7179792195976066,0.2807575978874359,0.5207575978874359,0,2.246060783099487,4.166060783099487,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,-13.199999999999996,73.19999999999999,0,-13.199999999999996,73.19999999999999,210.0,104299974.8,0,210.0,104299974.8,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,36.00126529011056,0,-30.0,36.00126529011056,0.19565750792170683,0.4356575079217068,0,0.19565750792170683,0.4356575079217068
5,8,-19.07890021649395,4.5919878393928375,0.9713742651623725,62,1,1.6402455495242556,87,0.9475930232558136,1.4515930232558136,0,0.9475930232558136,1.4515930232558136,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,71.8,0,0.0,71.8,56.800000000000004,143.2,0,56.800000000000004,143.2,210.0,119999974.8,0,210.0,119999974.8,11.55,21.150000000000002,0,11.55,21.150000000000002,-20.0,27.87,0,-20.0,27.87,-30.0,36.00068956487326,0,-30.0,36.00068956487326,0.0,1.0,1,0.0,1.0
6,3,-9.145869826847743,2.6575645489132294,0.5340554627203107,42,1,2.7764094145052347,14719,0.03639190514068669,0.5403919051406867,0,0.03639190514068669,0.5403919051406867,0.14847765722768236,0.38847765722768235,0,1.1878212578214589,3.107821257821459,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-70.0,-32.32013978026452,0,-70.0,-32.32013978026452,49.2,70.8,0,49.2,70.8,0.0,43.8,0,0.0,43.8,16.800000000000004,103.19999999999999,0,16.800000000000004,103.19999999999999,210.0,120499974.8,0,210.0,120499974.8,3.3928571428571432,12.992857142857144,0,3.3928571428571432,12.992857142857144,-20.0,26.1,0,-20.0,26.1,-30.0,36.0000905040968,0,-30.0,36.0000905040968,0.2034223214245507,0.4434223214245507,0,0.2034223214245507,0.4434223214245507
7,5,-7.543218294327769,2.168072452273404,0.5923912448868206,12,1,1.722944,127,0.11449350195269953,0.6184935019526996,0,0.11449350195269953,0.6184935019526996,0.20828239268945364,0.44828239268945363,0,1.6662591415156291,3.586259141515629,0.8799999999999999,1.1,0,0.8799999999999999,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,-47.18372753948529,0,-50.0,-47.18372753948529,0.0,90.0,1,0.0,90.0,0.0,50.8,0,0.0,50.8,16.800000000000004,103.19999999999999,0,16.800000000000004,103.19999999999999,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,36.004809726485604,0,-30.0,36.004809726485604,0.0,1.0,1,0.0,1.0
8,5,-12.676853326257886,5.934667703780926,0.9997207101191619,16,1,1.0,128,0.1974148929195786,0.7014148929195786,0,0.1974148929195786,0.7014148929195786,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-70.0,-22.012903998108555,0,-70.0,-22.012903998108555,39.2,60.8,0,39.2,60.8,0.0,43.8,0,0.0,43.8,66.80000000000001,153.2,0,66.80000000000001,153.2,210.0,137199974.8,0,210.0,137199974.8,9.885714285714286,19.485714285714288,0,9.885714285714286,19.485714285714288,-20.0,24.0,0,-20.0,24.0,-30.0,36.002547710482936,0,-30.0,36.002547710482936,0.0,1.0,1,0.0,1.0
9,2,-7.2971336415811034,2.561891046936765,0.7535179171643752,54,1,2.2903099747697357,129,0.30492053626043636,0.8089205362604364,0,0.30492053626043636,0.8089205362604364,0.36451270970480554,0.6045127097048055,0,2.9161016776384443,4.836101677638444,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-14.18236650932188,33.81763349067812,0,-14.18236650932188,33.81763349067812,69.2,90.0,0,69.2,90.0,0.0,43.8,0,0.0,43.8,146.8,233.2,0,146.8,233.2,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.21844394792062222,0.4584439479206222,0,0.21844394792062222,0.4584439479206222
