year,step,date,dose_kg_ha,action_index,blocked,blocked_reasons,classifier_index
1983,29,1983-04-22,30.0,3,False,,132
1983,29,1983-04-22,30.0,3,False,,411
1983,30,1983-04-29,40.0,4,False,,82
1983,30,1983-04-29,40.0,4,False,,792
1983,30,1983-04-29,40.0,4,False,,793
1983,32,1983-05-13,50.0,5,False,,133
1983,32,1983-05-13,50.0,5,False,,418
1983,33,1983-05-20,20.0,2,False,,191
1983,33,1983-05-20,20.0,2,False,,358
1984,30,1984-04-28,30.0,3,False,,132
1984,30,1984-04-28,30.0,3,False,,411
1984,31,1984-05-05,40.0,4,False,,82
1984,31,1984-05-05,40.0,4,False,,251
1984,31,1984-05-05,40.0,4,False,,792
1984,31,1984-05-05,40.0,4,False,,793
1984,32,1984-05-12,70.0,7,False,,25
1984,33,1984-05-19,40.0,4,False,,121
1984,33,1984-05-19,40.0,4,False,,369
1984,33,1984-05-19,40.0,4,False,,488
1985,29,1985-04-22,50.0,5,False,,780
1985,30,1985-04-29,30.0,3,False,,6
1985,30,1985-04-29,30.0,3,False,,394
1985,30,1985-04-29,30.0,3,False,,554
1985,31,1985-05-06,40.0,4,False,,82
1985,31,1985-05-06,40.0,4,False,,792
1985,32,1985-05-13,20.0,2,False,,358
1986,31,1986-05-06,30.0,3,False,,132
1986,31,1986-05-06,30.0,3,False,,411
1986,32,1986-05-13,40.0,4,False,,82
1986,32,1986-05-13,40.0,4,False,,792
1986,32,1986-05-13,40.0,4,False,,793
1986,33,1986-05-20,70.0,7,False,,25
1986,34,1986-05-27,20.0,2,False,,191
1986,34,1986-05-27,20.0,2,False,,358
1988,28,1988-04-14,30.0,3,False,,132
1988,28,1988-04-14,30.0,3,False,,411
1988,29,1988-04-21,40.0,4,False,,82
1988,29,1988-04-21,40.0,4,False,,792
1988,29,1988-04-21,40.0,4,False,,793
1988,31,1988-05-05,50.0,5,False,,133
1988,32,1988-05-12,20.0,2,False,,358
1989,27,1989-04-08,30.0,3,False,,132
1989,27,1989-04-08,30.0,3,False,,411
1989,28,1989-04-15,40.0,4,False,,82
1989,28,1989-04-15,40.0,4,False,,792
1989,28,1989-04-15,40.0,4,False,,793
1989,30,1989-04-29,20.0,2,False,,18
1989,31,1989-05-06,10.0,1,False,,278
1990,26,1990-04-01,30.0,3,False,,132
1990,26,1990-04-01,30.0,3,False,,411
1990,27,1990-04-08,40.0,4,False,,82
1990,27,1990-04-08,40.0,4,False,,792
1990,27,1990-04-08,40.0,4,False,,793
1990,29,1990-04-22,20.0,2,False,,18
1990,30,1990-04-29,10.0,1,False,,278
1991,28,1991-04-15,30.0,3,False,,132
1991,28,1991-04-15,30.0,3,False,,411
1991,29,1991-04-22,40.0,4,False,,82
1991,29,1991-04-22,40.0,4,False,,251
1991,29,1991-04-22,40.0,4,False,,792
1991,29,1991-04-22,40.0,4,False,,793
1991,30,1991-04-29,40.0,4,False,,82
1991,30,1991-04-29,40.0,4,False,,792
1991,30,1991-04-29,40.0,4,False,,793
1991,31,1991-05-06,20.0,2,False,,358
1992,28,1992-04-14,30.0,3,False,,132
1992,28,1992-04-14,30.0,3,False,,411
1992,29,1992-04-21,40.0,4,False,,82
1992,29,1992-04-21,40.0,4,False,,792
1992,29,1992-04-21,40.0,4,False,,793
1992,30,1992-04-28,40.0,4,False,,82
1992,30,1992-04-28,40.0,4,False,,792
1992,30,1992-04-28,40.0,4,False,,793
1992,32,1992-05-12,20.0,2,False,,358
1993,28,1993-04-15,30.0,3,False,,132
1993,28,1993-04-15,30.0,3,False,,411
1993,29,1993-04-22,40.0,4,False,,82
1993,29,1993-04-22,40.0,4,False,,232
1993,29,1993-04-22,40.0,4,False,,792
1993,29,1993-04-22,40.0,4,False,,793
1993,31,1993-05-06,50.0,5,False,,133
1993,31,1993-05-06,50.0,5,False,,418
1993,32,1993-05-13,20.0,2,False,,191
1995,27,1995-04-08,30.0,3,False,,132
1995,27,1995-04-08,30.0,3,False,,411
1995,28,1995-04-15,40.0,4,False,,82
1995,28,1995-04-15,40.0,4,False,,232
1995,28,1995-04-15,40.0,4,False,,792
1995,28,1995-04-15,40.0,4,False,,793
1995,29,1995-04-22,40.0,4,False,,82
1995,29,1995-04-22,40.0,4,False,,792
1995,29,1995-04-22,40.0,4,False,,793
1995,30,1995-04-29,50.0,5,False,,391
1996,30,1996-04-28,50.0,5,False,,347
1996,30,1996-04-28,50.0,5,False,,594
1996,30,1996-04-28,50.0,5,False,,780
1996,31,1996-05-05,30.0,3,False,,394
1996,31,1996-05-05,30.0,3,False,,554
1996,32,1996-05-12,40.0,4,False,,82
1996,32,1996-05-12,40.0,4,False,,251
1996,33,1996-05-19,20.0,2,False,,358
1997,27,1997-04-08,30.0,3,False,,132
1997,27,1997-04-08,30.0,3,False,,411
1997,28,1997-04-15,40.0,4,False,,82
1997,28,1997-04-15,40.0,4,False,,792
1997,28,1997-04-15,40.0,4,False,,793
1997,29,1997-04-22,40.0,4,False,,82
1997,29,1997-04-22,40.0,4,False,,792
1997,29,1997-04-22,40.0,4,False,,793
1997,31,1997-05-06,20.0,2,False,,358
1998,27,1998-04-08,30.0,3,False,,132
1998,27,1998-04-08,30.0,3,False,,411
1998,28,1998-04-15,40.0,4,False,,82
1998,28,1998-04-15,40.0,4,False,,232
1998,28,1998-04-15,40.0,4,False,,792
1998,28,1998-04-15,40.0,4,False,,793
1998,29,1998-04-22,40.0,4,False,,82
1998,29,1998-04-22,40.0,4,False,,792
1998,29,1998-04-22,40.0,4,False,,793
1998,31,1998-05-06,20.0,2,False,,358
1999,28,1999-04-15,30.0,3,False,,132
1999,28,1999-04-15,30.0,3,False,,411
1999,29,1999-04-22,40.0,4,False,,82
1999,29,1999-04-22,40.0,4,False,,792
1999,29,1999-04-22,40.0,4,False,,793
1999,30,1999-04-29,40.0,4,False,,82
1999,30,1999-04-29,40.0,4,False,,792
1999,30,1999-04-29,40.0,4,False,,793
1999,31,1999-05-06,20.0,2,False,,358
2000,27,2000-04-07,30.0,3,False,,132
2000,27,2000-04-07,30.0,3,False,,411
2000,28,2000-04-14,40.0,4,False,,82
2000,28,2000-04-14,40.0,4,False,,792
2000,28,2000-04-14,40.0,4,False,,793
2000,29,2000-04-21,40.0,4,False,,82
2000,29,2000-04-21,40.0,4,False,,792
2000,29,2000-04-21,40.0,4,False,,793
2000,30,2000-04-28,20.0,2,False,,358
2002,27,2002-04-08,30.0,3,False,,132
2002,27,2002-04-08,30.0,3,False,,411
2002,28,2002-04-15,40.0,4,False,,82
2002,28,2002-04-15,40.0,4,False,,792
2002,28,2002-04-15,40.0,4,False,,793
2002,30,2002-04-29,50.0,5,False,,133
2002,31,2002-05-06,20.0,2,False,,84
2002,31,2002-05-06,20.0,2,False,,135
2002,31,2002-05-06,20.0,2,False,,136
2002,31,2002-05-06,20.0,2,False,,358
2003,28,2003-04-15,30.0,3,False,,132
2003,28,2003-04-15,30.0,3,False,,411
2003,29,2003-04-22,40.0,4,False,,792
2003,29,2003-04-22,40.0,4,False,,793
2003,30,2003-04-29,40.0,4,False,,82
2003,30,2003-04-29,40.0,4,False,,792
2003,30,2003-04-29,40.0,4,False,,793
2003,31,2003-05-06,10.0,1,False,,279
2004,28,2004-04-14,30.0,3,False,,132
2004,28,2004-04-14,30.0,3,False,,411
2004,29,2004-04-21,40.0,4,False,,82
2004,29,2004-04-21,40.0,4,False,,792
2004,29,2004-04-21,40.0,4,False,,793
2004,31,2004-05-05,50.0,5,False,,133
2004,31,2004-05-05,50.0,5,False,,418
