episode,steps,total_reward,eps,yield_kg_ha,n_applied_kg_ha,n_uptake_kg_ha,nue_re,nue_ie,nue_eunep,nue_fert,nsurp,nsurp_fert,n_apps
1,48,84.33379496538984,0.4464,8579.469158262888,220.0,360.96546567442704,1.6150374023482412,0.48368116613027906,0.7811631741139781,0.7936008971357098,48.91065472922941,45.40780262935024,4
2,48,6.596604179230566,0.4428288,9351.759224341076,180.0,312.1056306509182,1.7008168621001931,0.6097560618109639,1.0370833916992177,1.0572683345237979,-6.804927451370929,-10.308300215340893,4
3,48,1.5352781183089101,0.4392861696,9602.86646287939,130.0,281.6788994585892,2.1099114886372474,0.6937627663787116,1.4637780311763988,1.5032179424468646,-61.91562353230509,-65.4183325195956,4
4,48,-11.74118974226894,0.4357718802432,8510.545379576582,140.0,289.63203965888556,2.0182950739351764,0.5979642261876819,1.2068682521082246,1.2370685605224743,-29.68628055161983,-33.189598474383445,4
5,48,2.0742873785310643,0.4322857052012544,8842.705576314425,150.0,284.57787709394074,1.853889372514766,0.6323367800581492,1.1722824364041293,1.1996603898453262,-26.445898412917472,-29.949058477998562,4
6,48,0.19641789497582862,0.4288274195596444,9025.042357340535,230.0,361.3244691426745,1.5474055678076624,0.5082955284128593,0.786539330759973,0.7985200520481799,49.843793119938056,46.34038802812012,4
7,48,-10.164438440929612,0.4253968002031672,8180.4624207634215,260.0,369.47227121606153,1.4021569581142304,0.4505680756885126,0.631767162432497,0.6402785010072898,97.03038026069152,93.52758973746438,4
8,48,2.942452390592064,0.42199362580154187,8565.494560910445,170.0,312.0488718491658,1.7985192749089305,0.5585913939731327,1.004637388862147,1.025340084197072,-0.8046018659603078,-4.307814314527548,4
9,48,-14.125170642594023,0.4186176767951295,7259.02569151274,180.0,318.9463254616305,1.7380912876910748,0.46315370653044907,0.8050034221849264,0.8206731823414645,35.782609584673736,32.278827177715726,4
10,48,12.099745206705883,0.4152687353807685,8559.788254532421,170.0,307.3227402372273,1.7712858774441416,0.5668037804319545,1.0039715315643378,1.0246570057571185,-0.6890711322236598,-4.191690979734773,4
11,48,-2.4462729332312803,0.41194658549772234,8411.97856549619,150.0,294.2713568409753,1.9170369786318227,0.5817207819508364,1.1151802502421624,1.1412250920447085,-17.680539759932714,-21.18376380784747,4
12,48,-2.239413024460735,0.40865101281374056,8278.881486752764,130.0,280.24201170835465,2.099154628707805,0.601177665075243,1.2619648783229498,1.2959633711855598,-34.97291885803037,-38.47523825541873,4
13,48,-3.3994847317377332,0.40538180471123064,8041.824648649256,130.0,254.61473342424188,1.9071900489980433,0.642740227159959,1.2258277653350302,1.2588548584519503,-30.14858236214357,-33.65113160001238,3
14,48,-0.30200102587653554,0.4021387502735408,8087.50704465267,120.0,265.42965697180796,2.149178883124182,0.6200541802137144,1.3326073505132112,1.371506402977586,-41.077946395433486,-44.58076835868184,4
15,48,14.613529722001031,0.39892164027135246,9648.430330786616,200.0,336.9636496543229,1.6558099088601246,0.5826906179118957,0.9648248989412088,0.9817277861526296,7.158267603455556,3.6544427684923733,4
16,48,-12.323690476024037,0.39573026714918164,8515.858111561896,200.0,345.5516847127669,1.6980170681533362,0.5015102522617808,0.8515729681968535,0.8664885628470906,30.20535650479289,26.702287429715398,4
17,48,3.5503574050153457,0.3925644250119882,9046.584535156398,210.0,342.190489062644,1.6027457758170143,0.5379985744027863,0.8622749425221613,0.8766571204264575,29.40466634447725,25.90200470956728,4
18,48,-8.262756062042595,0.38942390961189227,8308.147299492235,120.0,266.04985842021955,2.154198239868765,0.6354853881447594,1.368961504608905,1.408923312860484,-45.56783783828766,-49.07079754466699,4
19,48,3.273811815694267,0.38630851833499713,8656.297221617337,140.0,286.32740939588143,1.9952715977712463,0.6152245390372028,1.227540048997125,1.2582546318475327,-32.6526738705291,-36.15564845991281,4
20,48,-0.0915833392954335,0.38321805018831717,8800.878711945406,200.0,339.6575386496314,1.6690500024450994,0.5272895826178244,0.8800726791601464,0.8954894089359676,24.40563107873706,20.902118211910988,4
21,48,-3.24704400694331,0.38015230578681064,8565.96111902727,150.0,288.09917163082963,1.876834401187539,0.6050600832513678,1.135597579035505,1.1621153918069522,-20.814596201153194,-24.31730877220494,3
22,48,6.432122015563307,0.3771110873405161,9371.79896079144,230.0,364.71548464802925,1.5619308908871186,0.5229174983772201,0.8167609941030343,0.8292004732664201,42.78685006518825,39.283891147894195,4
23,48,-7.7732386325079785,0.374094198641792,8694.236250290582,200.0,335.29947235977414,1.6476455141231934,0.5276707012024265,0.8694142637730111,0.8846385384626435,26.574483453909124,23.07229230658666,4
24,48,9.355059906205824,0.3711014450526577,9704.301380635035,210.0,344.8376532069888,1.6151477087112065,0.5726826269079479,0.9249670326717692,0.9403930147380123,16.019706572629673,12.517466904077025,4
25,48,-8.056307495255526,0.3681326334922364,9016.367357637953,260.0,382.14989038500516,1.4502666104918616,0.48013379133145434,0.6963220061386971,0.7057041374124102,80.02012266256762,76.51692427206766,4
26,48,-4.642377982831116,0.3651875724242985,8642.900979159009,130.0,274.90207105127195,2.059145421121853,0.6398025094996178,1.3174464078632013,1.352946422496407,-42.38004469052785,-45.88303492588582,4
27,48,-2.1103848903714817,0.3622660718449041,8467.668956330588,190.0,330.41125820780087,1.707528146025767,0.5215229777443994,0.8905151633004269,0.9069319118969502,21.185608407727045,17.682936738672538,4
28,48,1.4242621674262013,0.3593679432701449,8648.86539999321,200.0,328.4098928943935,1.6137884295215388,0.5359290773433658,0.864876144063511,0.880022054444909,27.498035208445998,23.995589110138184,4
29,48,4.278034031661058,0.35649299972398374,9112.34633389254,190.0,323.9405810849249,1.6740868557089548,0.5724390790221076,0.9583127378880082,0.9759802520723011,8.066604109979266,4.563752105286824,4
30,48,-14.269899479471476,0.35364105572619187,7785.299326080176,160.0,306.6021927460547,1.8752124504723278,0.5167309465931845,0.9689803045990515,0.9901927580296338,5.071802197118927,1.5691587142684114,4
31,48,-2.0852746479602846,0.35081192728038235,7727.726316020944,190.0,332.86596404782813,1.7202084414818057,0.47244010357261357,0.8126954542625899,0.8276801606852555,36.24404268822022,32.74076946897378,4
32,48,14.560686703718368,0.3480054318621393,9243.446297133358,160.0,304.5537571195716,1.8626885186840922,0.6176385211107218,1.1504681819737415,1.1756508259093013,-24.601885763106992,-28.10413214666383,4
33,48,-2.862504537983817,0.34522138840724215,8989.897863762224,180.0,318.59743839700127,1.736204566796455,0.5742181181602023,0.9969601190901388,1.0163578973696938,0.5578249750630278,-2.9444215275612464,4
34,48,-4.605208382349999,0.3424596172999842,8680.140997327759,190.0,328.49917466172474,1.697645207500799,0.5377208922274458,0.9128592956657559,0.9296887857615275,16.861974059753294,13.359130704380107,4
35,48,-1.0430845989793813,0.3397199403615843,8666.599217586307,170.0,318.1234440270607,1.8335318534869172,0.5543926340189022,1.016496553815367,1.037442906334376,-2.8622030788150994,-6.3652940778813445,4
36,48,-7.820327945441303,0.33700218083869166,7978.470728896398,180.0,314.02663295089695,1.7112949101905168,0.5170321950301348,0.8847945637625177,0.9020104407341095,21.140467970863597,17.638120666958287,4
37,48,9.991374089778262,0.3343061633919821,9105.287080458133,160.0,289.3945135983509,1.769958510915883,0.6402767964836034,1.1332633652820265,1.1580787005385307,-21.78903434187572,-25.292592087322987,4
38,48,-12.740803788705403,0.33163171408484626,7931.1204774920925,200.0,343.0600466307952,1.6857752879131556,0.47046662326782734,0.7931010072951636,0.8069915085807855,42.104531127256934,38.601698283035915,4
39,48,8.413289206214161,0.3289786603721675,8781.193159481612,100.0,250.83047206474671,2.423406804178441,0.7124225351240873,1.7264896190766506,1.7869728079366383,-75.19403419655497,-78.69728079545081,4
40,48,-5.860301972557275,0.32634683108919016,8255.01195983392,160.0,304.60770770862814,1.8630078049820615,0.5514945588401157,1.0274386675276475,1.0499343336348148,-4.486309503206456,-7.989493382620282,4
