year,step,date,dose_kg_ha,action_index,blocked,blocked_reasons,classifier_index
1983,30,1983-04-29,50.0,5,False,,428
1983,30,1983-04-29,50.0,5,False,,500
1983,30,1983-04-29,50.0,5,False,,531
1983,30,1983-04-29,50.0,5,False,,673
1983,30,1983-04-29,50.0,5,False,,674
1983,30,1983-04-29,50.0,5,False,,714
1983,31,1983-05-06,80.0,8,False,,261
1983,31,1983-05-06,80.0,8,False,,411
1983,31,1983-05-06,80.0,8,False,,633
1983,31,1983-05-06,80.0,8,False,,688
1983,31,1983-05-06,80.0,8,False,,772
1983,32,1983-05-13,20.0,2,False,,29
1983,32,1983-05-13,20.0,2,False,,184
1983,32,1983-05-13,20.0,2,False,,537
1983,33,1983-05-20,60.0,6,False,,203
1983,33,1983-05-20,60.0,6,False,,326
1983,33,1983-05-20,60.0,6,False,,756
1983,33,1983-05-20,60.0,6,False,,757
1984,31,1984-05-05,50.0,5,False,,428
1984,31,1984-05-05,50.0,5,False,,500
1984,31,1984-05-05,50.0,5,False,,531
1984,31,1984-05-05,50.0,5,False,,673
1984,31,1984-05-05,50.0,5,False,,674
1984,31,1984-05-05,50.0,5,False,,714
1984,32,1984-05-12,80.0,8,False,,261
1984,32,1984-05-12,80.0,8,False,,411
1984,32,1984-05-12,80.0,8,False,,633
1984,32,1984-05-12,80.0,8,False,,688
1984,32,1984-05-12,80.0,8,False,,772
1984,33,1984-05-19,20.0,2,False,,29
1984,33,1984-05-19,20.0,2,False,,184
1984,33,1984-05-19,20.0,2,False,,537
1984,34,1984-05-26,60.0,6,False,,203
1984,34,1984-05-26,60.0,6,False,,756
1984,34,1984-05-26,60.0,6,False,,757
1985,30,1985-04-29,50.0,5,False,,428
1985,30,1985-04-29,50.0,5,False,,500
1985,30,1985-04-29,50.0,5,False,,531
1985,30,1985-04-29,50.0,5,False,,673
1985,30,1985-04-29,50.0,5,False,,674
1985,30,1985-04-29,50.0,5,False,,714
1985,31,1985-05-06,80.0,8,False,,261
1985,31,1985-05-06,80.0,8,False,,411
1985,31,1985-05-06,80.0,8,False,,633
1985,31,1985-05-06,80.0,8,False,,688
1985,31,1985-05-06,80.0,8,False,,772
1985,32,1985-05-13,20.0,2,False,,29
1985,32,1985-05-13,20.0,2,False,,184
1985,32,1985-05-13,20.0,2,False,,537
