classifier_index,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw
0,2,-12.663313812850593,3.388088441223096,0.7517378415773881,22,1,1.8704,31,0.1519041214766908,0.6559041214766907,0,0.1519041214766908,0.6559041214766907,0.2557421012778225,0.4957421012778225,0,2.04593681022258,3.96593681022258,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,29.200000000000003,50.8,0,29.200000000000003,50.8,0.0,43.8,0,0.0,43.8,16.800000000000004,103.19999999999999,0,16.800000000000004,103.19999999999999,0.0,210.0,1,0.0,210.0,5.514285714285715,15.114285714285714,0,5.514285714285715,15.114285714285714,-20.0,24.02,0,-20.0,24.02,0.0,300.0,1,0.0,300.0,0.20966608444076051,0.4496660844407605,0,0.20966608444076051,0.4496660844407605
1,6,-13.444726568295035,4.883952855453639,0.9999757695141647,58,1,1.0001805514536102,33,0.36177626708017474,0.8657762670801747,0,0.36177626708017474,0.8657762670801747,0.4095866125949058,0.6495866125949058,0,3.2766929007592465,5.196692900759246,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,50.8,0,0.0,50.8,36.800000000000004,123.19999999999999,0,36.800000000000004,123.19999999999999,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,-20.0,24.06,0,-20.0,24.06,0.0,300.0,1,0.0,300.0,0.1788299761730841,0.4188299761730841,0,0.1788299761730841,0.4188299761730841
2,5,-6.136027367339502,4.8800724823424,0.6436000000000001,2,1,1.0,34,0.46290493525173226,0.9669049352517323,0,0.46290493525173226,0.9669049352517323,0.4005581968987676,0.6405581968987676,0,3.2044655751901407,5.124465575190141,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,-46.13547761694886,0,-50.0,-46.13547761694886,49.2,70.8,0,49.2,70.8,0.0,43.8,0,0.0,43.8,96.80000000000001,183.2,0,96.80000000000001,183.2,210.0,107599974.8,0,210.0,107599974.8,7.792857142857142,17.392857142857142,0,7.792857142857142,17.392857142857142,-20.0,24.0,0,-20.0,24.0,-30.0,36.00013706714587,0,-30.0,36.00013706714587,0.1641382853818354,0.4041382853818354,0,0.1641382853818354,0.4041382853818354
3,6,-13.076222476201071,2.796264733349962,0.3908978732038754,50,1,2.027166146958518,35,0.5638643031975562,1.067864303197556,0,0.5638643031975562,1.067864303197556,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,96.80000000000001,183.2,0,96.80000000000001,183.2,210.0,113299974.8,0,210.0,113299974.8,9.685714285714283,19.285714285714285,0,9.685714285714283,19.285714285714285,-20.0,24.0,0,-20.0,24.0,-30.0,36.00467206664369,0,-30.0,36.00467206664369,0.14799947450784962,0.3879994745078496,0,0.14799947450784962,0.3879994745078496
4,0,-14.325617873682015,2.693049339569948,0.6813450705393487,98,1,1.5715129858508905,16598,0.7728837209302326,1.2768837209302326,0,0.7728837209302326,1.2768837209302326,0.37893452500916486,0.6189345250091649,0,3.031476200073319,4.951476200073319,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,64.8,0,0.0,64.8,96.80000000000001,183.2,0,96.80000000000001,183.2,210.0,119999974.8,0,210.0,119999974.8,7.735714285714287,17.335714285714285,0,7.735714285714287,17.335714285714285,-20.0,24.21,0,-20.0,24.21,-30.0,36.00233564910106,0,-30.0,36.00233564910106,0.12556468428256534,0.36556468428256533,0,0.12556468428256534,0.36556468428256533
5,0,-14.606406327595433,2.3827638622337064,0.841931378991,114,1,1.5673753805802575,16598,0.9934651162790704,1.4974651162790704,0,0.9934651162790704,1.4974651162790704,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,78.8,0,0.0,78.8,96.80000000000001,183.2,0,96.80000000000001,183.2,210.0,120699974.8,0,210.0,120699974.8,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,36.00013289097015,0,-30.0,36.00013289097015,0.0,1.0,1,0.0,1.0
6,3,-13.859985713294218,3.9861800303930144,0.4917698816,8,1,1.98320384,78,0.04461968143741113,0.5486196814374111,0,0.04461968143741113,0.5486196814374111,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,9.200000000000001,30.799999999999997,0,9.200000000000001,30.799999999999997,0.0,43.8,0,0.0,43.8,-23.199999999999996,63.199999999999996,0,-23.199999999999996,63.199999999999996,210.0,84699974.8,0,210.0,84699974.8,4.485714285714287,14.085714285714285,0,4.485714285714287,14.085714285714285,-20.0,24.0,0,-20.0,24.0,-30.0,36.001445572208006,0,-30.0,36.001445572208006,0.1930150481982863,0.4330150481982863,0,0.1930150481982863,0.4330150481982863
7,3,-13.859985713294218,3.9861800303930144,0.4917698816,8,1,1.98320384,78,0.04461968143741113,0.5486196814374111,0,0.04461968143741113,0.5486196814374111,0.12053018964017456,0.3605301896401746,0,0.9642415171213965,2.8842415171213966,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,9.200000000000001,30.799999999999997,0,9.200000000000001,30.799999999999997,0.0,43.8,0,0.0,43.8,-23.199999999999996,63.199999999999996,0,-23.199999999999996,63.199999999999996,210.0,84699974.8,0,210.0,84699974.8,4.485714285714287,14.085714285714285,0,4.485714285714287,14.085714285714285,-20.0,24.0,0,-20.0,24.0,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0
8,0,-11.088025405579025,4.619288654421719,0.6199105202198802,14,1,1.7212187648000001,81,0.30481900380867155,0.8088190038086716,0,0.30481900380867155,0.8088190038086716,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,-46.04805516782986,0,-50.0,-46.04805516782986,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,56.800000000000004,143.2,0,56.800000000000004,143.2,0.0,210.0,1,0.0,210.0,5.5928571428571425,15.192857142857143,0,5.5928571428571425,15.192857142857143,-20.0,25.95,0,-20.0,25.95,-30.0,36.00337272687533,0,-30.0,36.00337272687533,0.19465152411766207,0.43465152411766206,0,0.19465152411766207,0.43465152411766206
9,1,-13.596896798403328,3.0715245505780784,0.37728984554674666,22,1,3.15029387362304,85,0.714412683266911,1.2184126832669109,0,0.714412683266911,1.2184126832669109,0.323082866468084,0.563082866468084,0,2.584662931744672,4.504662931744672,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,71.8,0,0.0,71.8,56.800000000000004,143.2,0,56.800000000000004,143.2,210.0,132299974.8,0,210.0,132299974.8,11.299999999999997,20.9,0,11.299999999999997,20.9,-20.0,26.01,0,-20.0,26.01,-30.0,36.000786497728825,0,-30.0,36.000786497728825,0.19549774230606892,0.4354977423060689,0,0.19549774230606892,0.4354977423060689
