episode,steps,total_reward,eps,yield_kg_ha,n_applied_kg_ha,n_uptake_kg_ha,nue_re,nue_ie,nue_eunep,nue_fert,nsurp,nsurp_fert,n_apps
1,48,-11.0050835116764,0.4464,8320.304393575529,140.0,276.08082598643847,1.923871476530151,0.6132921176386437,1.179895211910034,1.209415674343233,-25.81545560757894,-29.31819440926202,4
2,48,-12.694871327888468,0.4428288,9687.822809383546,160.0,309.7656731320644,1.8945692828751204,0.6364397713179397,1.2057792411429271,1.2321699635607688,-33.64529644141834,-37.147194170955174,4
3,48,-7.785293401219793,0.4392861696,8561.38346174808,160.0,298.25134587168327,1.8241350764628996,0.5841521114910435,1.0655723565642516,1.0889009590342784,-10.721269412247835,-14.224153446573439,4
4,48,-6.834630366244962,0.4357718802432,8678.373609586843,160.0,302.4202441924856,1.8496288765068303,0.5839718284272732,1.0801311569291485,1.103780643462428,-13.101700754994454,-16.604902955092257,3
5,48,-13.049418066684666,0.4322857052012544,8784.450415556807,140.0,282.10733274314543,1.965860700272542,0.6336721708638071,1.2457112175619613,1.2768826139664582,-35.26034993416957,-38.763565956581004,4
6,48,-11.732053694149329,0.4288274195596444,8952.523226864165,150.0,289.18032801172467,1.8838793893272656,0.6300008334545814,1.1868455854081892,1.2145589844364746,-28.68127757216007,-32.18384766668575,4
7,48,-15.296125200698972,0.4253968002031672,8843.758844237149,130.0,259.2997227762969,1.9422696523529366,0.694063574586989,1.3480586177291065,1.3843884036833969,-46.467030455666475,-49.97049248022597,4
8,48,-9.613666356743899,0.42199362580154187,7456.263833725649,130.0,279.068383682717,2.0903577483399696,0.5437196683243282,1.1365686216106705,1.1671920693473061,-18.232278435125693,-21.734969016316967,4
9,48,-6.760134154797897,0.4186176767951295,9154.426372790918,230.0,350.9206110619491,1.5028531407405186,0.530868153118762,0.7978168712359234,0.809967724719501,47.21035287309812,43.70742331370482,4
10,48,-10.88106291061766,0.4152687353807685,9234.328596313497,160.0,304.52552605882465,1.8625040273325697,0.6170864865300739,1.1493260663785423,1.1744911683362824,-24.415302331028613,-27.918586934979658,4
11,48,-8.238884530120309,0.41194658549772234,9149.742594008525,170.0,313.95990315284143,1.8095337230098618,0.5930606421955615,1.0731632318461721,1.0952780105116366,-12.69405532181807,-16.19726178807349,4
12,48,-15.555318526602498,0.40865101281374056,8412.161679492061,120.0,258.5799203611164,2.093712064674935,0.6620293251615662,1.386098785264737,1.4265624181353074,-47.68439501869793,-51.18749017766345,4
13,48,-5.724811361750637,0.40538180471123064,9143.863400362705,180.0,312.6147276387409,1.7035982834646008,0.5952298588178419,1.0140325657521958,1.0337645566463738,-2.5750124104830547,-6.077620197381037,4
14,48,-6.404274955067666,0.4021387502735408,8254.29745973283,210.0,337.8633577260915,1.5824752109589784,0.4971683062513235,0.7867565203195097,0.799880730022682,45.528143226207675,42.025046694436895,4
15,48,-13.099081146833914,0.39892164027135246,8675.740817019878,130.0,265.6462222151172,1.9898110582387722,0.6646107147826131,1.3224497497033965,1.3580871201922804,-43.04808615383044,-46.551325626354526,3
16,48,-5.01497437875039,0.39573026714918164,9307.898232864027,200.0,337.3196545759271,1.6575699442065515,0.5615318481111096,0.9307783141464929,0.9470786451891794,14.086787252159013,10.584270961217044,4
17,48,-13.007082318470522,0.3925644250119882,7286.79561879337,110.0,255.28852525883178,2.2491684119685127,0.5808576421189312,1.3064466605095284,1.3480571894645184,-34.782773765593774,-38.286290842445084,4
18,48,-8.479498908226809,0.38942390961189227,7839.303546102472,210.0,355.1138846693651,1.6632729388786258,0.44923567917168056,0.7472015483471206,0.7596658436305983,53.97324642563814,50.4701728368147,4
19,48,-16.58696050712744,0.38630851833499713,9169.737650937752,130.0,273.9498575524551,2.0520119092858153,0.6811617383672911,1.3977519992846121,1.4354166245780604,-53.1011067987416,-56.60416119658325,4
20,48,-5.035688947015718,0.38321805018831717,8224.305092278315,180.0,323.2414025033893,1.7615034403119432,0.5177697143100073,0.9120531330492314,0.9298033812607439,16.138525742617702,12.635391372136297,4
21,48,-19.319751865395475,0.38015230578681064,8359.624770410703,100.0,252.96641139734186,2.4440563999392406,0.6724938822410511,1.6436129768177243,1.701183640761566,-66.61567428674391,-70.11836407785779,4
22,48,-14.174798869697042,0.3771110873405161,8570.17488119151,130.0,271.7348099002051,2.0354248778393136,0.6418134610565909,1.3063630855715458,1.3415619910069667,-40.90031311233281,-44.40305883224721,4
23,48,-5.085861369805792,0.374094198641792,8360.762441893601,170.0,307.6818897508939,1.7733524806666332,0.5529786489212354,0.9806260588233432,1.0008324452443176,3.361435978673711,-0.1415156925347958,4
24,48,-5.047718623866007,0.3711014450526577,8599.7757233897,180.0,322.61124710776994,1.758073369356137,0.5424653899681819,0.9536939559034086,0.9722524220556008,8.497285092454234,4.994564029019614,4
25,48,-5.00372686756028,0.3681326334922364,9183.240911399253,200.0,346.98073438112374,1.7050453640115477,0.5385859617818675,0.9183134972605204,0.934394762730202,16.62339507564758,13.121047453025199,4
26,48,-4.683133678268851,0.3651875724242985,8371.578756129049,190.0,327.3336824416977,1.6916191939045893,0.5204524826651449,0.8804074091943442,0.8966401457175238,23.141545851763823,19.63837231277384,4
27,48,-12.08935912310033,0.3622660718449041,9043.404514526199,150.0,296.53239326103005,1.9317755589432675,0.6206178011317219,1.1988942996754168,1.2268885457958751,-30.53077383530129,-34.033281870608135,4
28,48,-9.817546959155049,0.3593679432701449,7991.508594497332,140.0,288.87327981550675,2.013011239169652,0.5629707254382338,1.13326639763458,1.1616228564061364,-19.12413633209087,-22.627199898020706,4
29,48,-7.332633903443268,0.35649299972398374,9467.133732833996,180.0,332.5117375512759,1.8120212465111056,0.5793966038052517,1.0498789562546507,1.0703120636783419,-9.152949197049253,-12.65617146317183,4
30,48,-4.647578660628514,0.35364105572619187,8712.797461538677,200.0,334.49489368047637,1.6436824658913134,0.5300691630621771,0.8712653890375887,0.8865271417071279,26.197925024329464,22.694571657687902,4
31,48,-5.056275547305193,0.35081192728038235,8596.971788587805,180.0,330.460640156463,1.800842861563993,0.5294076045316615,0.953379905481421,0.971935421648833,8.554942025082482,5.051624102238151,4
32,48,-10.185607887240824,0.3480054318621393,9065.83202285932,160.0,293.1006226601562,1.7926310860021182,0.6294414525296642,1.1283563146268523,1.1530605104002132,-20.986646965488063,-24.489681665187163,4
33,48,-17.266720253768906,0.34522138840724215,8835.734249245994,120.0,265.953403932162,2.153427830573296,0.6760853191311067,1.455900942064428,1.4983932664221464,-56.30483904714285,-59.80719197215598,4
34,48,-16.866465434161512,0.3424596172999842,8243.813678021372,110.0,262.8728531563344,2.3159936296363357,0.6381853673088351,1.4780332452200098,1.5251055304200891,-54.25833709940447,-57.76160834773492,4
35,48,-13.058296292740705,0.3397199403615843,8294.872344906946,130.0,274.521793568356,2.0563000729165934,0.6148898053742683,1.2643979516313837,1.2984665555196762,-35.297863797064224,-38.80065221885636,4
36,48,-4.632950645878227,0.33700218083869166,8595.369301955587,200.0,341.2295915324014,1.6767767232134492,0.5126043275108938,0.8595230045912691,0.874578826469608,28.587531719476004,25.084234705203812,4
37,48,-7.289614245416949,0.3343061633919821,8961.24629993889,170.0,305.75520722164305,1.7622482099345897,0.5964292934215364,1.051056454688092,1.0727138953099042,-8.858443888277066,-12.361362203756414,4
38,48,-5.107962916265922,0.33163171408484626,8494.30679561875,170.0,316.51488881573994,1.8242624123699782,0.5461327394014817,0.9962894286579193,1.0168184899401456,0.6437950297027442,-2.8591432908415584,4
39,48,-7.118858650661444,0.3289786603721675,8927.450386894105,170.0,320.3770632965035,1.8465231754530376,0.5670618661130312,1.047092877696628,1.0686683257189786,-8.17074925516269,-11.673615373295036,4
40,48,-9.090288609508743,0.32634683108919016,8216.81641926155,220.0,359.78470191710613,1.6097583496358796,0.46475632021183944,0.7481453670091345,0.7600555187782385,56.29009104127172,52.78778586802747,4
41,48,-5.029428740779499,0.32373605644047665,8428.750729674619,180.0,320.36874151525427,1.7458516786459117,0.5353989173134607,0.9347270985398266,0.9529170963773643,11.977762801888218,8.474922651121517,4
42,48,-5.014588597624192,0.32114616798895285,9385.095037850444,200.0,324.1510305504095,1.5928588835212976,0.5891904267445066,0.9384972053285869,0.9549334200965082,12.515982727109787,9.013315979743453,4
43,48,-12.22309954087918,0.31857699864504124,8575.818924306393,140.0,275.04116505849333,1.9166153970572746,0.6345156190415557,1.2161224051327952,1.2465565364884899,-31.014338190202892,-34.51791510963511,4
44,48,-4.534655075323671,0.3160283826558809,9437.923182271934,210.0,356.7076519488896,1.67073917817563,0.53842897877115,0.8995743895005768,0.9145796988491395,21.441158609944665,17.938263240766133,4
45,48,-13.48944539503822,0.31350015559463384,8888.526505114614,140.0,282.738686353262,1.9702637662202327,0.6397480186084051,1.2604723405797857,1.2920108169842173,-37.378552390546446,-40.881514379082404,4
46,48,-13.860266557322841,0.31099215434987676,8489.162748964869,130.0,271.55169882201847,2.034048657196191,0.6361752207413969,1.294011353495294,1.3288804764623556,-39.251412317095486,-42.754461941435096,4
47,48,-8.08091472680045,0.30850421711507775,8132.9774431183905,150.0,292.0182355686637,1.902361093097862,0.5667662865115017,1.0781941323427289,1.1033739397757059,-12.003038036940097,-15.506090967459244,4
48,48,-8.417023655004769,0.30603618337815713,8203.042490007807,150.0,297.1943495674393,1.9360790158024452,0.5616927606936787,1.087481567310835,1.1128794311369732,-13.428701662387482,-16.93191467165886,4
49,48,-6.136352826145811,0.3035878939111319,7813.110447460214,200.0,339.8155949493157,1.6698291167955568,0.4678914092481901,0.7812986986634329,0.794983988025102,44.50641810032849,41.003202394184626,4
50,48,-19.375458352589597,0.3011591907598428,8870.374044714488,110.0,263.34553158943,2.320170529227551,0.6854572800980067,1.590377780333909,1.6410191982572617,-67.00944971260476,-70.51211180993982,4
51,48,-17.352562626268764,0.2987499172337641,7745.697727181687,90.0,239.3840670034146,2.56018291874502,0.6584604845285734,1.685779285165665,1.751388319404399,-64.12222859165222,-67.62494874814732,3
52,48,-4.554917113942748,0.296359917895894,9109.802633894331,220.0,362.5305441554384,1.6220375649066148,0.5113623847367545,0.8294489973255328,0.8426567436313954,38.11869043104926,34.61551640025036,4
53,48,-7.824034283086953,0.29398903855272684,8572.157916776005,160.0,310.5041724038609,1.8990676301873926,0.5618069871825684,1.066909463774955,1.090271335033134,-10.93993038851255,-14.443413606391687,4
54,48,-5.084041871567673,0.29163712624430504,8961.15388055298,180.0,315.1357593469032,1.7173302060475657,0.5786695925800415,0.993766770662097,1.0131082303791115,1.1438181497937023,-2.3594814692531543,4
55,48,-9.759831338701382,0.2893040292343506,8575.03871363258,230.0,371.979941916855,1.5930430766659314,0.46911679410111473,0.7473232609925071,0.7587045122681056,59.000713838113484,55.497962177576994,4
56,48,-14.361512198738279,0.2869895970004758,9109.476966214947,140.0,278.7910552809767,1.9427475550072546,0.6649347342760981,1.2918003292589215,1.3241275447225003,-41.87436577526418,-45.377856262474154,4
57,48,-11.270840754950385,0.284693680224472,8342.10187200628,140.0,272.1423170001157,1.8964160015103306,0.6237977796545027,1.1829800910477613,1.2125840935293946,-26.25828188797584,-29.76177309532781,4
58,48,-5.06882305040008,0.28241613078267624,8850.918756973564,180.0,331.1489431938096,1.804596641348187,0.5439129443286569,0.9815434725242617,1.0006455372411744,3.386828627946244,-0.11619670441203311,4
59,48,-4.604781906870702,0.28015680173641483,8931.928496429095,210.0,350.39063762346916,1.641150674547907,0.5187488630821759,0.8513450465707025,0.8655464042926978,31.738282611184474,28.23525509766793,4
60,48,-7.594801471129016,0.2779155473225235,9020.998862954124,170.0,300.40273436157753,1.7313979991391104,0.611104047540206,1.0580643251804465,1.0798666285884504,-10.074334187442872,-13.577326861116433,4
61,48,-22.11271437734122,0.2756922229439433,7561.853351055695,70.0,226.12510785164713,3.0764258907153414,0.6805246757218162,2.0935837316705155,2.1983387955969294,-80.38117869771878,-83.88371569398339,4
62,48,-5.008850885631758,0.27348668516039176,8379.802519738474,180.0,322.9668923635377,1.760011737801926,0.528007623407415,0.9292996148488267,0.9473832293096143,12.973711020778097,9.47101872332206,4
63,48,-8.256707924727275,0.27129879167910864,8663.468279119108,160.0,307.30731071715604,1.879519145581173,0.5736979672500118,1.0782763132309066,1.101884871743575,-12.798424198166401,-16.301579480073855,4
64,48,-5.336513121923251,0.2691284013456758,8460.779204599048,210.0,349.1896060761702,1.635528279324377,0.4930755492634563,0.8064390046660923,0.8198897943465274,41.325783580240994,37.82314318640937,4
65,48,-7.181338529878102,0.26697537413491035,8940.175021209581,170.0,307.3961265698987,1.7717038695102307,0.5918505340686313,1.0485838813845019,1.0701915392973222,-8.429454385753218,-11.93256168161497,4
66,48,-16.231189958008855,0.26483957114183104,8580.537458645693,120.0,261.0689407461213,2.113868189027323,0.668842248272558,1.4138443521062911,1.4551161440165392,-51.110995094723776,-54.61393728343984,4
67,48,-15.910215559913205,0.2627208545726964,8503.424479853094,120.0,264.20327243305354,2.139241465521333,0.6549679970682547,1.4011346979231687,1.442039068029737,-49.541438677216945,-53.044688165010484,4
68,48,-6.232024152161983,0.2606190877361148,7795.838108664445,200.0,345.2005561551308,1.6962951942318387,0.45957430450826897,0.7795736841320745,0.7932265275526412,44.85733797152906,41.35469448867855,4
69,48,-4.688971125302028,0.2585341350342259,8047.398619316651,180.0,328.91462851648726,1.7924178159746553,0.49789382321250897,0.8924337591925497,0.9098031216788004,19.738762814665847,16.235438096906137,4
70,48,-4.622658314984231,0.2564658619539521,8628.213203989488,200.0,311.94792436161623,1.5328924659104228,0.5628636223816723,0.8628094060866804,0.8779206935015408,27.918671376760102,24.415861298813923,4
