episode,steps,total_reward,eps,yield_kg_ha,n_applied_kg_ha,n_uptake_kg_ha,nue_re,nue_ie,nue_eunep,nue_fert,nsurp,nsurp_fert,n_apps
1,48,-20.803939934623585,0.4464,8147.00160879258,80.0,231.67960810269324,2.7744928503429978,0.7156067126318922,1.9854457078632108,2.0723935342107076,-82.28807487421699,-85.791482738929,3
2,48,-19.393941672337878,0.4428288,8378.420953708333,100.0,244.9912584825515,2.367014285521375,0.6959467348481411,1.6473158633542302,1.7050086640625959,-66.99863577980385,-70.5008664079646,4
3,48,-17.10449523527703,0.4392861696,8305.470775757345,110.0,252.04451498932792,2.2205983560270415,0.6705812673334625,1.4890916598291246,1.5365120935011405,-55.513357404141274,-59.01633028666197,4
4,48,-4.988150030140634,0.4357718802432,9073.660005735424,200.0,332.7132340846624,1.634934214811796,0.5549793702199866,0.9073547608900858,0.9232449055789632,18.85353969958956,15.351018883284127,4
5,48,-7.4972539946008885,0.4322857052012544,8529.171209685479,220.0,364.56568622739485,1.6311430182765172,0.4760970126200012,0.776582318159552,0.7889483368923207,49.93456709879857,46.43136588290051,4
6,48,-4.641170577455837,0.4288274195596444,8576.469622290402,200.0,341.7379787923709,1.6792841492947095,0.510716302091605,0.8576377908913504,0.8726557840636853,28.971019357242483,25.468843186390302,4
7,48,-8.046727234046877,0.4253968002031672,8419.244463995092,220.0,364.61815698017574,1.6313806297051408,0.4698932885318312,0.7665748089413805,0.7787801129160061,52.17118642035797,48.66837515769987,4
8,48,-4.604037209664927,0.42199362580154187,8851.551215479605,200.0,329.91469525627616,1.6211764286522163,0.5459867954488677,0.8851409231397465,0.9006453361705467,23.374197075916015,19.870932764990044,4
9,48,-5.048310110830727,0.4186176767951295,8463.812419976488,180.0,324.86031889018676,1.7703309933824085,0.5301927404812206,0.93861664094315,0.956881015253137,11.26400524564582,7.76141725347847,4
10,48,-6.284978378716016,0.4152687353807685,9254.949149164424,180.0,319.2225725193424,1.7396098369063555,0.5899902807577752,1.0263528960885833,1.0463234176913874,-4.835819564823993,-8.33821518549604,4
11,48,-5.0242137308423835,0.41194658549772234,8642.525771357214,190.0,327.10343088269474,1.6904316263741752,0.5376751902967772,0.9089031463972039,0.9256599970852297,17.627505833120864,14.124600552880707,4
12,48,-8.048485200314872,0.40865101281374056,8125.6234650141205,150.0,291.8224604856739,1.9010872161887453,0.5666336896662153,1.077220063689994,1.1023762500795666,-11.853506138425502,-15.35643751303735,4
13,48,-15.387519300757466,0.40538180471123064,8376.999597258486,120.0,257.1814547785985,2.082391638498638,0.6628469457500451,1.380306937439621,1.4205995150232464,-46.969018520317874,-50.47194180421019,4
14,48,-5.0598359224326686,0.4021387502735408,8736.110362493646,180.0,317.6844193838962,1.7312255704671706,0.5596114729861944,0.9688136915635476,0.987665810420878,5.722769150155727,2.2201541232543036,4
