year,classifier_index,matched,fired,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw,match_count,fire_count
1983,0,True,False,2,-8.43088435431017,2.3559887195757536,0.42219507129103545,54,1,2.036288,31,0.11923907173014214,0.6232390717301421,0,0.11923907173014214,0.6232390717301421,0.2322456350936284,0.4722456350936284,0,1.857965080749027,3.777965080749027,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,69.2,90.0,0,69.2,90.0,0.0,43.8,0,0.0,43.8,36.800000000000004,123.19999999999999,0,36.800000000000004,123.19999999999999,210.0,111399974.8,0,210.0,111399974.8,3.1499999999999986,12.749999999999998,0,3.1499999999999986,12.749999999999998,-20.0,24.01,0,-20.0,24.01,-30.0,36.00009148109031,0,-30.0,36.00009148109031,0.20355862768994215,0.44355862768994214,0,0.20355862768994215,0.44355862768994214,1,0
1983,1,True,False,7,-11.667195740618,6.132095476618348,0.9998041253143466,36,1,1.0014017059713944,32,0.19323735939097297,0.697237359390973,0,0.19323735939097297,0.697237359390973,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-15.306154933169612,32.69384506683039,0,-15.306154933169612,32.69384506683039,59.2,80.8,0,59.2,80.8,0.0,43.8,0,0.0,43.8,106.80000000000001,193.2,0,106.80000000000001,193.2,0.0,210.0,1,0.0,210.0,4.171428571428572,13.771428571428572,0,4.171428571428572,13.771428571428572,-20.0,24.43,0,-20.0,24.43,0.0,300.0,1,0.0,300.0,0.21738433153524528,0.45738433153524527,0,0.21738433153524528,0.45738433153524527,1,0
1983,11,True,False,0,-10.558993648723268,3.431766799063498,0.326364214657191,78,1,3.00381017649678,12942,0.01542729126628467,0.5194272912662847,0,0.01542729126628467,0.5194272912662847,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,0.0,1.0,1,0.0,15000.0,-59.779338880941594,-11.779338880941594,0,-59.779338880941594,-11.779338880941594,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,36.800000000000004,123.19999999999999,0,36.800000000000004,123.19999999999999,0.0,210.0,1,0.0,210.0,3.0500000000000007,12.65,0,3.0500000000000007,12.65,-20.0,24.04,0,-20.0,24.04,-30.0,36.0006737872844,0,-30.0,36.0006737872844,0.0,1.0,1,0.0,1.0,1,0
1983,12,True,False,6,-10.120842584018096,3.304660132938235,0.9997909212460455,58,1,1.0002773726094072,81,0.3250105487047771,0.8290105487047771,0,0.3250105487047771,0.8290105487047771,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,39.2,60.8,0,39.2,60.8,0.0,43.8,0,0.0,43.8,86.80000000000001,173.2,0,86.80000000000001,173.2,0.0,210.0,1,0.0,210.0,7.071428571428572,16.67142857142857,0,7.071428571428572,16.67142857142857,-20.0,24.89,0,-20.0,24.89,-30.0,36.00031352999761,0,-30.0,36.00031352999761,0.1872403880490121,0.4272403880490121,0,0.1872403880490121,0.4272403880490121,1,0
1983,18,True,False,3,-11.10390230587318,2.625112845665537,0.999428292081253,60,1,1.0015959592236514,130,0.3790476893489353,0.8830476893489353,0,0.3790476893489353,0.8830476893489353,0.39819146877898304,0.638191468778983,0,3.1855317502318643,5.105531750231864,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,116.80000000000001,203.2,0,116.80000000000001,203.2,210.0,110399974.8,0,210.0,110399974.8,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,36.00878652752948,0,-30.0,36.00878652752948,0.22753311744282956,0.46753311744282955,0,0.22753311744282956,0.46753311744282955,4,0
1983,19,True,False,1,-13.531889575017217,6.710210009474586,0.1817639316649744,72,1,2.906688,6126,0.01525888427229527,0.5192588842722953,0,0.01525888427229527,0.5192588842722953,0.13164725757832463,0.3716472575783246,0,1.053178060626597,2.973178060626597,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,36.800000000000004,123.19999999999999,0,36.800000000000004,123.19999999999999,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,36.00009834843526,0,-30.0,36.00009834843526,0.0,1.0,1,0.0,1.0,1,0
1983,22,True,False,4,-12.775096958778528,4.380288215783416,0.26552962445708994,270,1,4.358047120978692,12614,0.9670116279069774,1.4710116279069774,0,0.9670116279069774,1.4710116279069774,0.31319508921483385,0.5531950892148338,0,2.505560713718671,4.425560713718671,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,85.8,0,0.0,85.8,126.80000000000001,213.2,0,126.80000000000001,213.2,210.0,141399974.8,0,210.0,141399974.8,-10.0,30.0,1,-10.0,30.0,-20.0,24.22,0,-20.0,24.22,-30.0,36.00029218808289,0,-30.0,36.00029218808289,0.0,1.0,1,0.0,1.0,1,0
1983,23,True,False,0,-8.828542341364608,2.1180209569749606,0.09990280243228185,174,1,8.86018292989556,14096,0.3365511783977492,0.8405511783977492,0,0.3365511783977492,0.8405511783977492,0.36538365895086744,0.6053836589508674,0,2.9230692716069395,4.8430692716069395,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,19.200000000000003,40.8,0,19.200000000000003,40.8,0.0,43.8,0,0.0,43.8,146.8,233.2,0,146.8,233.2,0.0,210.0,1,0.0,210.0,6.607142857142857,16.207142857142856,0,6.607142857142857,16.207142857142856,-20.0,24.04,0,-20.0,24.04,-30.0,36.00880628723239,0,-30.0,36.00880628723239,0.18767696176087095,0.42767696176087094,0,0.18767696176087095,0.42767696176087094,1,0
1983,79,True,False,0,-11.445301918617373,3.303569224608118,0.7989962257486377,230,1,2.1353961192436075,18996,0.570414772836332,1.074414772836332,0,0.570414772836332,1.074414772836332,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,64.8,0,0.0,64.8,166.8,253.2,0,166.8,253.2,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,-20.0,24.0,0,-20.0,24.0,0.0,300.0,1,0.0,300.0,0.16642104502902438,0.4064210450290244,0,0.16642104502902438,0.4064210450290244,5,0
1983,84,True,False,1,-9.595236537750083,3.7211550597912817,0.9999991087755978,32,1,1.0000010917230604,3870,0.06860913574071442,0.5726091357407144,0,0.06860913574071442,0.5726091357407144,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-2.2747578133365884,45.72524218666341,0,-2.2747578133365884,45.72524218666341,59.2,80.8,0,59.2,80.8,0.0,43.8,0,0.0,43.8,106.80000000000001,193.2,0,106.80000000000001,193.2,0.0,210.0,1,0.0,210.0,2.5500000000000007,12.15,0,2.5500000000000007,12.15,-20.0,26.79,0,-20.0,26.79,-30.0,36.00705136361671,0,-30.0,36.00705136361671,0.21598830219133142,0.4559883021913314,0,0.21598830219133142,0.4559883021913314,1,0
