year,step,date,dose_kg_ha,action_index,blocked,blocked_reasons,classifier_index
1983,29,1983-04-22,10.0,1,False,,634
1983,29,1983-04-22,10.0,1,False,,695
1983,29,1983-04-22,10.0,1,False,,729
1983,30,1983-04-29,80.0,8,False,,198
1983,30,1983-04-29,80.0,8,False,,248
1983,30,1983-04-29,80.0,8,False,,440
1983,30,1983-04-29,80.0,8,False,,471
1983,30,1983-04-29,80.0,8,False,,682
1983,30,1983-04-29,80.0,8,False,,791
1983,31,1983-05-06,40.0,4,False,,521
1983,31,1983-05-06,40.0,4,False,,777
1983,32,1983-05-13,40.0,4,False,,272
1983,32,1983-05-13,40.0,4,False,,374
1983,32,1983-05-13,40.0,4,False,,736
1983,32,1983-05-13,40.0,4,False,,764
1984,30,1984-04-28,10.0,1,False,,634
1984,30,1984-04-28,10.0,1,False,,695
1984,30,1984-04-28,10.0,1,False,,729
1984,31,1984-05-05,80.0,8,False,,198
1984,31,1984-05-05,80.0,8,False,,248
1984,31,1984-05-05,80.0,8,False,,440
1984,31,1984-05-05,80.0,8,False,,470
1984,31,1984-05-05,80.0,8,False,,471
1984,31,1984-05-05,80.0,8,False,,682
1984,31,1984-05-05,80.0,8,False,,791
1984,32,1984-05-12,40.0,4,False,,521
1984,32,1984-05-12,40.0,4,False,,777
1984,33,1984-05-19,40.0,4,False,,272
1984,33,1984-05-19,40.0,4,False,,374
1984,33,1984-05-19,40.0,4,False,,736
1984,33,1984-05-19,40.0,4,False,,764
1985,29,1985-04-22,10.0,1,False,,634
1985,29,1985-04-22,10.0,1,False,,695
1985,29,1985-04-22,10.0,1,False,,729
1985,30,1985-04-29,80.0,8,False,,198
1985,30,1985-04-29,80.0,8,False,,248
1985,30,1985-04-29,80.0,8,False,,440
1985,30,1985-04-29,80.0,8,False,,470
1985,30,1985-04-29,80.0,8,False,,471
1985,30,1985-04-29,80.0,8,False,,682
1985,30,1985-04-29,80.0,8,False,,791
1985,31,1985-05-06,40.0,4,False,,521
1985,32,1985-05-13,40.0,4,False,,272
1985,32,1985-05-13,40.0,4,False,,374
1985,32,1985-05-13,40.0,4,False,,736
1985,32,1985-05-13,40.0,4,False,,764
