year,step,date,dose_kg_ha,action_index,blocked,blocked_reasons,classifier_index
1983,29,1983-04-22,20.0,2,False,,123
1983,29,1983-04-22,20.0,2,False,,550
1983,29,1983-04-22,20.0,2,False,,668
1983,29,1983-04-22,20.0,2,False,,673
1983,30,1983-04-29,70.0,7,False,,456
1983,30,1983-04-29,70.0,7,False,,634
1983,31,1983-05-06,70.0,7,False,,456
1983,31,1983-05-06,70.0,7,False,,634
1983,31,1983-05-06,70.0,7,False,,662
1983,31,1983-05-06,70.0,7,False,,729
1983,31,1983-05-06,70.0,7,False,,771
1983,32,1983-05-13,40.0,4,False,,344
1983,32,1983-05-13,40.0,4,False,,566
1983,32,1983-05-13,40.0,4,False,,611
1983,32,1983-05-13,40.0,4,False,,687
1983,32,1983-05-13,40.0,4,False,,714
1983,32,1983-05-13,40.0,4,False,,715
1983,32,1983-05-13,40.0,4,False,,797
1984,30,1984-04-28,20.0,2,False,,123
1984,30,1984-04-28,20.0,2,False,,550
1984,30,1984-04-28,20.0,2,False,,668
1984,31,1984-05-05,70.0,7,False,,456
1984,31,1984-05-05,70.0,7,False,,634
1984,31,1984-05-05,70.0,7,False,,729
1984,32,1984-05-12,70.0,7,False,,456
1984,32,1984-05-12,70.0,7,False,,634
1984,32,1984-05-12,70.0,7,False,,662
1984,32,1984-05-12,70.0,7,False,,729
1984,32,1984-05-12,70.0,7,False,,771
1984,33,1984-05-19,40.0,4,False,,344
1984,33,1984-05-19,40.0,4,False,,566
1984,33,1984-05-19,40.0,4,False,,611
1984,33,1984-05-19,40.0,4,False,,714
1984,33,1984-05-19,40.0,4,False,,715
1984,33,1984-05-19,40.0,4,False,,797
1985,29,1985-04-22,20.0,2,False,,123
1985,29,1985-04-22,20.0,2,False,,550
1985,29,1985-04-22,20.0,2,False,,668
1985,29,1985-04-22,20.0,2,False,,673
1985,31,1985-05-06,70.0,7,False,,456
1985,31,1985-05-06,70.0,7,False,,634
1985,31,1985-05-06,70.0,7,False,,729
1985,31,1985-05-06,70.0,7,False,,772
1985,32,1985-05-13,70.0,7,False,,456
1985,32,1985-05-13,70.0,7,False,,634
1985,32,1985-05-13,70.0,7,False,,662
1985,32,1985-05-13,70.0,7,False,,729
1985,32,1985-05-13,70.0,7,False,,771
1985,33,1985-05-20,40.0,4,False,,344
1985,33,1985-05-20,40.0,4,False,,566
1985,33,1985-05-20,40.0,4,False,,611
1985,33,1985-05-20,40.0,4,False,,714
1985,33,1985-05-20,40.0,4,False,,715
1985,33,1985-05-20,40.0,4,False,,797
1986,31,1986-05-06,20.0,2,False,,123
1986,31,1986-05-06,20.0,2,False,,550
1986,31,1986-05-06,20.0,2,False,,668
1986,32,1986-05-13,70.0,7,False,,456
1986,32,1986-05-13,70.0,7,False,,634
1986,32,1986-05-13,70.0,7,False,,729
1986,33,1986-05-20,70.0,7,False,,456
1986,33,1986-05-20,70.0,7,False,,634
1986,33,1986-05-20,70.0,7,False,,662
1986,33,1986-05-20,70.0,7,False,,729
1986,33,1986-05-20,70.0,7,False,,762
1986,33,1986-05-20,70.0,7,False,,771
1986,34,1986-05-27,40.0,4,False,,344
1986,34,1986-05-27,40.0,4,False,,566
1986,34,1986-05-27,40.0,4,False,,611
1986,34,1986-05-27,40.0,4,False,,714
1986,34,1986-05-27,40.0,4,False,,797
1988,28,1988-04-14,20.0,2,False,,123
1988,28,1988-04-14,20.0,2,False,,550
1988,28,1988-04-14,20.0,2,False,,668
1988,28,1988-04-14,20.0,2,False,,673
1988,29,1988-04-21,70.0,7,False,,456
1988,29,1988-04-21,70.0,7,False,,634
1988,29,1988-04-21,70.0,7,False,,729
1988,29,1988-04-21,70.0,7,False,,771
1988,30,1988-04-28,70.0,7,False,,456
1988,30,1988-04-28,70.0,7,False,,634
1988,30,1988-04-28,70.0,7,False,,662
1988,30,1988-04-28,70.0,7,False,,729
1988,30,1988-04-28,70.0,7,False,,762
1988,30,1988-04-28,70.0,7,False,,771
1988,31,1988-05-05,70.0,7,False,,456
1988,31,1988-05-05,70.0,7,False,,634
1988,31,1988-05-05,70.0,7,False,,662
1988,31,1988-05-05,70.0,7,False,,729
1988,31,1988-05-05,70.0,7,False,,762
1988,31,1988-05-05,70.0,7,False,,771
1989,27,1989-04-08,20.0,2,False,,123
1989,27,1989-04-08,20.0,2,False,,550
1989,27,1989-04-08,20.0,2,False,,668
1989,27,1989-04-08,20.0,2,False,,673
1989,28,1989-04-15,70.0,7,False,,456
1989,28,1989-04-15,70.0,7,False,,634
1989,28,1989-04-15,70.0,7,False,,729
1989,28,1989-04-15,70.0,7,False,,771
1989,29,1989-04-22,70.0,7,False,,456
1989,29,1989-04-22,70.0,7,False,,634
1989,29,1989-04-22,70.0,7,False,,662
1989,29,1989-04-22,70.0,7,False,,729
1989,29,1989-04-22,70.0,7,False,,771
1989,30,1989-04-29,40.0,4,False,,344
1989,30,1989-04-29,40.0,4,False,,566
1989,30,1989-04-29,40.0,4,False,,611
1989,30,1989-04-29,40.0,4,False,,714
1989,30,1989-04-29,40.0,4,False,,797
1990,26,1990-04-01,20.0,2,False,,123
1990,26,1990-04-01,20.0,2,False,,550
1990,26,1990-04-01,20.0,2,False,,668
1990,26,1990-04-01,20.0,2,False,,673
1990,27,1990-04-08,70.0,7,False,,456
1990,27,1990-04-08,70.0,7,False,,634
1990,27,1990-04-08,70.0,7,False,,729
1990,27,1990-04-08,70.0,7,False,,771
1990,28,1990-04-15,70.0,7,False,,456
1990,28,1990-04-15,70.0,7,False,,634
1990,28,1990-04-15,70.0,7,False,,662
1990,28,1990-04-15,70.0,7,False,,729
1990,28,1990-04-15,70.0,7,False,,771
1990,29,1990-04-22,40.0,4,False,,344
1990,29,1990-04-22,40.0,4,False,,566
1990,29,1990-04-22,40.0,4,False,,611
1990,29,1990-04-22,40.0,4,False,,714
1990,29,1990-04-22,40.0,4,False,,797
1991,28,1991-04-15,20.0,2,False,,123
1991,28,1991-04-15,20.0,2,False,,550
1991,28,1991-04-15,20.0,2,False,,668
1991,29,1991-04-22,70.0,7,False,,456
1991,29,1991-04-22,70.0,7,False,,634
1991,29,1991-04-22,70.0,7,False,,662
1991,29,1991-04-22,70.0,7,False,,729
1991,29,1991-04-22,70.0,7,False,,771
1991,30,1991-04-29,70.0,7,False,,456
1991,30,1991-04-29,70.0,7,False,,634
1991,30,1991-04-29,70.0,7,False,,662
1991,30,1991-04-29,70.0,7,False,,729
1991,30,1991-04-29,70.0,7,False,,762
1991,30,1991-04-29,70.0,7,False,,771
1991,31,1991-05-06,40.0,4,False,,344
1991,31,1991-05-06,40.0,4,False,,566
1991,31,1991-05-06,40.0,4,False,,611
1991,31,1991-05-06,40.0,4,False,,714
1991,31,1991-05-06,40.0,4,False,,797
1992,28,1992-04-14,20.0,2,False,,123
1992,28,1992-04-14,20.0,2,False,,550
1992,28,1992-04-14,20.0,2,False,,668
1992,28,1992-04-14,20.0,2,False,,673
1992,29,1992-04-21,70.0,7,False,,456
1992,29,1992-04-21,70.0,7,False,,634
1992,29,1992-04-21,70.0,7,False,,662
1992,29,1992-04-21,70.0,7,False,,729
1992,29,1992-04-21,70.0,7,False,,771
1992,30,1992-04-28,70.0,7,False,,456
1992,30,1992-04-28,70.0,7,False,,634
1992,30,1992-04-28,70.0,7,False,,662
1992,30,1992-04-28,70.0,7,False,,729
1992,30,1992-04-28,70.0,7,False,,762
1992,30,1992-04-28,70.0,7,False,,771
1992,31,1992-05-05,50.0,5,False,,499
1993,28,1993-04-15,20.0,2,False,,123
1993,28,1993-04-15,20.0,2,False,,550
1993,28,1993-04-15,20.0,2,False,,668
1993,28,1993-04-15,20.0,2,False,,673
1993,29,1993-04-22,70.0,7,False,,456
1993,29,1993-04-22,70.0,7,False,,634
1993,29,1993-04-22,70.0,7,False,,729
1993,30,1993-04-29,70.0,7,False,,456
1993,30,1993-04-29,70.0,7,False,,634
1993,30,1993-04-29,70.0,7,False,,662
1993,30,1993-04-29,70.0,7,False,,729
1993,30,1993-04-29,70.0,7,False,,771
1993,31,1993-05-06,40.0,4,False,,566
1993,31,1993-05-06,40.0,4,False,,611
1993,31,1993-05-06,40.0,4,False,,714
1993,31,1993-05-06,40.0,4,False,,797
1995,27,1995-04-08,20.0,2,False,,123
1995,27,1995-04-08,20.0,2,False,,550
1995,27,1995-04-08,20.0,2,False,,668
1995,27,1995-04-08,20.0,2,False,,673
1995,28,1995-04-15,70.0,7,False,,456
1995,28,1995-04-15,70.0,7,False,,634
1995,28,1995-04-15,70.0,7,False,,729
1995,29,1995-04-22,70.0,7,False,,456
1995,29,1995-04-22,70.0,7,False,,634
1995,29,1995-04-22,70.0,7,False,,662
1995,29,1995-04-22,70.0,7,False,,729
1995,29,1995-04-22,70.0,7,False,,771
1995,30,1995-04-29,30.0,3,False,,25
1995,30,1995-04-29,30.0,3,False,,126
1995,30,1995-04-29,30.0,3,False,,127
1996,30,1996-04-28,20.0,2,False,,550
1996,30,1996-04-28,20.0,2,False,,668
1996,30,1996-04-28,20.0,2,False,,673
1996,31,1996-05-05,70.0,7,False,,456
1996,31,1996-05-05,70.0,7,False,,634
1996,32,1996-05-12,70.0,7,False,,456
1996,32,1996-05-12,70.0,7,False,,634
1996,32,1996-05-12,70.0,7,False,,662
1996,32,1996-05-12,70.0,7,False,,729
1996,32,1996-05-12,70.0,7,False,,771
1996,33,1996-05-19,40.0,4,False,,344
1996,33,1996-05-19,40.0,4,False,,566
1996,33,1996-05-19,40.0,4,False,,611
1996,33,1996-05-19,40.0,4,False,,687
1996,33,1996-05-19,40.0,4,False,,714
1996,33,1996-05-19,40.0,4,False,,715
1996,33,1996-05-19,40.0,4,False,,797
1997,27,1997-04-08,20.0,2,False,,123
1997,27,1997-04-08,20.0,2,False,,550
1997,27,1997-04-08,20.0,2,False,,668
1997,27,1997-04-08,20.0,2,False,,673
1997,28,1997-04-15,70.0,7,False,,456
1997,28,1997-04-15,70.0,7,False,,634
1997,28,1997-04-15,70.0,7,False,,729
1997,29,1997-04-22,70.0,7,False,,456
1997,29,1997-04-22,70.0,7,False,,634
1997,29,1997-04-22,70.0,7,False,,662
1997,29,1997-04-22,70.0,7,False,,729
1997,29,1997-04-22,70.0,7,False,,771
1997,30,1997-04-29,40.0,4,False,,344
1997,30,1997-04-29,40.0,4,False,,566
1997,30,1997-04-29,40.0,4,False,,611
1997,30,1997-04-29,40.0,4,False,,687
1997,30,1997-04-29,40.0,4,False,,714
1997,30,1997-04-29,40.0,4,False,,715
1997,30,1997-04-29,40.0,4,False,,797
1998,27,1998-04-08,20.0,2,False,,123
1998,27,1998-04-08,20.0,2,False,,550
1998,27,1998-04-08,20.0,2,False,,668
1998,28,1998-04-15,70.0,7,False,,456
1998,28,1998-04-15,70.0,7,False,,634
1998,28,1998-04-15,70.0,7,False,,729
1998,29,1998-04-22,70.0,7,False,,456
1998,29,1998-04-22,70.0,7,False,,634
1998,29,1998-04-22,70.0,7,False,,662
1998,29,1998-04-22,70.0,7,False,,729
1998,29,1998-04-22,70.0,7,False,,771
1998,30,1998-04-29,40.0,4,False,,301
1998,30,1998-04-29,40.0,4,False,,302
1998,30,1998-04-29,40.0,4,False,,344
1998,30,1998-04-29,40.0,4,False,,566
1998,30,1998-04-29,40.0,4,False,,611
1998,30,1998-04-29,40.0,4,False,,714
1998,30,1998-04-29,40.0,4,False,,715
1998,30,1998-04-29,40.0,4,False,,797
1999,28,1999-04-15,20.0,2,False,,123
1999,28,1999-04-15,20.0,2,False,,550
1999,28,1999-04-15,20.0,2,False,,668
1999,29,1999-04-22,70.0,7,False,,456
1999,29,1999-04-22,70.0,7,False,,634
1999,29,1999-04-22,70.0,7,False,,729
1999,30,1999-04-29,70.0,7,False,,456
1999,30,1999-04-29,70.0,7,False,,634
1999,30,1999-04-29,70.0,7,False,,662
1999,30,1999-04-29,70.0,7,False,,729
1999,30,1999-04-29,70.0,7,False,,771
1999,31,1999-05-06,70.0,7,False,,456
1999,31,1999-05-06,70.0,7,False,,634
1999,31,1999-05-06,70.0,7,False,,662
1999,31,1999-05-06,70.0,7,False,,729
1999,31,1999-05-06,70.0,7,False,,762
1999,31,1999-05-06,70.0,7,False,,771
2000,27,2000-04-07,20.0,2,False,,123
2000,27,2000-04-07,20.0,2,False,,550
2000,27,2000-04-07,20.0,2,False,,668
2000,27,2000-04-07,20.0,2,False,,673
2000,28,2000-04-14,70.0,7,False,,456
2000,28,2000-04-14,70.0,7,False,,634
2000,28,2000-04-14,70.0,7,False,,729
2000,28,2000-04-14,70.0,7,False,,771
2000,29,2000-04-21,70.0,7,False,,456
2000,29,2000-04-21,70.0,7,False,,634
2000,29,2000-04-21,70.0,7,False,,662
2000,29,2000-04-21,70.0,7,False,,729
2000,29,2000-04-21,70.0,7,False,,762
2000,29,2000-04-21,70.0,7,False,,771
2000,30,2000-04-28,70.0,7,False,,456
2000,30,2000-04-28,70.0,7,False,,634
2000,30,2000-04-28,70.0,7,False,,662
2000,30,2000-04-28,70.0,7,False,,729
2000,30,2000-04-28,70.0,7,False,,762
2000,30,2000-04-28,70.0,7,False,,771
2002,27,2002-04-08,20.0,2,False,,123
2002,27,2002-04-08,20.0,2,False,,550
2002,27,2002-04-08,20.0,2,False,,668
2002,27,2002-04-08,20.0,2,False,,673
2002,28,2002-04-15,70.0,7,False,,456
2002,28,2002-04-15,70.0,7,False,,634
2002,28,2002-04-15,70.0,7,False,,662
2002,28,2002-04-15,70.0,7,False,,729
2002,28,2002-04-15,70.0,7,False,,771
2002,29,2002-04-22,70.0,7,False,,456
2002,29,2002-04-22,70.0,7,False,,634
2002,29,2002-04-22,70.0,7,False,,662
2002,29,2002-04-22,70.0,7,False,,729
2002,29,2002-04-22,70.0,7,False,,762
2002,29,2002-04-22,70.0,7,False,,771
2002,30,2002-04-29,30.0,3,False,,126
2002,30,2002-04-29,30.0,3,False,,127
2003,28,2003-04-15,20.0,2,False,,123
2003,28,2003-04-15,20.0,2,False,,550
2003,28,2003-04-15,20.0,2,False,,668
2003,28,2003-04-15,20.0,2,False,,673
2003,30,2003-04-29,70.0,7,False,,456
2003,30,2003-04-29,70.0,7,False,,634
2003,30,2003-04-29,70.0,7,False,,662
2003,30,2003-04-29,70.0,7,False,,729
2003,30,2003-04-29,70.0,7,False,,771
2003,30,2003-04-29,70.0,7,False,,772
2003,31,2003-05-06,70.0,7,False,,456
2003,31,2003-05-06,70.0,7,False,,634
2003,31,2003-05-06,70.0,7,False,,662
2003,31,2003-05-06,70.0,7,False,,729
2003,31,2003-05-06,70.0,7,False,,762
2003,31,2003-05-06,70.0,7,False,,771
2003,32,2003-05-13,40.0,4,False,,566
2003,32,2003-05-13,40.0,4,False,,611
2003,32,2003-05-13,40.0,4,False,,714
2004,28,2004-04-14,20.0,2,False,,123
2004,28,2004-04-14,20.0,2,False,,550
2004,28,2004-04-14,20.0,2,False,,668
2004,29,2004-04-21,70.0,7,False,,456
2004,29,2004-04-21,70.0,7,False,,634
2004,29,2004-04-21,70.0,7,False,,729
2004,30,2004-04-28,70.0,7,False,,456
2004,30,2004-04-28,70.0,7,False,,634
2004,30,2004-04-28,70.0,7,False,,662
2004,30,2004-04-28,70.0,7,False,,729
2004,30,2004-04-28,70.0,7,False,,771
2004,31,2004-05-05,40.0,4,False,,566
2004,31,2004-05-05,40.0,4,False,,611
2004,31,2004-05-05,40.0,4,False,,714
2005,28,2005-04-15,20.0,2,False,,123
2005,28,2005-04-15,20.0,2,False,,550
2005,28,2005-04-15,20.0,2,False,,668
2005,29,2005-04-22,70.0,7,False,,456
2005,29,2005-04-22,70.0,7,False,,634
2005,29,2005-04-22,70.0,7,False,,729
2005,29,2005-04-22,70.0,7,False,,771
2005,30,2005-04-29,70.0,7,False,,456
2005,30,2005-04-29,70.0,7,False,,634
2005,30,2005-04-29,70.0,7,False,,662
2005,30,2005-04-29,70.0,7,False,,729
2005,30,2005-04-29,70.0,7,False,,762
2005,30,2005-04-29,70.0,7,False,,771
2005,31,2005-05-06,40.0,4,False,,566
2005,31,2005-05-06,40.0,4,False,,611
2005,31,2005-05-06,40.0,4,False,,714
2005,31,2005-05-06,40.0,4,False,,797
2006,30,2006-04-29,20.0,2,False,,123
2006,30,2006-04-29,20.0,2,False,,550
2006,30,2006-04-29,20.0,2,False,,668
2006,31,2006-05-06,70.0,7,False,,456
2006,31,2006-05-06,70.0,7,False,,634
2006,31,2006-05-06,70.0,7,False,,662
2006,31,2006-05-06,70.0,7,False,,729
2006,31,2006-05-06,70.0,7,False,,762
2006,31,2006-05-06,70.0,7,False,,771
2006,32,2006-05-13,70.0,7,False,,456
2006,32,2006-05-13,70.0,7,False,,634
2006,32,2006-05-13,70.0,7,False,,662
2006,32,2006-05-13,70.0,7,False,,729
2006,32,2006-05-13,70.0,7,False,,762
2006,32,2006-05-13,70.0,7,False,,771
2006,33,2006-05-20,40.0,4,False,,611
2006,33,2006-05-20,40.0,4,False,,714
2006,33,2006-05-20,40.0,4,False,,797
2007,26,2007-04-01,20.0,2,False,,123
2007,26,2007-04-01,20.0,2,False,,550
2007,26,2007-04-01,20.0,2,False,,668
2007,26,2007-04-01,20.0,2,False,,673
2007,27,2007-04-08,70.0,7,False,,456
2007,27,2007-04-08,70.0,7,False,,634
2007,27,2007-04-08,70.0,7,False,,729
2007,28,2007-04-15,70.0,7,False,,456
2007,28,2007-04-15,70.0,7,False,,634
2007,28,2007-04-15,70.0,7,False,,662
2007,28,2007-04-15,70.0,7,False,,729
2007,28,2007-04-15,70.0,7,False,,771
2007,29,2007-04-22,70.0,7,False,,456
2007,29,2007-04-22,70.0,7,False,,634
2007,29,2007-04-22,70.0,7,False,,662
2007,29,2007-04-22,70.0,7,False,,729
2007,29,2007-04-22,70.0,7,False,,762
2007,29,2007-04-22,70.0,7,False,,771
2009,28,2009-04-15,20.0,2,False,,123
2009,28,2009-04-15,20.0,2,False,,550
2009,28,2009-04-15,20.0,2,False,,668
2009,28,2009-04-15,20.0,2,False,,673
2009,29,2009-04-22,70.0,7,False,,456
2009,29,2009-04-22,70.0,7,False,,634
2009,29,2009-04-22,70.0,7,False,,662
2009,29,2009-04-22,70.0,7,False,,729
2009,29,2009-04-22,70.0,7,False,,771
2009,30,2009-04-29,70.0,7,False,,456
2009,30,2009-04-29,70.0,7,False,,634
2009,30,2009-04-29,70.0,7,False,,662
2009,30,2009-04-29,70.0,7,False,,729
2009,30,2009-04-29,70.0,7,False,,762
2009,30,2009-04-29,70.0,7,False,,771
2009,31,2009-05-06,40.0,4,False,,566
2009,31,2009-05-06,40.0,4,False,,611
2009,31,2009-05-06,40.0,4,False,,714
2009,31,2009-05-06,40.0,4,False,,797
2010,28,2010-04-15,20.0,2,False,,123
2010,28,2010-04-15,20.0,2,False,,550
2010,28,2010-04-15,20.0,2,False,,668
2010,28,2010-04-15,20.0,2,False,,673
2010,30,2010-04-29,70.0,7,False,,456
2010,30,2010-04-29,70.0,7,False,,634
2010,30,2010-04-29,70.0,7,False,,662
2010,30,2010-04-29,70.0,7,False,,729
2010,30,2010-04-29,70.0,7,False,,771
2010,30,2010-04-29,70.0,7,False,,772
2010,31,2010-05-06,70.0,7,False,,456
2010,31,2010-05-06,70.0,7,False,,634
2010,31,2010-05-06,70.0,7,False,,662
2010,31,2010-05-06,70.0,7,False,,729
2010,31,2010-05-06,70.0,7,False,,762
2010,31,2010-05-06,70.0,7,False,,771
2010,32,2010-05-13,40.0,4,False,,566
2010,32,2010-05-13,40.0,4,False,,611
2010,32,2010-05-13,40.0,4,False,,714
2011,28,2011-04-15,20.0,2,False,,123
2011,28,2011-04-15,20.0,2,False,,550
2011,28,2011-04-15,20.0,2,False,,668
2011,29,2011-04-22,70.0,7,False,,456
2011,29,2011-04-22,70.0,7,False,,634
2011,29,2011-04-22,70.0,7,False,,729
2011,30,2011-04-29,70.0,7,False,,456
2011,30,2011-04-29,70.0,7,False,,634
2011,30,2011-04-29,70.0,7,False,,662
2011,30,2011-04-29,70.0,7,False,,729
2011,30,2011-04-29,70.0,7,False,,762
2011,30,2011-04-29,70.0,7,False,,771
2011,31,2011-05-06,40.0,4,False,,344
2011,31,2011-05-06,40.0,4,False,,566
2011,31,2011-05-06,40.0,4,False,,611
2011,31,2011-05-06,40.0,4,False,,714
2011,31,2011-05-06,40.0,4,False,,715
2011,31,2011-05-06,40.0,4,False,,797
2012,27,2012-04-07,20.0,2,False,,123
2012,27,2012-04-07,20.0,2,False,,550
2012,27,2012-04-07,20.0,2,False,,668
2012,28,2012-04-14,70.0,7,False,,456
2012,28,2012-04-14,70.0,7,False,,634
2012,28,2012-04-14,70.0,7,False,,662
2012,28,2012-04-14,70.0,7,False,,729
2012,28,2012-04-14,70.0,7,False,,771
2012,29,2012-04-21,70.0,7,False,,456
2012,29,2012-04-21,70.0,7,False,,634
2012,29,2012-04-21,70.0,7,False,,762
2012,29,2012-04-21,70.0,7,False,,771
2012,30,2012-04-28,40.0,4,False,,566
2012,30,2012-04-28,40.0,4,False,,611
2012,30,2012-04-28,40.0,4,False,,714
2012,30,2012-04-28,40.0,4,False,,797
