year,step,date,dose_kg_ha,action_index,blocked,blocked_reasons,classifier_index
1983,29,1983-04-22,60.0,6,False,,462
1983,29,1983-04-22,60.0,6,False,,611
1983,29,1983-04-22,60.0,6,False,,616
1983,29,1983-04-22,60.0,6,False,,645
1983,29,1983-04-22,60.0,6,False,,774
1983,30,1983-04-29,60.0,6,False,,454
1983,30,1983-04-29,60.0,6,False,,781
1983,31,1983-05-06,10.0,1,False,,108
1983,31,1983-05-06,10.0,1,False,,399
1983,31,1983-05-06,10.0,1,False,,729
1983,32,1983-05-13,10.0,1,False,,23
1983,32,1983-05-13,10.0,1,False,,108
1983,32,1983-05-13,10.0,1,False,,399
1983,32,1983-05-13,10.0,1,False,,729
1984,30,1984-04-28,60.0,6,False,,462
1984,30,1984-04-28,60.0,6,False,,611
1984,30,1984-04-28,60.0,6,False,,616
1984,30,1984-04-28,60.0,6,False,,645
1984,30,1984-04-28,60.0,6,False,,774
1984,31,1984-05-05,60.0,6,False,,454
1984,31,1984-05-05,60.0,6,False,,781
1984,32,1984-05-12,10.0,1,False,,108
1984,32,1984-05-12,10.0,1,False,,399
1984,32,1984-05-12,10.0,1,False,,729
1984,33,1984-05-19,10.0,1,False,,108
1984,33,1984-05-19,10.0,1,False,,399
1984,33,1984-05-19,10.0,1,False,,729
1985,29,1985-04-22,60.0,6,False,,462
1985,29,1985-04-22,60.0,6,False,,611
1985,29,1985-04-22,60.0,6,False,,616
1985,29,1985-04-22,60.0,6,False,,645
1985,29,1985-04-22,60.0,6,False,,774
1985,30,1985-04-29,60.0,6,False,,454
1985,30,1985-04-29,60.0,6,False,,781
1985,31,1985-05-06,10.0,1,False,,729
1985,32,1985-05-13,10.0,1,False,,108
1985,32,1985-05-13,10.0,1,False,,399
1985,32,1985-05-13,10.0,1,False,,729
1986,31,1986-05-06,60.0,6,False,,462
1986,31,1986-05-06,60.0,6,False,,611
1986,31,1986-05-06,60.0,6,False,,616
1986,31,1986-05-06,60.0,6,False,,645
1986,31,1986-05-06,60.0,6,False,,774
1986,32,1986-05-13,60.0,6,False,,454
1986,32,1986-05-13,60.0,6,False,,781
1986,33,1986-05-20,10.0,1,False,,108
1986,33,1986-05-20,10.0,1,False,,399
1986,33,1986-05-20,10.0,1,False,,729
1986,34,1986-05-27,10.0,1,False,,108
1986,34,1986-05-27,10.0,1,False,,399
1986,34,1986-05-27,10.0,1,False,,729
1988,28,1988-04-14,60.0,6,False,,462
1988,28,1988-04-14,60.0,6,False,,611
1988,28,1988-04-14,60.0,6,False,,616
1988,28,1988-04-14,60.0,6,False,,645
1988,28,1988-04-14,60.0,6,False,,774
1988,29,1988-04-21,80.0,8,False,,331
1988,29,1988-04-21,80.0,8,False,,476
1988,29,1988-04-21,80.0,8,False,,571
1988,29,1988-04-21,80.0,8,False,,666
1988,30,1988-04-28,10.0,1,False,,96
1988,30,1988-04-28,10.0,1,False,,108
1988,30,1988-04-28,10.0,1,False,,399
1988,30,1988-04-28,10.0,1,False,,729
1988,32,1988-05-12,30.0,3,False,,165
1988,32,1988-05-12,30.0,3,False,,649
1988,32,1988-05-12,30.0,3,False,,796
1989,27,1989-04-08,60.0,6,False,,611
1989,27,1989-04-08,60.0,6,False,,616
1989,27,1989-04-08,60.0,6,False,,645
1989,27,1989-04-08,60.0,6,False,,774
1989,28,1989-04-15,60.0,6,False,,454
1989,28,1989-04-15,60.0,6,False,,781
1989,29,1989-04-22,10.0,1,False,,108
1989,29,1989-04-22,10.0,1,False,,399
1989,29,1989-04-22,10.0,1,False,,729
1989,30,1989-04-29,10.0,1,False,,108
1989,30,1989-04-29,10.0,1,False,,399
1989,30,1989-04-29,10.0,1,False,,729
1990,26,1990-04-01,60.0,6,False,,462
1990,26,1990-04-01,60.0,6,False,,611
1990,26,1990-04-01,60.0,6,False,,616
1990,26,1990-04-01,60.0,6,False,,645
1990,26,1990-04-01,60.0,6,False,,774
1990,27,1990-04-08,60.0,6,False,,454
1990,27,1990-04-08,60.0,6,False,,781
1990,28,1990-04-15,10.0,1,False,,108
1990,28,1990-04-15,10.0,1,False,,399
1990,28,1990-04-15,10.0,1,False,,729
1990,29,1990-04-22,10.0,1,False,,108
1990,29,1990-04-22,10.0,1,False,,399
1990,29,1990-04-22,10.0,1,False,,729
1991,28,1991-04-15,60.0,6,False,,462
1991,28,1991-04-15,60.0,6,False,,611
1991,28,1991-04-15,60.0,6,False,,616
1991,28,1991-04-15,60.0,6,False,,645
1991,28,1991-04-15,60.0,6,False,,774
1991,29,1991-04-22,60.0,6,False,,454
1991,29,1991-04-22,60.0,6,False,,781
1991,30,1991-04-29,10.0,1,False,,108
1991,30,1991-04-29,10.0,1,False,,399
1991,30,1991-04-29,10.0,1,False,,729
1991,32,1991-05-13,10.0,1,False,,729
1992,28,1992-04-14,60.0,6,False,,462
1992,28,1992-04-14,60.0,6,False,,611
1992,28,1992-04-14,60.0,6,False,,616
1992,28,1992-04-14,60.0,6,False,,645
1992,28,1992-04-14,60.0,6,False,,774
1992,29,1992-04-21,60.0,6,False,,454
1992,29,1992-04-21,60.0,6,False,,781
1992,30,1992-04-28,10.0,1,False,,108
1992,30,1992-04-28,10.0,1,False,,399
1992,30,1992-04-28,10.0,1,False,,729
1992,31,1992-05-05,10.0,1,False,,108
1992,31,1992-05-05,10.0,1,False,,399
1992,31,1992-05-05,10.0,1,False,,729
1993,28,1993-04-15,60.0,6,False,,462
1993,28,1993-04-15,60.0,6,False,,611
1993,28,1993-04-15,60.0,6,False,,616
1993,28,1993-04-15,60.0,6,False,,645
1993,28,1993-04-15,60.0,6,False,,774
1993,29,1993-04-22,60.0,6,False,,454
1993,29,1993-04-22,60.0,6,False,,781
1993,30,1993-04-29,10.0,1,False,,108
1993,30,1993-04-29,10.0,1,False,,399
1993,30,1993-04-29,10.0,1,False,,729
1993,31,1993-05-06,10.0,1,False,,108
1993,31,1993-05-06,10.0,1,False,,399
1993,31,1993-05-06,10.0,1,False,,729
1995,27,1995-04-08,60.0,6,False,,462
1995,27,1995-04-08,60.0,6,False,,611
1995,27,1995-04-08,60.0,6,False,,616
1995,27,1995-04-08,60.0,6,False,,645
1995,27,1995-04-08,60.0,6,False,,774
1995,28,1995-04-15,80.0,8,False,,331
1995,28,1995-04-15,80.0,8,False,,476
1995,28,1995-04-15,80.0,8,False,,571
1995,28,1995-04-15,80.0,8,False,,666
1995,29,1995-04-22,10.0,1,False,,96
1995,29,1995-04-22,10.0,1,False,,108
1995,29,1995-04-22,10.0,1,False,,399
1995,29,1995-04-22,10.0,1,False,,729
1995,31,1995-05-06,20.0,2,False,,685
1996,30,1996-04-28,60.0,6,False,,611
1996,30,1996-04-28,60.0,6,False,,616
1996,30,1996-04-28,60.0,6,False,,645
1996,30,1996-04-28,60.0,6,False,,774
1996,31,1996-05-05,60.0,6,False,,454
1996,31,1996-05-05,60.0,6,False,,781
1996,32,1996-05-12,10.0,1,False,,108
1996,32,1996-05-12,10.0,1,False,,399
1996,32,1996-05-12,10.0,1,False,,729
1996,33,1996-05-19,10.0,1,False,,108
1996,33,1996-05-19,10.0,1,False,,399
1996,33,1996-05-19,10.0,1,False,,729
1997,27,1997-04-08,60.0,6,False,,462
1997,27,1997-04-08,60.0,6,False,,611
1997,27,1997-04-08,60.0,6,False,,616
1997,27,1997-04-08,60.0,6,False,,645
1997,27,1997-04-08,60.0,6,False,,774
1997,28,1997-04-15,60.0,6,False,,454
1997,28,1997-04-15,60.0,6,False,,781
1997,29,1997-04-22,10.0,1,False,,108
1997,29,1997-04-22,10.0,1,False,,399
1997,29,1997-04-22,10.0,1,False,,729
1997,30,1997-04-29,10.0,1,False,,108
1997,30,1997-04-29,10.0,1,False,,399
1997,30,1997-04-29,10.0,1,False,,729
1998,27,1998-04-08,60.0,6,False,,611
1998,27,1998-04-08,60.0,6,False,,616
1998,27,1998-04-08,60.0,6,False,,645
1998,27,1998-04-08,60.0,6,False,,774
1998,28,1998-04-15,60.0,6,False,,454
1998,28,1998-04-15,60.0,6,False,,781
1998,29,1998-04-22,10.0,1,False,,108
1998,29,1998-04-22,10.0,1,False,,399
1998,29,1998-04-22,10.0,1,False,,729
1998,30,1998-04-29,40.0,4,False,,2
1998,30,1998-04-29,40.0,4,False,,158
1998,30,1998-04-29,40.0,4,False,,521
1998,30,1998-04-29,40.0,4,False,,777
1998,30,1998-04-29,40.0,4,False,,778
1999,28,1999-04-15,60.0,6,False,,462
1999,28,1999-04-15,60.0,6,False,,611
1999,28,1999-04-15,60.0,6,False,,616
1999,28,1999-04-15,60.0,6,False,,645
1999,29,1999-04-22,80.0,8,False,,331
1999,29,1999-04-22,80.0,8,False,,476
1999,29,1999-04-22,80.0,8,False,,571
1999,29,1999-04-22,80.0,8,False,,666
1999,30,1999-04-29,10.0,1,False,,84
1999,30,1999-04-29,10.0,1,False,,85
1999,30,1999-04-29,10.0,1,False,,96
1999,30,1999-04-29,10.0,1,False,,108
1999,30,1999-04-29,10.0,1,False,,399
1999,30,1999-04-29,10.0,1,False,,729
1999,32,1999-05-13,30.0,3,False,,165
1999,32,1999-05-13,30.0,3,False,,649
1999,32,1999-05-13,30.0,3,False,,704
1999,32,1999-05-13,30.0,3,False,,796
2000,27,2000-04-07,60.0,6,False,,462
2000,27,2000-04-07,60.0,6,False,,611
2000,27,2000-04-07,60.0,6,False,,616
2000,27,2000-04-07,60.0,6,False,,645
2000,27,2000-04-07,60.0,6,False,,774
2000,28,2000-04-14,80.0,8,False,,331
2000,28,2000-04-14,80.0,8,False,,476
2000,28,2000-04-14,80.0,8,False,,571
2000,28,2000-04-14,80.0,8,False,,666
2000,29,2000-04-21,10.0,1,False,,96
2000,29,2000-04-21,10.0,1,False,,108
2000,29,2000-04-21,10.0,1,False,,399
2000,29,2000-04-21,10.0,1,False,,729
2000,31,2000-05-05,30.0,3,False,,165
2000,31,2000-05-05,30.0,3,False,,649
2000,31,2000-05-05,30.0,3,False,,796
2002,27,2002-04-08,60.0,6,False,,462
2002,27,2002-04-08,60.0,6,False,,611
2002,27,2002-04-08,60.0,6,False,,616
2002,27,2002-04-08,60.0,6,False,,645
2002,27,2002-04-08,60.0,6,False,,774
2002,28,2002-04-15,80.0,8,False,,331
2002,28,2002-04-15,80.0,8,False,,476
2002,28,2002-04-15,80.0,8,False,,571
2002,28,2002-04-15,80.0,8,False,,666
2002,29,2002-04-22,10.0,1,False,,96
2002,29,2002-04-22,10.0,1,False,,108
2002,29,2002-04-22,10.0,1,False,,399
2002,29,2002-04-22,10.0,1,False,,729
2002,31,2002-05-06,10.0,1,False,,85
2002,31,2002-05-06,10.0,1,False,,729
2003,28,2003-04-15,60.0,6,False,,462
2003,28,2003-04-15,60.0,6,False,,611
2003,28,2003-04-15,60.0,6,False,,616
2003,28,2003-04-15,60.0,6,False,,645
2003,28,2003-04-15,60.0,6,False,,774
2003,29,2003-04-22,30.0,3,False,,239
2003,30,2003-04-29,60.0,6,False,,454
2003,30,2003-04-29,60.0,6,False,,781
2003,31,2003-05-06,10.0,1,False,,108
2003,31,2003-05-06,10.0,1,False,,399
2003,31,2003-05-06,10.0,1,False,,729
2004,28,2004-04-14,60.0,6,False,,462
2004,28,2004-04-14,60.0,6,False,,611
2004,28,2004-04-14,60.0,6,False,,616
2004,28,2004-04-14,60.0,6,False,,645
2004,28,2004-04-14,60.0,6,False,,774
2004,29,2004-04-21,60.0,6,False,,454
2004,29,2004-04-21,60.0,6,False,,781
2004,30,2004-04-28,10.0,1,False,,108
2004,30,2004-04-28,10.0,1,False,,399
2004,30,2004-04-28,10.0,1,False,,729
2004,31,2004-05-05,10.0,1,False,,108
2004,31,2004-05-05,10.0,1,False,,399
2004,31,2004-05-05,10.0,1,False,,729
2005,28,2005-04-15,60.0,6,False,,462
2005,28,2005-04-15,60.0,6,False,,611
2005,28,2005-04-15,60.0,6,False,,616
2005,28,2005-04-15,60.0,6,False,,645
2005,28,2005-04-15,60.0,6,False,,774
2005,29,2005-04-22,60.0,6,False,,454
2005,29,2005-04-22,60.0,6,False,,781
2005,30,2005-04-29,10.0,1,False,,108
2005,30,2005-04-29,10.0,1,False,,399
2005,30,2005-04-29,10.0,1,False,,729
2005,31,2005-05-06,10.0,1,False,,108
2005,31,2005-05-06,10.0,1,False,,399
2005,31,2005-05-06,10.0,1,False,,729
2006,30,2006-04-29,60.0,6,False,,462
2006,30,2006-04-29,60.0,6,False,,611
2006,30,2006-04-29,60.0,6,False,,616
2006,30,2006-04-29,60.0,6,False,,645
2006,30,2006-04-29,60.0,6,False,,774
2006,31,2006-05-06,60.0,6,False,,781
2006,32,2006-05-13,10.0,1,False,,108
2006,32,2006-05-13,10.0,1,False,,399
2006,32,2006-05-13,10.0,1,False,,729
2006,34,2006-05-27,50.0,5,False,,642
2007,26,2007-04-01,60.0,6,False,,462
2007,26,2007-04-01,60.0,6,False,,611
2007,26,2007-04-01,60.0,6,False,,616
2007,26,2007-04-01,60.0,6,False,,645
2007,26,2007-04-01,60.0,6,False,,774
2007,27,2007-04-08,80.0,8,False,,331
2007,27,2007-04-08,80.0,8,False,,476
2007,27,2007-04-08,80.0,8,False,,571
2007,27,2007-04-08,80.0,8,False,,666
2007,28,2007-04-15,10.0,1,False,,96
2007,28,2007-04-15,10.0,1,False,,108
2007,28,2007-04-15,10.0,1,False,,399
2007,28,2007-04-15,10.0,1,False,,729
2007,30,2007-04-29,30.0,3,False,,649
2007,30,2007-04-29,30.0,3,False,,796
2009,28,2009-04-15,60.0,6,False,,462
2009,28,2009-04-15,60.0,6,False,,611
2009,28,2009-04-15,60.0,6,False,,616
2009,28,2009-04-15,60.0,6,False,,645
2009,28,2009-04-15,60.0,6,False,,774
2009,29,2009-04-22,60.0,6,False,,454
2009,29,2009-04-22,60.0,6,False,,781
2009,30,2009-04-29,10.0,1,False,,108
2009,30,2009-04-29,10.0,1,False,,399
2009,30,2009-04-29,10.0,1,False,,729
2009,32,2009-05-13,10.0,1,False,,729
2010,28,2010-04-15,60.0,6,False,,462
2010,28,2010-04-15,60.0,6,False,,611
2010,28,2010-04-15,60.0,6,False,,616
2010,28,2010-04-15,60.0,6,False,,645
2010,28,2010-04-15,60.0,6,False,,774
2010,29,2010-04-22,60.0,6,False,,454
2010,29,2010-04-22,60.0,6,False,,781
2010,30,2010-04-29,10.0,1,False,,108
2010,30,2010-04-29,10.0,1,False,,399
2010,30,2010-04-29,10.0,1,False,,729
2010,31,2010-05-06,10.0,1,False,,108
2010,31,2010-05-06,10.0,1,False,,399
2010,31,2010-05-06,10.0,1,False,,729
2011,28,2011-04-15,60.0,6,False,,611
2011,28,2011-04-15,60.0,6,False,,616
2011,28,2011-04-15,60.0,6,False,,645
2011,28,2011-04-15,60.0,6,False,,774
2011,29,2011-04-22,60.0,6,False,,454
2011,29,2011-04-22,60.0,6,False,,781
2011,30,2011-04-29,10.0,1,False,,108
2011,30,2011-04-29,10.0,1,False,,399
2011,30,2011-04-29,10.0,1,False,,729
2011,31,2011-05-06,40.0,4,False,,778
2012,27,2012-04-07,60.0,6,False,,611
2012,27,2012-04-07,60.0,6,False,,616
2012,27,2012-04-07,60.0,6,False,,645
2012,27,2012-04-07,60.0,6,False,,774
2012,28,2012-04-14,60.0,6,False,,454
2012,28,2012-04-14,60.0,6,False,,781
2012,29,2012-04-21,10.0,1,False,,108
2012,29,2012-04-21,10.0,1,False,,729
2012,30,2012-04-28,10.0,1,False,,108
2012,30,2012-04-28,10.0,1,False,,729
2013,31,2013-05-06,60.0,6,False,,611
2013,31,2013-05-06,60.0,6,False,,616
2013,31,2013-05-06,60.0,6,False,,645
2013,32,2013-05-13,60.0,6,False,,454
2013,32,2013-05-13,60.0,6,False,,781
2013,33,2013-05-20,10.0,1,False,,108
2013,33,2013-05-20,10.0,1,False,,399
2013,33,2013-05-20,10.0,1,False,,729
2013,34,2013-05-27,10.0,1,False,,108
2013,34,2013-05-27,10.0,1,False,,399
2013,34,2013-05-27,10.0,1,False,,729
2014,26,2014-04-01,60.0,6,False,,462
2014,26,2014-04-01,60.0,6,False,,611
2014,26,2014-04-01,60.0,6,False,,616
2014,26,2014-04-01,60.0,6,False,,645
2014,26,2014-04-01,60.0,6,False,,774
2014,27,2014-04-08,60.0,6,False,,454
2014,27,2014-04-08,60.0,6,False,,781
2014,28,2014-04-15,10.0,1,False,,108
2014,28,2014-04-15,10.0,1,False,,399
2014,28,2014-04-15,10.0,1,False,,729
2014,29,2014-04-22,10.0,1,False,,108
2014,29,2014-04-22,10.0,1,False,,399
2014,29,2014-04-22,10.0,1,False,,729
2016,27,2016-04-07,60.0,6,False,,611
2016,27,2016-04-07,60.0,6,False,,616
2016,27,2016-04-07,60.0,6,False,,645
2016,27,2016-04-07,60.0,6,False,,774
2016,28,2016-04-14,80.0,8,False,,331
2016,28,2016-04-14,80.0,8,False,,476
2016,28,2016-04-14,80.0,8,False,,571
2016,28,2016-04-14,80.0,8,False,,666
2016,29,2016-04-21,10.0,1,False,,17
2016,29,2016-04-21,10.0,1,False,,96
2016,29,2016-04-21,10.0,1,False,,108
2016,29,2016-04-21,10.0,1,False,,399
2016,29,2016-04-21,10.0,1,False,,729
2016,31,2016-05-05,30.0,3,False,,649
2017,27,2017-04-08,60.0,6,False,,462
2017,27,2017-04-08,60.0,6,False,,611
2017,27,2017-04-08,60.0,6,False,,616
2017,27,2017-04-08,60.0,6,False,,645
2017,27,2017-04-08,60.0,6,False,,774
2017,28,2017-04-15,60.0,6,False,,454
2017,28,2017-04-15,60.0,6,False,,781
2017,29,2017-04-22,10.0,1,False,,108
2017,29,2017-04-22,10.0,1,False,,399
2017,29,2017-04-22,10.0,1,False,,729
2017,30,2017-04-29,10.0,1,False,,23
2017,30,2017-04-29,10.0,1,False,,108
2017,30,2017-04-29,10.0,1,False,,399
2017,30,2017-04-29,10.0,1,False,,729
2018,29,2018-04-22,60.0,6,False,,462
2018,29,2018-04-22,60.0,6,False,,611
2018,29,2018-04-22,60.0,6,False,,616
2018,29,2018-04-22,60.0,6,False,,645
2018,30,2018-04-29,80.0,8,False,,331
2018,30,2018-04-29,80.0,8,False,,476
2018,30,2018-04-29,80.0,8,False,,571
2018,30,2018-04-29,80.0,8,False,,666
2018,31,2018-05-06,40.0,4,False,,778
2018,32,2018-05-13,20.0,2,False,,468
2019,26,2019-04-01,60.0,6,False,,462
2019,26,2019-04-01,60.0,6,False,,611
2019,26,2019-04-01,60.0,6,False,,616
2019,26,2019-04-01,60.0,6,False,,645
2019,26,2019-04-01,60.0,6,False,,774
2019,27,2019-04-08,60.0,6,False,,454
2019,27,2019-04-08,60.0,6,False,,781
2019,28,2019-04-15,10.0,1,False,,108
2019,28,2019-04-15,10.0,1,False,,399
2019,28,2019-04-15,10.0,1,False,,729
2019,29,2019-04-22,10.0,1,False,,108
2019,29,2019-04-22,10.0,1,False,,399
2019,29,2019-04-22,10.0,1,False,,729
