classifier_index,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw
0,2,-11.950091390247652,0.8807786344843378,0.9999999999980644,1790,1,1.0000000000046236,18602,0.037390208198397,0.541390208198397,0,0.037390208198397,0.541390208198397,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,321.2,365.0,0,321.2,365.0,-36.0,43.199999999999996,0,-36.0,43.199999999999996,210.0,106499974.8,0,210.0,106499974.8,-10.0,30.0,1,-10.0,30.0,-20.0,24.48,0,-20.0,24.48,0.0,300.0,1,0.0,300.0,0.2350396116524665,0.4750396116524665,0,0.2350396116524665,0.4750396116524665
1,3,-12.381282634047077,4.2911375723223015,0.9999999999999938,64,1,1.0,18800,0.1095528154328082,0.6135528154328083,0,0.1095528154328082,0.6135528154328083,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,9.200000000000001,30.799999999999997,0,9.200000000000001,30.799999999999997,0.0,43.8,0,0.0,43.8,-23.199999999999996,63.199999999999996,0,-23.199999999999996,63.199999999999996,210.0,121799974.8,0,210.0,121799974.8,5.2,14.8,0,5.2,14.8,-20.0,24.71,0,-20.0,24.71,0.0,300.0,1,0.0,300.0,0.21828983494585963,0.4582898349458596,0,0.21828983494585963,0.4582898349458596
2,2,-6.1370285071700685,1.5052340295241975,0.9890186471851145,26,1,1.0470393558367812,79,0.147927940576686,0.651927940576686,0,0.147927940576686,0.651927940576686,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-70.0,-43.42924081056117,0,-70.0,-43.42924081056117,19.200000000000003,40.8,0,19.200000000000003,40.8,0.0,43.8,0,0.0,43.8,36.800000000000004,123.19999999999999,0,36.800000000000004,123.19999999999999,0.0,210.0,1,0.0,210.0,6.45,16.05,0,6.45,16.05,-20.0,24.14,0,-20.0,24.14,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0
3,0,-4.812727888472526,3.8233290108728295,0.3460220140873824,6,1,1.8058880000000002,80,0.23191314477625014,0.7359131447762501,0,0.23191314477625014,0.7359131447762501,0.3175186547919575,0.5575186547919575,0,2.54014923833566,4.46014923833566,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,9.200000000000001,30.799999999999997,0,9.200000000000001,30.799999999999997,0.0,43.8,0,0.0,43.8,56.800000000000004,143.2,0,56.800000000000004,143.2,210.0,54599974.8,0,210.0,54599974.8,5.799999999999998,15.399999999999999,0,5.799999999999998,15.399999999999999,0.0,200.0,1,0.0,200.0,-30.0,36.00333888069148,0,-30.0,36.00333888069148,0.19669593933116492,0.4366959393311649,0,0.19669593933116492,0.4366959393311649
4,3,-13.03812490939321,4.535404979914042,0.47885013219857636,66,1,2.1008,4550,0.9259069767441861,1.429906976744186,0,0.9259069767441861,1.429906976744186,0.34648916034644317,0.5864891603464432,0,2.7719132827715454,4.691913282771545,0.88,1.1,0,0.88,1.1,0.0070120328323654835,0.24701203283236547,0,105.18049248548225,3705.1804924854823,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,5.200000000000003,92.8,0,5.200000000000003,92.8,56.800000000000004,143.2,0,56.800000000000004,143.2,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,-20.0,24.0,0,-20.0,24.0,-30.0,36.00013682395521,0,-30.0,36.00013682395521,0.10772299430878327,0.3477229943087833,0,0.10772299430878327,0.3477229943087833
5,7,-8.470901494722566,2.826926490687385,0.9998994556428983,18,1,1.0,137,1.1203837209302325,1.6243837209302325,0,1.1203837209302325,1.6243837209302325,0.3154997222038353,0.5554997222038354,0,2.5239977776306826,4.443997777630683,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,19.200000000000003,40.8,0,19.200000000000003,40.8,0.0,43.8,0,0.0,43.8,66.80000000000001,153.2,0,66.80000000000001,153.2,0.0,210.0,1,0.0,210.0,10.92142857142857,20.52142857142857,0,10.92142857142857,20.52142857142857,-20.0,24.0,0,-20.0,24.0,-30.0,36.00014845712176,0,-30.0,36.00014845712176,0.16938323093193564,0.4093832309319356,0,0.16938323093193564,0.4093832309319356
6,7,-8.312196827602925,2.0554618489941467,0.9999999995235825,42,1,1.0,174,0.07358262535883103,0.577582625358831,0,0.07358262535883103,0.577582625358831,0.16688187078423028,0.40688187078423027,0,1.3350549662738422,3.255054966273842,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,9.200000000000001,30.799999999999997,0,9.200000000000001,30.799999999999997,0.0,43.8,0,0.0,43.8,56.800000000000004,143.2,0,56.800000000000004,143.2,210.0,92599974.8,0,210.0,92599974.8,2.4857142857142858,12.085714285714285,0,2.4857142857142858,12.085714285714285,-20.0,24.06,0,-20.0,24.06,-30.0,36.00723226962352,0,-30.0,36.00723226962352,0.0,1.0,1,0.0,1.0
7,0,-9.950907279283854,3.373630171897253,0.45416389558389064,66,1,2.267677930823679,16735,0.07358262535883103,0.577582625358831,0,0.07358262535883103,0.577582625358831,0.16688187078423028,0.40688187078423027,0,1.3350549662738422,3.255054966273842,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.645476859335915,-2.6454768593359113,0,-50.645476859335915,-2.6454768593359113,9.200000000000001,30.799999999999997,0,9.200000000000001,30.799999999999997,0.0,43.8,0,0.0,43.8,56.800000000000004,143.2,0,56.800000000000004,143.2,0.0,210.0,1,0.0,210.0,2.4857142857142858,12.085714285714285,0,2.4857142857142858,12.085714285714285,-20.0,24.06,0,-20.0,24.06,-30.0,36.00723226962352,0,-30.0,36.00723226962352,0.2092231736120735,0.4492231736120735,0,0.2092231736120735,0.4492231736120735
8,0,-9.576363921260238,5.184088727965101,0.8434093509339012,18,1,1.245019377664,184,1.0889883720930231,1.5929883720930231,0,1.0889883720930231,1.5929883720930231,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.10594546808261235,0.34594546808261234,0,1589.1820212391851,5189.182021239185,-50.0,150.0,1,-50.0,150.0,59.2,80.8,0,59.2,80.8,0.0,43.8,0,0.0,43.8,156.8,243.2,0,156.8,243.2,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,-20.0,25.69,0,-20.0,25.69,-30.0,36.00137660448287,0,-30.0,36.00137660448287,0.10737284608967271,0.34737284608967267,0,0.10737284608967271,0.34737284608967267
9,1,-7.3781047669591855,1.5816105606356154,0.7403395222316602,56,1,1.6479980255273858,18607,0.1390671288042919,0.643067128804292,0,0.1390671288042919,0.643067128804292,0.25767981738885465,0.49767981738885464,0,2.061438539110837,3.981438539110837,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-9.403863959987053,38.59613604001295,0,-9.403863959987053,38.59613604001295,59.2,80.8,0,59.2,80.8,0.0,43.8,0,0.0,43.8,126.80000000000001,213.2,0,126.80000000000001,213.2,210.0,104199974.8,0,210.0,104199974.8,4.057142857142858,13.657142857142858,0,4.057142857142858,13.657142857142858,0.0,200.0,1,0.0,200.0,-30.0,36.00677292549543,0,-30.0,36.00677292549543,0.20875356742029821,0.4487535674202982,0,0.20875356742029821,0.4487535674202982
