year,classifier_index,matched,fired,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw,match_count,fire_count
1983,0,True,False,2,-11.950091390247652,0.8807786344843378,0.9999999999980644,1790,1,1.0000000000046236,18602,0.037390208198397,0.541390208198397,0,0.037390208198397,0.541390208198397,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,321.2,365.0,0,321.2,365.0,-36.0,43.199999999999996,0,-36.0,43.199999999999996,210.0,106499974.8,0,210.0,106499974.8,-10.0,30.0,1,-10.0,30.0,-20.0,24.48,0,-20.0,24.48,0.0,300.0,1,0.0,300.0,0.2350396116524665,0.4750396116524665,0,0.2350396116524665,0.4750396116524665,14,0
1983,1,True,False,3,-12.381282634047077,4.2911375723223015,0.9999999999999938,64,1,1.0,18800,0.1095528154328082,0.6135528154328083,0,0.1095528154328082,0.6135528154328083,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,9.200000000000001,30.799999999999997,0,9.200000000000001,30.799999999999997,0.0,43.8,0,0.0,43.8,-23.199999999999996,63.199999999999996,0,-23.199999999999996,63.199999999999996,210.0,121799974.8,0,210.0,121799974.8,5.2,14.8,0,5.2,14.8,-20.0,24.71,0,-20.0,24.71,0.0,300.0,1,0.0,300.0,0.21828983494585963,0.4582898349458596,0,0.21828983494585963,0.4582898349458596,1,0
1983,7,True,False,0,-9.950907279283854,3.373630171897253,0.45416389558389064,66,1,2.267677930823679,16735,0.07358262535883103,0.577582625358831,0,0.07358262535883103,0.577582625358831,0.16688187078423028,0.40688187078423027,0,1.3350549662738422,3.255054966273842,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.645476859335915,-2.6454768593359113,0,-50.645476859335915,-2.6454768593359113,9.200000000000001,30.799999999999997,0,9.200000000000001,30.799999999999997,0.0,43.8,0,0.0,43.8,56.800000000000004,143.2,0,56.800000000000004,143.2,0.0,210.0,1,0.0,210.0,2.4857142857142858,12.085714285714285,0,2.4857142857142858,12.085714285714285,-20.0,24.06,0,-20.0,24.06,-30.0,36.00723226962352,0,-30.0,36.00723226962352,0.2092231736120735,0.4492231736120735,0,0.2092231736120735,0.4492231736120735,1,0
1983,19,True,False,8,-5.625176213184832,1.496557547455478,0.2769555510144699,20,1,2.7413015306502144,465,0.3320675984057353,0.8360675984057353,0,0.3320675984057353,0.8360675984057353,0.4070992281492062,0.6470992281492062,0,3.2567938251936495,5.176793825193649,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-45.82718261657534,2.1728173834246576,0,-45.82718261657534,2.1728173834246576,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,126.80000000000001,213.2,0,126.80000000000001,213.2,210.0,103699974.8,0,210.0,103699974.8,8.257142857142856,17.857142857142854,0,8.257142857142856,17.857142857142854,0.0,200.0,1,0.0,200.0,-30.0,36.01044503586382,0,-30.0,36.01044503586382,0.0,1.0,1,0.0,1.0,2,0
1983,27,True,False,8,-12.97823836192741,3.811833616395157,0.9999979337281257,130,1,1.000003032578426,9778,0.5924153047412134,1.0964153047412135,0,0.5924153047412134,1.0964153047412135,0.319949222783865,0.5599492227838649,0,2.55959378227092,4.4795937822709195,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,71.8,0,0.0,71.8,106.80000000000001,193.2,0,106.80000000000001,193.2,210.0,124999974.8,0,210.0,124999974.8,5.842857142857144,15.442857142857143,0,5.842857142857144,15.442857142857143,-16.71,31.29,0,-16.71,31.29,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0,4,0
1983,29,True,False,1,-10.554088493207738,4.40583621606539,0.7694836931421609,22,1,1.5409957461438302,702,0.07274897830850963,0.5767489783085096,0,0.07274897830850963,0.5767489783085096,0.17329477672493243,0.4132947767249324,0,1.3863582137994594,3.3063582137994594,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-49.95080062355899,-1.9508006235589868,0,-49.95080062355899,-1.9508006235589868,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,56.800000000000004,143.2,0,56.800000000000004,143.2,210.0,112099974.8,0,210.0,112099974.8,1.8285714285714292,11.428571428571429,0,1.8285714285714292,11.428571428571429,-20.0,24.51,0,-20.0,24.51,-30.0,36.00730908674523,0,-30.0,36.00730908674523,0.19753511185475559,0.4375351118547556,0,0.19753511185475559,0.4375351118547556,1,0
1983,30,True,False,1,-13.020701515233903,5.14189981988135,0.47713856,6,1,1.953344,702,0.07274897830850963,0.5767489783085096,0,0.07274897830850963,0.5767489783085096,0.17329477672493243,0.4132947767249324,0,1.3863582137994594,3.3063582137994594,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-49.95080062355899,-1.9508006235589868,0,-49.95080062355899,-1.9508006235589868,9.200000000000001,30.799999999999997,0,9.200000000000001,30.799999999999997,0.0,43.8,0,0.0,43.8,56.800000000000004,143.2,0,56.800000000000004,143.2,210.0,112099974.8,0,210.0,112099974.8,1.8285714285714292,11.428571428571429,0,1.8285714285714292,11.428571428571429,-20.0,24.51,0,-20.0,24.51,-30.0,36.00730908674523,0,-30.0,36.00730908674523,0.0,1.0,1,0.0,1.0,1,0
1983,34,True,False,0,-9.794521421564967,1.2786652103453886,0.7311315784738764,142,1,1.5962141290412752,15389,0.01070814596459857,0.5147081459645986,0,0.01070814596459857,0.5147081459645986,0.11887224455222273,0.3588722445522227,0,0.9509779564177818,2.8709779564177818,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,36.800000000000004,123.19999999999999,0,36.800000000000004,123.19999999999999,210.0,118799974.8,0,210.0,118799974.8,1.692857142857143,11.292857142857143,0,1.692857142857143,11.292857142857143,-19.47,28.53,0,-19.47,28.53,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0,1,0
1983,45,True,False,0,-6.39528061224415,2.478135387066829,0.2611366301226268,3840,1,3.8740279683320837,19025,-0.05191257190361831,0.4520874280963817,0,-0.05191257190361831,0.4520874280963817,0.044521460188884115,0.28452146018888413,0,0.3561716815110729,2.276171681511073,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,321.2,365.0,0,321.2,365.0,-36.0,43.199999999999996,0,-36.0,43.199999999999996,0.0,210.0,1,0.0,210.0,-1.4285714285714284,8.17142857142857,0,-1.4285714285714284,8.17142857142857,-16.05,31.95,0,-16.05,31.95,-30.0,36.0036122906117,0,-30.0,36.0036122906117,0.21755295244433714,0.45755295244433714,0,0.21755295244433714,0.45755295244433714,21,0
1983,58,True,False,1,-9.15911161061114,2.186704858120195,0.6508181897707114,50,1,1.7878846783900497,1903,0.12820501103067355,0.6322050110306736,0,0.12820501103067355,0.6322050110306736,0.20317397859926117,0.44317397859926116,0,1.6253918287940894,3.5453918287940893,0.8800000000000002,1.1,0,0.8800000000000002,1.1,0.0,1.0,1,0.0,15000.0,-55.73574541144268,-7.735745411442679,0,-55.73574541144268,-7.735745411442679,0.0,90.0,1,0.0,90.0,0.0,50.8,0,0.0,50.8,56.800000000000004,143.2,0,56.800000000000004,143.2,0.0,210.0,1,0.0,210.0,6.742857142857145,16.342857142857145,0,6.742857142857145,16.342857142857145,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.1892162088911677,0.4292162088911677,0,0.1892162088911677,0.4292162088911677,2,0
