classifier_index,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw
0,5,-7.461052426275428,4.240215361527969,0.7666361696604503,38,1,1.3260532121175221,31,0.11519987119109948,0.6191998711910995,0,0.11519987119109948,0.6191998711910995,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,29.200000000000003,50.8,0,29.200000000000003,50.8,0.0,43.8,0,0.0,43.8,6.800000000000004,93.19999999999999,0,6.800000000000004,93.19999999999999,210.0,103099974.8,0,210.0,103099974.8,2.7642857142857125,12.364285714285712,0,2.7642857142857125,12.364285714285712,-20.0,25.55,0,-20.0,25.55,-30.0,36.00017340228783,0,-30.0,36.00017340228783,0.20064217791682032,0.4406421779168203,0,0.20064217791682032,0.4406421779168203
1,3,-8.840915384299556,5.733993134868849,0.4100600369622279,112,1,1.9985500566970071,18608,0.11519987119109948,0.6191998711910995,0,0.11519987119109948,0.6191998711910995,0.22150772436553373,0.4615077243655337,0,1.7720617949242699,3.69206179492427,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,6.800000000000004,93.19999999999999,0,6.800000000000004,93.19999999999999,210.0,103099974.8,0,210.0,103099974.8,-10.0,30.0,1,-10.0,30.0,-20.0,25.55,0,-20.0,25.55,-30.0,36.00017340228783,0,-30.0,36.00017340228783,0.20064217791682032,0.4406421779168203,0,0.20064217791682032,0.4406421779168203
2,3,-10.84270129396204,1.5165493699612165,0.9940138485760001,10,1,1.0,33,0.30896616049105363,0.8129661604910536,0,0.30896616049105363,0.8129661604910536,0.353274820388604,0.593274820388604,0,2.826198563108832,4.746198563108832,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-70.0,-40.90178370786661,0,-70.0,-40.90178370786661,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,66.80000000000001,153.2,0,66.80000000000001,153.2,210.0,76199974.8,0,210.0,76199974.8,5.964285714285716,15.564285714285717,0,5.964285714285716,15.564285714285717,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.20593318525705695,0.44593318525705694,0,0.20593318525705695,0.44593318525705694
3,0,-10.227731031887506,3.3056909919036626,0.95381056,6,1,1.0,33,0.30896616049105363,0.8129661604910536,0,0.30896616049105363,0.8129661604910536,0.353274820388604,0.593274820388604,0,2.826198563108832,4.746198563108832,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,19.200000000000003,40.8,0,19.200000000000003,40.8,0.0,43.8,0,0.0,43.8,66.80000000000001,153.2,0,66.80000000000001,153.2,210.0,76199974.8,0,210.0,76199974.8,5.964285714285716,15.564285714285717,0,5.964285714285716,15.564285714285717,0.0,200.0,1,0.0,200.0,-30.0,36.00349794969413,0,-30.0,36.00349794969413,0.20593318525705695,0.44593318525705694,0,0.20593318525705695,0.44593318525705694
4,8,-17.25700474569838,4.39036486272202,0.9999999995235825,42,1,1.0,37,0.720873609700986,1.224873609700986,0,0.720873609700986,1.224873609700986,0.3445487793353679,0.5845487793353679,0,2.7563902346829434,4.676390234682943,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,71.8,0,0.0,71.8,66.80000000000001,153.2,0,66.80000000000001,153.2,210.0,144499974.8,0,210.0,144499974.8,-10.0,30.0,1,-10.0,30.0,-20.0,24.0,0,-20.0,24.0,-30.0,36.00171195407317,0,-30.0,36.00171195407317,0.0,1.0,1,0.0,1.0
5,6,-9.849391666253405,2.2267551000336883,0.6625162015258544,54,1,1.9684630573020188,37,0.720873609700986,1.224873609700986,0,0.720873609700986,1.224873609700986,0.3445487793353679,0.5845487793353679,0,2.7563902346829434,4.676390234682943,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,71.8,0,0.0,71.8,66.80000000000001,153.2,0,66.80000000000001,153.2,210.0,144499974.8,0,210.0,144499974.8,12.014285714285712,21.614285714285714,0,12.014285714285712,21.614285714285714,-20.0,24.0,0,-20.0,24.0,0.0,300.0,1,0.0,300.0,0.20112338849687283,0.4411233884968728,0,0.20112338849687283,0.4411233884968728
6,0,-15.778316181947439,6.472035037102877,0.960557003150549,38,1,1.175104,39,0.9531744186046509,1.457174418604651,0,0.9531744186046509,1.457174418604651,0.3277638088241926,0.5677638088241925,0,2.6221104705935407,4.54211047059354,0.0,1.0,1,0.0,1.0,0.023880649692363226,0.26388064969236324,0,358.2097453854484,3958.2097453854485,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,85.8,0,0.0,85.8,66.80000000000001,153.2,0,66.80000000000001,153.2,0.0,210.0,1,0.0,210.0,12.07857142857143,21.67857142857143,0,12.07857142857143,21.67857142857143,-17.34,30.66,0,-17.34,30.66,-30.0,36.000126463333835,0,-30.0,36.000126463333835,0.19722023878940337,0.43722023878940336,0,0.19722023878940337,0.43722023878940336
7,4,-8.856852263171618,6.639048191757669,0.3494822500116059,18,1,2.9307495424,82,0.3838588129946586,0.8878588129946586,0,0.3838588129946586,0.8878588129946586,0.3765354635436754,0.6165354635436754,0,3.012283708349403,4.932283708349403,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,96.80000000000001,183.2,0,96.80000000000001,183.2,210.0,81499974.8,0,210.0,81499974.8,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.20116381623788965,0.44116381623788964,0,0.20116381623788965,0.44116381623788964
8,7,-10.852777161043438,3.035009729066159,0.4551090547368887,70,1,2.1414095238873085,11698,0.3838588129946586,0.8878588129946586,0,0.3838588129946586,0.8878588129946586,0.3765354635436754,0.6165354635436754,0,3.012283708349403,4.932283708349403,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-70.0,-31.13850081111164,0,-70.0,-31.13850081111164,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,96.80000000000001,183.2,0,96.80000000000001,183.2,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,-20.0,25.44,0,-20.0,25.44,-30.0,36.00815880068222,0,-30.0,36.00815880068222,0.20116381623788965,0.44116381623788964,0,0.20116381623788965,0.44116381623788964
9,8,-5.963439372017886,1.982251357698394,0.9999999999999999,200,1,1.0,18749,0.19953701090306203,0.7035370109030621,0,0.19953701090306203,0.7035370109030621,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,19.200000000000003,40.8,0,19.200000000000003,40.8,0.0,43.8,0,0.0,43.8,-3.1999999999999957,83.19999999999999,0,-3.1999999999999957,83.19999999999999,210.0,122199974.8,0,210.0,122199974.8,5.3500000000000005,14.95,0,5.3500000000000005,14.95,0.0,200.0,1,0.0,200.0,-30.0,36.00009992167571,0,-30.0,36.00009992167571,0.0,1.0,1,0.0,1.0
