classifier_index,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw
0,5,-8.294579944667898,2.9945316355948037,0.43596836983861054,64,1,2.9996307731359826,29,-0.0031807273441050443,0.500819272655895,0,-0.0031807273441050443,0.500819272655895,0.12124838277922598,0.361248382779226,0,0.9699870622338078,2.889987062233808,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-56.66948661319361,-8.669486613193612,0,-56.66948661319361,-8.669486613193612,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,36.800000000000004,123.19999999999999,0,36.800000000000004,123.19999999999999,210.0,80699974.8,0,210.0,80699974.8,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,36.00047201031442,0,-30.0,36.00047201031442,0.19865311611722625,0.43865311611722624,0,0.19865311611722625,0.43865311611722624
1,1,-7.178469325111953,2.8998382657520234,0.14861121369495484,16,1,5.2451533824,30,0.05154220061884074,0.5555422006188407,0,0.05154220061884074,0.5555422006188407,0.18426659619013874,0.42426659619013873,0,1.47413276952111,3.39413276952111,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-27.804893710626928,20.195106289373072,0,-27.804893710626928,20.195106289373072,39.2,60.8,0,39.2,60.8,0.0,43.8,0,0.0,43.8,86.80000000000001,173.2,0,86.80000000000001,173.2,210.0,76999974.8,0,210.0,76999974.8,1.9857142857142867,11.585714285714285,0,1.9857142857142867,11.585714285714285,-20.0,24.35,0,-20.0,24.35,-30.0,36.00654763683252,0,-30.0,36.00654763683252,0.2162467270633749,0.4562467270633749,0,0.2162467270633749,0.4562467270633749
2,8,-11.425815033217907,2.72907830002584,0.9998994556428983,18,1,1.0,31,0.12103577256513232,0.6250357725651323,0,0.12103577256513232,0.6250357725651323,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-49.514813287286515,-1.5148132872865148,0,-49.514813287286515,-1.5148132872865148,0.0,90.0,1,0.0,90.0,0.0,50.8,0,0.0,50.8,86.80000000000001,173.2,0,86.80000000000001,173.2,210.0,72699974.8,0,210.0,72699974.8,2.871428571428572,12.471428571428572,0,2.871428571428572,12.471428571428572,-20.0,24.39,0,-20.0,24.39,-30.0,36.0095612429089,0,-30.0,36.0095612429089,0.2153452719050521,0.4553452719050521,0,0.2153452719050521,0.4553452719050521
3,0,-5.64800929307826,1.3792047012577717,0.05128000836072914,10,1,9.7160733696,31,0.12103577256513232,0.6250357725651323,0,0.12103577256513232,0.6250357725651323,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-49.514813287286515,-1.5148132872865148,0,-49.514813287286515,-1.5148132872865148,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,86.80000000000001,173.2,0,86.80000000000001,173.2,210.0,72699974.8,0,210.0,72699974.8,2.871428571428572,12.471428571428572,0,2.871428571428572,12.471428571428572,-20.0,24.39,0,-20.0,24.39,0.0,300.0,1,0.0,300.0,0.2153452719050521,0.4553452719050521,0,0.2153452719050521,0.4553452719050521
4,7,-6.6007883460495815,3.45724072521626,0.13761329750257809,8,1,5.940799999999999,36,0.6041217128599252,1.1081217128599252,0,0.6041217128599252,1.1081217128599252,0.3726243928590877,0.6126243928590878,0,2.9809951428727017,4.900995142872702,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,-46.22229108398534,0,-50.0,-46.22229108398534,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,136.8,223.2,0,136.8,223.2,210.0,138099974.8,0,210.0,138099974.8,7.3428571428571425,16.942857142857143,0,7.3428571428571425,16.942857142857143,-20.0,27.33,0,-20.0,27.33,-30.0,36.00136425265743,0,-30.0,36.00136425265743,0.17931565825773238,0.41931565825773237,0,0.17931565825773238,0.41931565825773237
5,0,-10.930429261413918,4.869897352602148,0.8991516314082633,30,1,1.8917209890207825,36,0.6041217128599252,1.1081217128599252,0,0.6041217128599252,1.1081217128599252,0.3726243928590877,0.6126243928590878,0,2.9809951428727017,4.900995142872702,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,39.2,60.8,0,39.2,60.8,0.0,43.8,0,0.0,43.8,136.8,223.2,0,136.8,223.2,210.0,138099974.8,0,210.0,138099974.8,-10.0,30.0,1,-10.0,30.0,-20.0,27.33,0,-20.0,27.33,0.0,300.0,1,0.0,300.0,0.17931565825773238,0.41931565825773237,0,0.17931565825773238,0.41931565825773237
6,2,-18.84910009110465,5.390134890524593,0.8252517058650376,54,1,1.3240935424,78,0.0666346116929159,0.570634611692916,0,0.0666346116929159,0.570634611692916,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-70.0,-40.84482152391058,0,-70.0,-40.84482152391058,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,36.800000000000004,123.19999999999999,0,36.800000000000004,123.19999999999999,0.0,210.0,1,0.0,210.0,2.450000000000001,12.05,0,2.450000000000001,12.05,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.19855718217736984,0.43855718217736983,0,0.19855718217736984,0.43855718217736983
7,2,-20.34896861280843,3.608648004847287,0.15696586898670029,100,1,4.594370832488675,13861,0.4902429050508734,0.9942429050508734,0,0.4902429050508734,0.9942429050508734,0.4119488140371671,0.6519488140371671,0,3.295590512297337,5.215590512297337,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,71.8,0,0.0,71.8,56.800000000000004,143.2,0,56.800000000000004,143.2,0.0,210.0,1,0.0,210.0,5.57857142857143,15.17857142857143,0,5.57857142857143,15.17857142857143,0.0,200.0,1,0.0,200.0,-30.0,36.000123155348,0,-30.0,36.000123155348,0.0,1.0,1,0.0,1.0
8,5,-14.845533539524002,3.2698197624028102,0.714269366508614,22,1,1.317213835264,84,0.5901864716422954,1.0941864716422955,0,0.5901864716422954,1.0941864716422955,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,76.80000000000001,163.2,0,76.80000000000001,163.2,210.0,65799974.8,0,210.0,65799974.8,7.250000000000001,16.85,0,7.250000000000001,16.85,-17.689999999999998,30.310000000000002,0,-17.689999999999998,30.310000000000002,-30.0,36.00010553130678,0,-30.0,36.00010553130678,0.20449448248416474,0.44449448248416473,0,0.20449448248416474,0.44449448248416473
9,0,-9.988034782322593,4.0735336650218965,0.13154881652820138,100,1,9.148562192301714,12702,0.003580578648223698,0.5075805786482237,0,0.003580578648223698,0.5075805786482237,0.11658051743126177,0.35658051743126173,0,0.9326441394500942,2.852644139450094,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-43.97483303251717,4.025166967482832,0,-43.97483303251717,4.025166967482832,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,36.800000000000004,123.19999999999999,0,36.800000000000004,123.19999999999999,210.0,120199974.8,0,210.0,120199974.8,1.0285714285714294,10.62857142857143,0,1.0285714285714294,10.62857142857143,-20.0,24.81,0,-20.0,24.81,0.0,300.0,1,0.0,300.0,0.20784953512345528,0.44784953512345527,0,0.20784953512345528,0.44784953512345527
