classifier_index,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw
0,1,-8.326385111072291,1.0670922942536583,0.6959711234330644,12,1,3.64105984,32,0.2332841941838632,0.7372841941838633,0,0.2332841941838632,0.7372841941838633,0.307003380251625,0.547003380251625,0,2.456027042013,4.376027042013,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-54.260649516136596,-6.260649516136599,0,-54.260649516136596,-6.260649516136599,39.2,60.8,0,39.2,60.8,0.0,43.8,0,0.0,43.8,86.80000000000001,173.2,0,86.80000000000001,173.2,210.0,103899974.8,0,210.0,103899974.8,8.492857142857144,18.09285714285714,0,8.492857142857144,18.09285714285714,-20.0,24.03,0,-20.0,24.03,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0
1,2,-8.064290324950726,3.754945445894576,0.6789823032144832,74,1,1.8685690451729218,16690,0.2332841941838632,0.7372841941838633,0,0.2332841941838632,0.7372841941838633,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-54.260649516136596,-6.260649516136599,0,-54.260649516136596,-6.260649516136599,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,86.80000000000001,173.2,0,86.80000000000001,173.2,210.0,103899974.8,0,210.0,103899974.8,8.492857142857144,18.09285714285714,0,8.492857142857144,18.09285714285714,-20.0,24.03,0,-20.0,24.03,-30.0,36.004012611777306,0,-30.0,36.004012611777306,0.18488066786666651,0.4248806678666665,0,0.18488066786666651,0.4248806678666665
2,1,-11.563404205475464,3.592412333346853,0.6491046514437475,6,1,1.7680000000000002,35,0.5307446907978587,1.0347446907978588,0,0.5307446907978587,1.0347446907978588,0.3570612739068925,0.5970612739068926,0,2.85649019125514,4.7764901912551405,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,57.8,0,0.0,57.8,106.80000000000001,193.2,0,106.80000000000001,193.2,210.0,50899974.8,0,210.0,50899974.8,-10.0,30.0,1,-10.0,30.0,-20.0,25.16,0,-20.0,25.16,-30.0,36.006426169446094,0,-30.0,36.006426169446094,0.18143792427590422,0.4214379242759042,0,0.18143792427590422,0.4214379242759042
3,6,-8.912729394022252,3.7508422837634177,0.28832660903012486,88,1,2.5387137626755987,18086,0.8410813953488374,1.3450813953488374,0,0.8410813953488374,1.3450813953488374,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,-0.05651275525582182,0.18348724474417816,0,-847.6913288373273,2752.3086711626725,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,78.8,0,0.0,78.8,106.80000000000001,193.2,0,106.80000000000001,193.2,210.0,125799974.8,0,210.0,125799974.8,7.9214285714285735,17.521428571428572,0,7.9214285714285735,17.521428571428572,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.18751056043945563,0.4275105604394556,0,0.18751056043945563,0.4275105604394556
4,2,-5.927323606454538,1.8362248100617582,0.9153746579534722,62,1,1.1868107962829921,16638,0.12850687435568425,0.6325068743556843,0,0.12850687435568425,0.6325068743556843,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-24.676154544066534,23.323845455933466,0,-24.676154544066534,23.323845455933466,39.2,60.8,0,39.2,60.8,0.0,43.8,0,0.0,43.8,96.80000000000001,183.2,0,96.80000000000001,183.2,210.0,117299974.8,0,210.0,117299974.8,-10.0,30.0,1,-10.0,30.0,-20.0,25.57,0,-20.0,25.57,-30.0,36.00690069511915,0,-30.0,36.00690069511915,0.0,1.0,1,0.0,1.0
5,8,-8.311288822424387,3.4990226568623006,0.5193823370521553,52,1,1.64,79,0.12850687435568425,0.6325068743556843,0,0.12850687435568425,0.6325068743556843,0.2290507438309468,0.4690507438309468,0,1.8324059506475745,3.7524059506475744,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,39.2,60.8,0,39.2,60.8,0.0,43.8,0,0.0,43.8,96.80000000000001,183.2,0,96.80000000000001,183.2,210.0,117299974.8,0,210.0,117299974.8,5.692857142857142,15.292857142857141,0,5.692857142857142,15.292857142857141,0.0,200.0,1,0.0,200.0,-30.0,36.00690069511915,0,-30.0,36.00690069511915,0.20648743183814616,0.44648743183814615,0,0.20648743183814616,0.44648743183814615
6,7,-7.936936789482138,2.37215828050223,0.999995309002475,24,1,1.0,80,0.20699543743442078,0.7109954374344207,0,0.20699543743442078,0.7109954374344207,0.2825281250667066,0.5225281250667067,0,2.260225000533653,4.180225000533653,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,69.2,90.0,0,69.2,90.0,0.0,43.8,0,0.0,43.8,176.8,263.2,0,176.8,263.2,210.0,115299974.8,0,210.0,115299974.8,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,36.01037456516151,0,-30.0,36.01037456516151,0.22073238047180088,0.4607323804718009,0,0.22073238047180088,0.4607323804718009
7,1,-9.308268827966607,1.1970129237062994,0.24877693742458912,410,1,4.757592069005194,18800,0.4093656405946917,0.9133656405946917,0,0.4093656405946917,0.9133656405946917,0.3703027115584523,0.6103027115584523,0,2.9624216924676183,4.882421692467618,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,57.8,0,0.0,57.8,176.8,263.2,0,176.8,263.2,0.0,210.0,1,0.0,210.0,-10.0,30.0,1,-10.0,30.0,-20.0,24.76,0,-20.0,24.76,-30.0,36.014658152051666,0,-30.0,36.014658152051666,0.0,1.0,1,0.0,1.0
8,6,-5.42716505542135,2.2938173396039008,0.21778123346091874,18,1,2.1008,87,0.9599767441860465,1.4639767441860465,0,0.9599767441860465,1.4639767441860465,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.03806058085477704,0.27806058085477703,0,570.9087128216555,4170.908712821655,-70.0,-42.600497047746984,0,-70.0,-42.600497047746984,0.0,10.799999999999999,0,0.0,10.799999999999999,5.200000000000003,92.8,0,5.200000000000003,92.8,176.8,263.2,0,176.8,263.2,210.0,109499974.8,0,210.0,109499974.8,9.871428571428574,19.47142857142857,0,9.871428571428574,19.47142857142857,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0
9,4,-9.786055317310431,4.551167458926624,0.6998119151320916,12,1,3.4843239423999997,87,0.9599767441860465,1.4639767441860465,0,0.9599767441860465,1.4639767441860465,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.03806058085477704,0.27806058085477703,0,570.9087128216555,4170.908712821655,-70.0,-42.600497047746984,0,-70.0,-42.600497047746984,0.0,90.0,1,0.0,90.0,5.200000000000003,92.8,0,5.200000000000003,92.8,176.8,263.2,0,176.8,263.2,210.0,109499974.8,0,210.0,109499974.8,9.871428571428574,19.47142857142857,0,9.871428571428574,19.47142857142857,0.0,200.0,1,0.0,200.0,-30.0,36.00687628363385,0,-30.0,36.00687628363385,0.13153194652247208,0.37153194652247207,0,0.13153194652247208,0.37153194652247207
