classifier_index,action,p,eps,F,exp,num,as_size,ts_ga,DVS_lo,DVS_hi,DVS_mask,DVS_lo_raw,DVS_hi_raw,LAI_lo,LAI_hi,LAI_mask,LAI_lo_raw,LAI_hi_raw,RFTRA_lo,RFTRA_hi,RFTRA_mask,RFTRA_lo_raw,RFTRA_hi_raw,WSO_lo,WSO_hi,WSO_mask,WSO_lo_raw,WSO_hi_raw,Nsurp_sofar_lo,Nsurp_sofar_hi,Nsurp_sofar_mask,Nsurp_sofar_lo_raw,Nsurp_sofar_hi_raw,last_dose_kg_ha_lo,last_dose_kg_ha_hi,last_dose_kg_ha_mask,last_dose_kg_ha_lo_raw,last_dose_kg_ha_hi_raw,last_app_gap_days_lo,last_app_gap_days_hi,last_app_gap_days_mask,last_app_gap_days_lo_raw,last_app_gap_days_hi_raw,cum_N_applied_kg_ha_lo,cum_N_applied_kg_ha_hi,cum_N_applied_kg_ha_mask,cum_N_applied_kg_ha_lo_raw,cum_N_applied_kg_ha_hi_raw,IRRAD_7_lo,IRRAD_7_hi,IRRAD_7_mask,IRRAD_7_lo_raw,IRRAD_7_hi_raw,TMEAN_7_lo,TMEAN_7_hi,TMEAN_7_mask,TMEAN_7_lo_raw,TMEAN_7_hi_raw,RAIN_7_lo,RAIN_7_hi,RAIN_7_mask,RAIN_7_lo_raw,RAIN_7_hi_raw,Ndep_sum_lo,Ndep_sum_hi,Ndep_sum_mask,Ndep_sum_lo_raw,Ndep_sum_hi_raw,SM_mean_lo,SM_mean_hi,SM_mean_mask,SM_mean_lo_raw,SM_mean_hi_raw
0,7,-8.54340795142713,2.6806891853572,0.06987660603523037,40,1,4.27921613728512,31,0.10530912914922147,0.6093091291492214,0,0.10530912914922147,0.6093091291492214,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,9.200000000000001,30.799999999999997,0,9.200000000000001,30.799999999999997,0.0,43.8,0,0.0,43.8,-23.199999999999996,63.199999999999996,0,-23.199999999999996,63.199999999999996,210.0,74399974.8,0,210.0,74399974.8,3.8500000000000005,13.45,0,3.8500000000000005,13.45,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.18740172828535534,0.42740172828535533,0,0.18740172828535534,0.42740172828535533
1,2,-10.832875242126342,2.298382982467613,0.47751213016240723,10,1,1.64,32,0.1902995092802548,0.6942995092802549,0,0.1902995092802548,0.6942995092802549,0.29613101263414865,0.5361310126341486,0,2.369048101073189,4.289048101073189,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,69.2,90.0,0,69.2,90.0,0.0,43.8,0,0.0,43.8,56.800000000000004,143.2,0,56.800000000000004,143.2,210.0,104799974.8,0,210.0,104799974.8,-10.0,30.0,1,-10.0,30.0,-20.0,24.06,0,-20.0,24.06,-30.0,36.00031516244089,0,-30.0,36.00031516244089,0.19799720965707002,0.43799720965707,0,0.19799720965707002,0.43799720965707
2,6,-8.42211318098131,2.3449976350824513,0.999935881540478,134,1,1.0002001950009543,18895,0.28454330160531116,0.7885433016053112,0,0.28454330160531116,0.7885433016053112,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,50.8,0,0.0,50.8,56.800000000000004,143.2,0,56.800000000000004,143.2,210.0,100099974.8,0,210.0,100099974.8,7.799999999999998,17.4,0,7.799999999999998,17.4,0.0,200.0,1,0.0,200.0,-30.0,36.00662996518744,0,-30.0,36.00662996518744,0.20138890513062946,0.44138890513062945,0,0.20138890513062946,0.44138890513062945
3,7,-14.730198889533906,4.530045818224007,0.9999999999999999,74,1,1.0,8487,1.084162790697674,1.588162790697674,0,1.084162790697674,1.588162790697674,0.3626668296828922,0.6026668296828922,0,2.9013346374631377,4.821334637463138,0.0,1.0,1,0.0,1.0,0.10172882724639987,0.34172882724639986,0,1525.932408695998,5125.932408695998,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,50.8,0,0.0,50.8,106.80000000000001,193.2,0,106.80000000000001,193.2,210.0,142899974.8,0,210.0,142899974.8,-10.0,30.0,1,-10.0,30.0,-20.0,24.51,0,-20.0,24.51,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0
4,1,-15.784505826654497,6.679996007264763,0.6178833014176376,22,1,4.009660116252656,79,0.09834609149834489,0.602346091498345,0,0.09834609149834489,0.602346091498345,0.20210400855024307,0.44210400855024307,0,1.6168320684019446,3.5368320684019445,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,-23.199999999999996,63.199999999999996,0,-23.199999999999996,63.199999999999996,210.0,85299974.8,0,210.0,85299974.8,2.0928571428571416,11.692857142857141,0,2.0928571428571416,11.692857142857141,-20.0,27.64,0,-20.0,27.64,-30.0,36.00008581100191,0,-30.0,36.00008581100191,0.0,1.0,1,0.0,1.0
5,3,-18.355184402605317,4.617632985178034,0.9998994556428983,18,1,1.0,84,0.5728349676443749,1.076834967644375,0,0.5728349676443749,1.076834967644375,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,64.8,0,0.0,64.8,56.800000000000004,143.2,0,56.800000000000004,143.2,210.0,92599974.8,0,210.0,92599974.8,6.392857142857145,15.992857142857144,0,6.392857142857145,15.992857142857144,-20.0,25.26,0,-20.0,25.26,-30.0,36.003580714874126,0,-30.0,36.003580714874126,0.2288330850003501,0.4688330850003501,0,0.2288330850003501,0.4688330850003501
6,4,-8.240310792438612,4.698550635999572,0.3195305178452593,38,1,2.0038696141900805,18894,0.05823656200552918,0.5622365620055292,0,0.05823656200552918,0.5622365620055292,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,9.200000000000001,30.799999999999997,0,9.200000000000001,30.799999999999997,0.0,43.8,0,0.0,43.8,-23.199999999999996,63.199999999999996,0,-23.199999999999996,63.199999999999996,210.0,102199974.8,0,210.0,102199974.8,1.814285714285714,11.414285714285715,0,1.814285714285714,11.414285714285715,-20.0,24.58,0,-20.0,24.58,0.0,300.0,1,0.0,300.0,0.0,1.0,1,0.0,1.0
7,7,-11.224163181530571,5.81278626904676,0.9999995838689816,204,1,1.0000006061581934,14866,0.3122274117877005,0.8162274117877005,0,0.3122274117877005,0.8162274117877005,0.360325597982872,0.600325597982872,0,2.882604783862976,4.802604783862976,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,86.80000000000001,173.2,0,86.80000000000001,173.2,210.0,120099974.8,0,210.0,120099974.8,-10.0,30.0,1,-10.0,30.0,-15.979999999999999,32.02,0,-15.979999999999999,32.02,-30.0,36.00280115307304,0,-30.0,36.00280115307304,0.2175280336844307,0.4575280336844307,0,0.2175280336844307,0.4575280336844307
8,0,-5.983136534426383,1.6304651352178985,0.12088613723318528,24,1,4.738613116265814,17839,0.3122274117877005,0.8162274117877005,0,0.3122274117877005,0.8162274117877005,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-63.54039242824315,-15.540392428243152,0,-63.54039242824315,-15.540392428243152,49.2,70.8,0,49.2,70.8,0.0,43.8,0,0.0,43.8,86.80000000000001,173.2,0,86.80000000000001,173.2,0.0,210.0,1,0.0,210.0,6.985714285714287,16.585714285714285,0,6.985714285714287,16.585714285714285,-15.979999999999999,32.02,0,-15.979999999999999,32.02,0.0,300.0,1,0.0,300.0,0.2175280336844307,0.4575280336844307,0,0.2175280336844307,0.4575280336844307
9,7,-12.229570704983836,5.204206331253053,0.7972524366465727,66,1,1.4729818092370994,15585,0.5033306801581513,1.0073306801581512,0,0.5033306801581513,1.0073306801581512,0.0,1.0,1,0.0,8.0,0.0,1.0,1,0.0,1.0,-0.1,0.12,0,-1500.0,1800.0,-20.723668542288845,27.276331457711155,0,-20.723668542288845,27.276331457711155,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,136.8,223.2,0,136.8,223.2,210.0,100799974.8,0,210.0,100799974.8,-10.0,30.0,1,-10.0,30.0,-20.0,24.03,0,-20.0,24.03,-30.0,36.00787583877085,0,-30.0,36.00787583877085,0.0,1.0,1,0.0,1.0
10,1,-15.155861768457502,8.117128412519804,0.17158442504306,112,1,4.630832829793958,9246,0.05884462305378496,0.5628446230537849,0,0.05884462305378496,0.5628446230537849,0.15556848476134355,0.39556848476134354,0,1.2445478780907484,3.1645478780907483,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,16.800000000000004,103.19999999999999,0,16.800000000000004,103.19999999999999,0.0,210.0,1,0.0,210.0,1.2928571428571427,10.892857142857142,0,1.2928571428571427,10.892857142857142,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.21598153830411965,0.45598153830411964,0,0.21598153830411965,0.45598153830411964
11,5,-12.196201252172969,3.7225578186704444,0.3802992230848078,36,1,3.725896423789046,229,0.7205983091169672,1.2245983091169672,0,0.7205983091169672,1.2245983091169672,0.3506984587157071,0.5906984587157071,0,2.8055876697256568,4.725587669725657,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,78.8,0,0.0,78.8,36.800000000000004,123.19999999999999,0,36.800000000000004,123.19999999999999,210.0,116099974.8,0,210.0,116099974.8,11.028571428571432,20.62857142857143,0,11.028571428571432,20.62857142857143,-20.0,26.81,0,-20.0,26.81,-30.0,36.00010804623999,0,-30.0,36.00010804623999,0.0,1.0,1,0.0,1.0
12,5,-17.591016964794466,6.674571893955931,0.9777153824819449,16,1,1.0226934784,232,1.0906744186046513,1.5946744186046513,0,1.0906744186046513,1.5946744186046513,0.32681954364150506,0.5668195436415051,0,2.6145563491320405,4.534556349132041,0.88,1.1,0,0.88,1.1,0.13423327623063674,0.37423327623063674,0,2013.499143459551,5613.499143459551,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,12.200000000000003,99.8,0,12.200000000000003,99.8,36.800000000000004,123.19999999999999,0,36.800000000000004,123.19999999999999,210.0,126499974.8,0,210.0,126499974.8,9.2,18.8,0,9.2,18.8,-20.0,24.0,0,-20.0,24.0,-30.0,36.000131648719375,0,-30.0,36.000131648719375,0.20582699162660928,0.44582699162660927,0,0.20582699162660928,0.44582699162660927
13,0,-18.34330930644287,3.978965553246936,0.4953211039019278,8,1,3.2272000000000003,274,0.4268209108485712,0.9308209108485712,0,0.4268209108485712,0.9308209108485712,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,57.8,0,0.0,57.8,6.800000000000004,93.19999999999999,0,6.800000000000004,93.19999999999999,210.0,95499974.8,0,210.0,95499974.8,7.557142857142858,17.15714285714286,0,7.557142857142858,17.15714285714286,-20.0,24.5,0,-20.0,24.5,-30.0,36.00011745043459,0,-30.0,36.00011745043459,0.0,1.0,1,0.0,1.0
14,3,-8.168798204774598,3.3488357809000036,0.10930369031962428,88,1,4.216937872005991,18515,0.6530242570313727,1.1570242570313727,0,0.6530242570313727,1.1570242570313727,0.0,1.0,1,0.0,8.0,0.8800000000000002,1.1,0,0.8800000000000002,1.1,-0.1,0.12,0,-1500.0,1800.0,-70.0,-39.48535795146863,0,-70.0,-39.48535795146863,0.0,10.799999999999999,0,0.0,10.799999999999999,0.0,71.8,0,0.0,71.8,136.8,223.2,0,136.8,223.2,210.0,144199974.8,0,210.0,144199974.8,7.971428571428572,17.571428571428573,0,7.971428571428572,17.571428571428573,0.0,200.0,1,0.0,200.0,0.0,300.0,1,0.0,300.0,0.203028484371525,0.443028484371525,0,0.203028484371525,0.443028484371525
15,8,-11.717478543464853,5.017262397574866,0.28302260488207576,392,1,3.857623566849353,15341,0.11449350195269953,0.6184935019526996,0,0.11449350195269953,0.6184935019526996,0.0,1.0,1,0.0,8.0,0.8799999999999999,1.1,0,0.8799999999999999,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,20.799999999999997,0,0.0,20.799999999999997,0.0,43.8,0,0.0,43.8,-13.199999999999996,73.19999999999999,0,-13.199999999999996,73.19999999999999,210.0,137199974.8,0,210.0,137199974.8,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,36.000836569518306,0,-30.0,36.000836569518306,0.0,1.0,1,0.0,1.0
16,0,-11.621742194458953,5.267238096832726,0.5523986244575428,112,1,1.8774675128276592,15582,0.11449350195269953,0.6184935019526996,0,0.11449350195269953,0.6184935019526996,0.20828239268945364,0.44828239268945363,0,1.6662591415156291,3.586259141515629,0.0,1.0,1,0.0,1.0,0.0,1.0,1,0.0,15000.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,43.8,0,0.0,43.8,-13.199999999999996,73.19999999999999,0,-13.199999999999996,73.19999999999999,210.0,137199974.8,0,210.0,137199974.8,6.871428571428573,16.47142857142857,0,6.871428571428573,16.47142857142857,-20.0,24.78,0,-20.0,24.78,0.0,300.0,1,0.0,300.0,0.19790370578058714,0.4379037057805871,0,0.19790370578058714,0.4379037057805871
17,4,-8.690739108934203,4.5169902919310125,0.7483391753932718,92,1,1.6510755806793227,18894,0.1974148929195786,0.7014148929195786,0,0.1974148929195786,0.7014148929195786,0.0,1.0,1,0.0,8.0,0.88,1.1,0,0.88,1.1,-0.1,0.12,0,-1500.0,1800.0,-50.0,150.0,1,-50.0,150.0,0.0,90.0,1,0.0,90.0,0.0,50.8,0,0.0,50.8,-13.199999999999996,73.19999999999999,0,-13.199999999999996,73.19999999999999,210.0,137199974.8,0,210.0,137199974.8,-10.0,30.0,1,-10.0,30.0,-20.0,24.0,0,-20.0,24.0,-30.0,36.00017708395239,0,-30.0,36.00017708395239,0.20484771903176296,0.44484771903176296,0,0.20484771903176296,0.44484771903176296
18,2,-7.284700632253612,0.07345239363969004,0.7028200358435726,0,1,1.5979915398863191,543,-0.05884525506924952,0.5185209335065308,0,-0.05884525506924952,0.5185209335065308,0.028129549506526352,0.32635134384806613,0,0.22503639605221082,2.610810750784529,0.8711666653073548,1.0677601453859038,0,0.8711666653073548,1.0677601453859038,-0.059499378242307784,0.13473900979900677,0,-892.4906736346168,2021.0851469851016,-50.0,150.0,1,-50.0,150.0,0.0,12.584090305167638,0,0.0,12.584090305167638,314.0795592205034,361.80033515744736,0,314.0795592205034,361.80033515744736,-36.0,52.21936433762186,0,-36.0,52.21936433762186,231.0,231.0,0,231.0,231.0,-10.0,30.0,1,-10.0,30.0,0.0,200.0,1,0.0,200.0,-30.0,23.42305786105496,0,-30.0,23.42305786105496,0.17229183722437652,0.4084404714714255,0,0.17229183722437652,0.4084404714714255
