year,step,date,dose_kg_ha,action_index,blocked,blocked_reasons,classifier_index
1983,29,1983-04-22,80.0,8,False,,469
1983,29,1983-04-22,80.0,8,False,,541
1983,30,1983-04-29,80.0,8,False,,606
1983,30,1983-04-29,80.0,8,False,,704
1983,30,1983-04-29,80.0,8,False,,755
1983,31,1983-05-06,20.0,2,False,,81
1983,32,1983-05-13,20.0,2,False,,81
1984,30,1984-04-28,10.0,1,False,,628
1984,30,1984-04-28,10.0,1,False,,644
1984,30,1984-04-28,10.0,1,False,,741
1984,31,1984-05-05,70.0,7,False,,282
1984,31,1984-05-05,70.0,7,False,,625
1984,31,1984-05-05,70.0,7,False,,658
1984,31,1984-05-05,70.0,7,False,,659
1984,32,1984-05-12,80.0,8,False,,606
1984,32,1984-05-12,80.0,8,False,,704
1984,32,1984-05-12,80.0,8,False,,755
1984,33,1984-05-19,50.0,5,False,,199
1985,29,1985-04-22,80.0,8,False,,469
1985,29,1985-04-22,80.0,8,False,,541
1985,30,1985-04-29,80.0,8,False,,704
1985,31,1985-05-06,20.0,2,False,,81
1985,32,1985-05-13,40.0,4,False,,190
1986,31,1986-05-06,10.0,1,False,,628
1986,31,1986-05-06,10.0,1,False,,644
1986,31,1986-05-06,10.0,1,False,,741
1986,32,1986-05-13,70.0,7,False,,282
1986,32,1986-05-13,70.0,7,False,,625
1986,32,1986-05-13,70.0,7,False,,658
1986,32,1986-05-13,70.0,7,False,,659
1986,33,1986-05-20,80.0,8,False,,606
1986,33,1986-05-20,80.0,8,False,,704
1986,33,1986-05-20,80.0,8,False,,755
1986,34,1986-05-27,50.0,5,False,,199
1986,34,1986-05-27,50.0,5,False,,513
1988,28,1988-04-14,80.0,8,False,,469
1988,28,1988-04-14,80.0,8,False,,541
1988,29,1988-04-21,80.0,8,False,,606
1988,29,1988-04-21,80.0,8,False,,704
1988,29,1988-04-21,80.0,8,False,,755
1988,30,1988-04-28,50.0,5,False,,199
1988,30,1988-04-28,50.0,5,False,,385
1988,31,1988-05-05,20.0,2,False,,81
1989,27,1989-04-08,80.0,8,False,,469
1989,27,1989-04-08,80.0,8,False,,541
1989,28,1989-04-15,80.0,8,False,,606
1989,28,1989-04-15,80.0,8,False,,704
1989,28,1989-04-15,80.0,8,False,,755
1989,29,1989-04-22,20.0,2,False,,81
1989,30,1989-04-29,20.0,2,False,,81
1990,26,1990-04-01,80.0,8,False,,469
1990,26,1990-04-01,80.0,8,False,,541
1990,27,1990-04-08,80.0,8,False,,606
1990,27,1990-04-08,80.0,8,False,,704
1990,27,1990-04-08,80.0,8,False,,755
1990,28,1990-04-15,20.0,2,False,,81
1990,29,1990-04-22,20.0,2,False,,81
1991,28,1991-04-15,80.0,8,False,,469
1991,28,1991-04-15,80.0,8,False,,541
1991,29,1991-04-22,80.0,8,False,,606
1991,29,1991-04-22,80.0,8,False,,704
1991,29,1991-04-22,80.0,8,False,,755
1991,30,1991-04-29,20.0,2,False,,81
1991,31,1991-05-06,20.0,2,False,,81
1992,28,1992-04-14,80.0,8,False,,469
1992,28,1992-04-14,80.0,8,False,,541
1992,29,1992-04-21,80.0,8,False,,606
1992,29,1992-04-21,80.0,8,False,,704
1992,29,1992-04-21,80.0,8,False,,755
1992,30,1992-04-28,20.0,2,False,,81
1992,31,1992-05-05,20.0,2,False,,81
1993,28,1993-04-15,80.0,8,False,,469
1993,28,1993-04-15,80.0,8,False,,541
1993,29,1993-04-22,80.0,8,False,,606
1993,29,1993-04-22,80.0,8,False,,704
1993,29,1993-04-22,80.0,8,False,,755
1993,30,1993-04-29,20.0,2,False,,81
1993,31,1993-05-06,20.0,2,False,,81
1995,27,1995-04-08,80.0,8,False,,469
1995,27,1995-04-08,80.0,8,False,,541
1995,28,1995-04-15,80.0,8,False,,606
1995,28,1995-04-15,80.0,8,False,,704
1995,28,1995-04-15,80.0,8,False,,755
1995,29,1995-04-22,50.0,5,False,,198
1995,29,1995-04-22,50.0,5,False,,199
1995,29,1995-04-22,50.0,5,False,,385
1995,30,1995-04-29,20.0,2,False,,81
1996,30,1996-04-28,10.0,1,False,,628
1996,30,1996-04-28,10.0,1,False,,644
1996,30,1996-04-28,10.0,1,False,,741
1996,31,1996-05-05,70.0,7,False,,282
1996,31,1996-05-05,70.0,7,False,,625
1996,31,1996-05-05,70.0,7,False,,658
1996,31,1996-05-05,70.0,7,False,,659
1996,32,1996-05-12,80.0,8,False,,606
1996,32,1996-05-12,80.0,8,False,,704
1996,32,1996-05-12,80.0,8,False,,755
1996,33,1996-05-19,50.0,5,False,,199
1997,27,1997-04-08,80.0,8,False,,469
1997,27,1997-04-08,80.0,8,False,,541
1997,28,1997-04-15,80.0,8,False,,606
1997,28,1997-04-15,80.0,8,False,,704
1997,28,1997-04-15,80.0,8,False,,755
1997,29,1997-04-22,20.0,2,False,,81
1997,30,1997-04-29,20.0,2,False,,81
1998,27,1998-04-08,80.0,8,False,,469
1998,27,1998-04-08,80.0,8,False,,541
1998,28,1998-04-15,80.0,8,False,,606
1998,28,1998-04-15,80.0,8,False,,704
1998,28,1998-04-15,80.0,8,False,,755
1998,29,1998-04-22,20.0,2,False,,81
1998,30,1998-04-29,30.0,3,False,,66
1999,28,1999-04-15,10.0,1,False,,628
1999,28,1999-04-15,10.0,1,False,,644
1999,28,1999-04-15,10.0,1,False,,741
1999,29,1999-04-22,70.0,7,False,,282
1999,29,1999-04-22,70.0,7,False,,625
1999,29,1999-04-22,70.0,7,False,,658
